MicrotypeID,CapCostPerBike,DailyOpCostPerBike,CapCostPerDock,DailyOpCostPerDock,DocksPerBike,DocksPerStation,PerStartCost,PerMinuteCost,StationDensity,SpeedInMetersPerSecond,VehicleSize,DedicatedLanePreference,PerMileCost,BikesPerCapita,PerEndCost
1,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.23591556,4.2,0.2,0.7,5.63269,0.23591556,0.0
2,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.18278125,4.2,0.2,0.7,5.63269,0.18278125,0.0
3,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.3423013,4.2,0.2,0.7,5.63269,0.3423013,0.0
4,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.08257888,4.2,0.2,0.7,5.63269,0.08257888,0.0
5,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.16675834,4.2,0.2,0.7,5.63269,0.16675834,0.0
6,9000,9.31506849315068,4500,4.65753424657534,2,15,2.5,0.05,0.3526478,4.2,0.2,0.7,5.63269,0.3526478,0.0
