HomeMicrotypeID,TimePeriodID,PopulationGroupID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
B_2,7,HighIncVeh,work,B_2,C_2,0.000271991125864539
B_2,12,HighIncVeh,school,B_2,B_2,0.284613143179581
B_2,20,HighIncVeh,home,B_1,B_2,0.120834886351316
B_2,14,HighIncVeh,other,B_3,B_3,0.0101239791779103
B_2,17,HighIncVeh,home,C_2,B_2,0.00018333588254214
B_2,12,LowIncVeh,leisure,B_5,B_3,0.0251622028384936
B_2,10,LowIncVeh,school,B_2,B_5,0.00961662194875992
B_2,9,HighIncVeh,home,B_4,B_2,0.0098989329236409
B_2,10,HighIncVeh,leisure,B_2,B_3,0.0859456229015319
B_2,8,HighIncVeh,leisure,B_2,B_1,0.105594976394896
B_2,18,HighIncVehSenior,leisure,B_6,B_2,0.0606007153843589
B_2,17,HighIncVehSenior,leisure,B_2,B_3,0.152717188970649
B_2,8,HighIncVeh,other,B_1,B_2,0.0071631582914691
B_2,11,HighIncVeh,home,B_3,B_2,0.116053972825355
B_2,8,HighIncVeh,other,B_2,B_1,0.0371608029647508
B_2,8,HighIncVeh,home,B_1,B_2,0.0263853266188237
B_2,5,HighIncVehSenior,work,B_2,B_6,0.448537360818962
B_2,9,HighIncVeh,medical,B_2,B_4,0.00755549848274741
B_2,17,HighIncVeh,home,B_3,B_2,0.142270517779268
B_2,18,HighIncVeh,medical,B_2,B_1,0.953730620824301
B_2,19,HighIncVehSenior,home,B_3,B_2,0.307092987350247
B_2,9,HighIncVeh,school,B_2,B_1,0.680162359809092
B_2,6,HighIncVeh,work,B_2,B_6,0.0291201016693608
B_2,10,HighIncVeh,school,B_2,B_1,0.209965551480435
B_2,14,HighIncVeh,home,B_1,B_2,0.055435472689775
B_2,13,HighIncVeh,leisure,B_1,B_1,0.0327378535706351
B_4,17,HighIncVeh,work,B_1,B_2,0.882238967849289
B_4,7,HighIncVeh,work,B_4,B_2,0.487333490397311
B_4,16,HighIncVeh,home,B_2,B_4,0.393000870233838
B_4,7,HighIncVeh,school,B_4,B_1,0.249600208949073
B_4,17,HighIncVeh,leisure,B_4,B_1,0.273586363541226
B_4,14,LowIncVehSenior,home,B_2,B_4,0.100081312189887
B_4,15,LowIncVehSenior,leisure,B_4,B_1,0.105222026145439
B_4,9,HighIncVeh,leisure,B_2,B_4,0.0920935693453891
B_4,7,HighIncVeh,work,B_1,B_1,0.104104064483171
B_4,8,HighIncVeh,leisure,B_4,B_2,0.707578666876632
B_4,19,LowIncVehSenior,home,B_1,B_4,0.14712495502351
B_4,10,HighIncVeh,home,B_1,B_4,0.459189947938017
B_4,13,HighIncVeh,work,B_4,B_2,0.291770401474178
B_4,9,HighIncVeh,leisure,B_1,B_1,0.0886361701114586
B_4,10,HighIncVeh,home,B_4,B_4,0.247737184793398
B_4,13,LowIncVehSenior,leisure,B_4,B_2,0.326600718050275
B_2,20,LowIncVehSenior,home,B_2,B_2,0.541795902106226
B_2,12,LowIncVehSenior,leisure,B_2,B_6,0.00965939587579646
B_2,13,LowIncVehSenior,other,B_2,B_3,0.110655609120552
B_2,7,HighIncVeh,school,B_2,B_4,0.0217973020028123
B_2,18,LowIncVehSenior,home,B_6,B_2,0.0159904747542671
B_2,6,LowIncVehSenior,leisure,B_2,B_3,0.041089528809665
B_2,12,LowIncVehSenior,leisure,B_3,B_2,0.0384339762298468
B_2,9,LowIncVehSenior,home,B_2,B_2,0.737435997495494
B_2,15,LowIncVehSenior,home,B_3,B_2,0.132802230345965
B_2,13,LowIncVehSenior,home,B_3,B_3,0.0114099508742153
B_2,15,HighIncVeh,home,B_4,B_2,0.0222928265640492
B_2,7,HighIncVeh,work,B_1,B_2,0.00842293851943351
B_2,6,HighIncVeh,other,B_3,B_2,0.0340685790143534
B_2,9,HighIncVeh,leisure,B_2,B_2,0.369108329493007
B_3,15,LowIncVeh,home,B_2,B_3,0.286415746758304
B_3,8,HighIncVehSenior,school,B_3,B_2,0.687387580812741
B_3,10,HighIncVehSenior,leisure,B_2,B_2,0.153661279831783
B_3,20,HighIncVeh,home,B_4,B_3,0.0228969957309775
B_3,15,LowIncVeh,school,B_3,B_2,0.796918300896003
B_3,18,HighIncVeh,school,B_3,B_4,0.0796956451410673
B_3,12,HighIncVehSenior,home,B_2,B_3,0.43407231186306
B_2,9,HighIncVeh,leisure,C_5,C_5,0.0144380925865426
B_2,10,HighIncVeh,home,C_5,B_2,0.0331980674441517
B_2,4,HighIncVeh,work,B_2,B_1,0.128856850206916
B_2,9,LowIncVeh,work,B_2,B_1,0.0513350120807632
B_2,13,HighIncVeh,home,B_1,B_2,0.218118829406623
B_2,13,HighIncVeh,leisure,B_2,B_1,0.0246679658524239
B_2,16,HighIncVeh,leisure,B_5,B_1,0.00292062123588856
B_2,23,HighIncVeh,leisure,B_2,B_2,0.134667406668572
B_2,7,HighIncVeh,home,B_2,B_5,0.0156355533355642
B_2,8,HighIncVehSenior,school,B_2,B_5,0.100265024484351
B_2,15,HighIncVeh,leisure,B_1,B_1,0.0285822184088514
B_2,10,HighIncVehSenior,home,B_5,B_2,0.237896708867411
B_2,16,LowIncVeh,leisure,B_2,B_1,0.0172597002401008
B_2,10,HighIncVeh,school,B_2,B_5,0.234740251347669
B_2,16,LowIncVehSenior,leisure,B_2,B_1,0.00649687102558635
B_2,10,LowIncVehSenior,leisure,B_2,B_4,0.04848435478643
B_2,21,LowIncVehSenior,home,B_1,B_2,0.116944889234606
B_2,19,HighIncVeh,leisure,B_1,B_1,0.0109371509979869
B_2,12,HighIncVeh,home,B_5,B_2,0.0756722234727977
B_2,13,LowIncVehSenior,work,B_3,B_1,0.0624492251285615
B_2,14,HighIncVeh,leisure,B_1,B_1,0.0107298633354987
B_2,17,LowIncVehSenior,home,B_1,B_2,0.065985684735671
B_2,12,LowIncVehSenior,work,B_2,B_1,0.114852291407176
B_2,10,LowIncVehSenior,home,B_4,B_2,0.0227097180128742
B_2,12,LowIncVehSenior,leisure,B_2,B_3,0.0555350242399112
B_2,9,HighIncVeh,home,B_2,B_5,0.0346278031588784
B_2,17,LowIncVehSenior,work,B_2,B_1,0.19201149779786
B_2,13,LowIncVehSenior,work,B_1,C_2,0.058376287905671
B_2,22,LowIncVehSenior,home,C_2,B_2,0.278870006978355
B_2,14,LowIncVehSenior,leisure,B_1,B_2,0.0200247344242473
B_5,7,HighIncVeh,school,B_2,B_2,0.00340145426144342
B_5,7,HighIncVeh,leisure,B_5,B_2,0.137159402303148
B_5,7,HighIncVeh,home,B_2,B_5,0.214982809970861
B_5,7,HighIncVeh,other,B_2,B_2,0.0715745908174988
B_5,5,HighIncVeh,work,B_2,B_1,0.0151299147799753
B_5,12,HighIncVeh,leisure,B_2,B_4,0.00354965076239632
B_5,12,HighIncVeh,work,B_2,B_1,0.0179108447532002
B_5,5,HighIncVeh,leisure,B_5,B_2,0.20806071372664
B_5,12,HighIncVeh,school,B_4,B_2,0.0537363505018731
B_5,12,HighIncVeh,leisure,B_2,B_2,0.0603492928896973
B_5,12,HighIncVeh,other,B_2,B_3,0.025387415467263
B_5,17,HighIncVeh,home,B_1,B_5,0.0505209827527844
B_5,17,HighIncVeh,school,B_5,B_2,0.347562816798826
B_5,14,HighIncVeh,other,B_5,B_2,0.271079030995471
B_5,12,HighIncVeh,leisure,B_1,B_2,0.012621485429703
B_2,10,HighIncVeh,medical,B_2,B_2,0.707827744147984
B_2,4,LowIncVeh,leisure,B_2,A_3,0.337973037358811
B_2,5,HighIncVehSenior,home,B_3,B_2,1
B_2,16,LowIncVehSenior,leisure,B_3,B_2,0.0204578017869647
B_2,16,LowIncVeh,home,B_5,B_2,0.0842800578500581
B_2,6,HighIncVehSenior,home,B_3,B_2,0.0846838526484569
B_2,12,LowIncVehSenior,medical,B_2,B_1,0.339614298004381
B_2,13,LowIncVeh,leisure,A_3,F_3,0.00554262034092229
B_2,21,HighIncVehSenior,home,B_3,B_2,0.249468910994552
B_2,10,HighIncVeh,other,B_2,B_2,0.5409821127663
B_2,16,LowIncVehSenior,leisure,B_3,B_3,0.0168811654276528
B_2,12,HighIncVehSenior,leisure,B_3,D_6,0.00384819476276228
B_2,18,HighIncVehSenior,leisure,D_5,D_5,0.0140876654013323
B_2,15,LowIncVehSenior,leisure,B_1,B_3,0.00770010338389892
B_2,19,HighIncVehSenior,home,D_5,D_5,0.00909500691636009
B_2,5,HighIncVehSenior,leisure,B_2,B_3,0.0836281730034142
B_2,8,HighIncVehSenior,leisure,B_2,C_6,0.00611344736152196
B_2,16,HighIncVehSenior,home,D_6,D_5,0.00673433014730692
B_2,8,HighIncVehSenior,other,B_2,C_6,0.0274216278611758
B_2,11,HighIncVeh,leisure,B_4,B_2,0.026935490104746
B_2,9,HighIncVehSenior,home,C_6,B_2,0.0152881067839608
B_2,6,HighIncVehSenior,leisure,B_2,B_3,0.234046627213627
B_2,10,HighIncVeh,leisure,B_2,B_4,0.0210055078426934
B_2,6,HighIncVeh,school,B_2,B_3,0.120226706439674
B_2,18,HighIncVeh,home,B_6,B_2,0.00864124570443718
B_2,7,HighIncVeh,medical,B_2,B_2,0.274351200744158
B_2,15,HighIncVeh,other,B_2,B_3,0.0978850507176387
B_2,15,HighIncVeh,leisure,B_2,B_3,0.108399121424298
B_2,12,HighIncVehSenior,home,B_3,B_2,0.217478117761634
B_2,6,HighIncVeh,other,B_2,B_3,0.132146108292737
B_2,16,HighIncVeh,work,B_5,B_6,0.00577739345050773
B_2,9,HighIncVeh,other,B_2,B_2,0.574849401468082
B_2,14,HighIncVeh,work,B_2,B_5,0.196773616433742
B_2,14,HighIncVehSenior,leisure,B_2,B_3,0.0809083607146892
B_2,16,HighIncVehSenior,leisure,B_3,B_2,0.0555037381864987
B_2,11,HighIncVehSenior,leisure,B_3,B_3,0.0566435275921809
B_2,7,HighIncVeh,work,B_3,B_2,0.0203024839353954
B_3,13,LowIncVeh,home,B_2,B_3,0.0942826562745823
B_3,13,HighIncVehSenior,leisure,B_2,B_3,0.00928663299767883
B_3,8,HighIncVehSenior,medical,B_3,B_2,0.813692848148629
B_3,13,HighIncVehSenior,leisure,B_3,B_1,0.0158759826596314
B_3,6,HighIncVeh,work,B_3,B_1,0.127026228668715
B_3,8,HighIncVehSenior,other,B_3,B_2,0.106429156126827
B_3,12,LowIncVeh,leisure,B_1,B_2,0.00258407493243949
B_3,10,HighIncVehSenior,leisure,B_2,B_3,0.10049649150547
B_3,14,HighIncVehSenior,home,B_1,B_3,0.0262117738457361
B_3,11,HighIncVehSenior,leisure,B_3,B_2,0.188516413008539
B_2,19,HighIncVeh,home,B_4,B_2,0.0102593830062366
B_2,13,HighIncVeh,leisure,B_2,B_4,0.00679981523254609
B_2,17,HighIncVeh,leisure,B_2,B_3,0.0854730575894721
B_2,7,LowIncVeh,home,B_4,B_2,0.0047259343342454
B_2,7,LowIncVeh,other,B_2,B_4,0.00205427860621361
B_2,17,LowIncVeh,home,B_4,B_2,0.00153560148580678
B_2,18,HighIncVeh,leisure,B_6,B_2,0.00519721693801382
B_2,6,HighIncVeh,work,C_6,B_1,0.0136268917101805
B_2,7,LowIncVeh,work,B_2,B_4,0.0236790880016995
B_2,12,HighIncVeh,leisure,B_1,B_4,0.00128960998487385
B_2,19,HighIncVeh,school,B_4,B_2,0.0659477558764405
B_2,8,HighIncVeh,work,B_2,B_6,0.00894949389077924
B_2,6,HighIncVeh,school,B_2,B_2,0.555366972401637
B_2,16,HighIncVehSenior,leisure,B_1,B_3,0.0190081094953244
B_2,6,HighIncVeh,home,B_3,B_2,0.127363800435855
B_2,8,HighIncVehSenior,other,B_2,B_1,0.145826951066224
B_2,9,HighIncVeh,leisure,B_1,B_2,0.0082042948791119
B_2,6,HighIncVeh,work,B_2,C_5,0.0028612574146947
B_2,16,HighIncVeh,home,C_5,B_2,0.00550387367337674
B_2,9,HighIncVehSenior,leisure,B_1,B_2,0.00919124848131614
B_2,5,HighIncVeh,leisure,B_2,B_3,0.240454799684597
B_2,13,HighIncVeh,work,B_2,B_3,0.0510994099977794
B_2,8,HighIncVehSenior,leisure,B_1,B_2,0.0174652522036061
B_2,17,HighIncVehSenior,home,B_3,B_2,0.170319823726356
B_2,11,HighIncVehSenior,school,B_2,B_1,0.364471643918928
B_2,10,LowIncVehSenior,leisure,B_2,A_2,0.00705523423764609
B_2,20,LowIncVehSenior,home,F_5,F_5,0.0254626085045988
B_2,19,LowIncVehSenior,leisure,F_5,F_5,0.126342053758725
B_2,14,LowIncVehSenior,home,A_2,F_5,0.0130441048225727
B_5,15,HighIncVeh,home,B_2,B_3,0.00152144435027227
B_5,21,HighIncVeh,home,B_1,B_3,0.00359155362771226
B_5,15,HighIncVeh,other,B_1,B_2,0.011942357708737
B_5,9,HighIncVehSenior,work,B_5,B_3,0.228455076628798
B_5,14,HighIncVeh,other,B_3,B_2,0.0181377722760504
B_5,18,HighIncVeh,other,B_3,B_1,0.00807173684130172
B_5,14,HighIncVeh,leisure,B_2,B_1,0.0214629163593462
B_5,22,HighIncVehSenior,home,B_3,B_5,0.15395100357404
B_1,8,LowIncNoVeh,school,B_1,B_1,0.220871851537744
B_1,13,HighIncVehSenior,home,B_1,B_1,0.174176489677269
B_1,8,HighIncVeh,school,B_1,B_1,0.119643558086683
B_1,17,LowIncNoVeh,other,B_1,B_1,0.30346049494666
B_1,16,HighIncVeh,leisure,B_2,B_2,0.0234265544274368
B_1,15,HighIncVeh,school,B_1,B_2,0.416050715415842
B_1,15,LowIncNoVeh,home,B_2,B_1,0.821332788161826
B_1,12,HighIncVeh,school,B_2,B_2,0.591071115958423
B_1,11,LowIncNoVeh,school,B_1,B_2,1
B_2,6,HighIncVehSenior,home,B_2,B_2,0.715547885006443
B_2,16,HighIncVehSenior,home,B_2,B_2,0.503268412676876
B_2,16,HighIncVehSenior,leisure,B_1,B_2,0.0529564110528233
B_2,16,HighIncVehSenior,home,B_1,B_2,0.0241347118220233
B_2,8,HighIncVehSenior,school,B_2,B_3,0.36024808824225
B_2,17,HighIncVehSenior,other,B_2,B_1,0.205190442227356
B_2,16,HighIncVehSenior,leisure,B_2,B_5,0.0894582336979576
B_2,6,LowIncVehSenior,home,B_1,B_2,0.161707464899038
B_2,8,LowIncVehSenior,work,B_2,B_6,0.154067682631712
B_2,15,LowIncVehSenior,leisure,B_6,B_2,0.00678612003772441
B_2,9,HighIncVehSenior,medical,B_2,B_3,0.0760718867686085
B_2,11,HighIncVehSenior,home,B_3,B_2,0.113332328636447
B_2,14,HighIncVehSenior,leisure,B_1,B_1,0.00591064481712861
B_2,13,HighIncVehSenior,medical,B_2,B_2,0.401075309459686
B_2,18,HighIncVehSenior,leisure,B_5,B_1,0.00421167996782424
B_2,16,HighIncVehSenior,leisure,B_2,B_1,0.039615127625057
B_2,6,LowIncVehSenior,leisure,B_2,B_1,0.356405205310097
B_3,8,LowIncNoVeh,leisure,B_3,B_1,0.488184445967114
B_3,11,HighIncVeh,leisure,A_1,A_1,0.167700767825234
B_3,13,HighIncVehSenior,leisure,A_1,A_1,0.224193299392244
B_3,10,LowIncNoVeh,home,B_1,B_3,0.434660765176116
B_3,8,HighIncVeh,leisure,B_5,A_1,0.246731609670906
B_3,20,LowIncNoVeh,home,B_1,B_3,0.167216340974923
B_3,11,HighIncVehSenior,leisure,A_1,A_1,0.252136456508476
B_3,16,HighIncVeh,leisure,A_1,B_5,0.174532867683869
B_3,6,HighIncVeh,leisure,B_3,B_5,0.553481255830736
B_3,11,LowIncVehSenior,leisure,B_3,B_1,0.011510586437388
B_3,16,HighIncVehSenior,leisure,A_1,B_5,0.360903380720234
B_3,16,LowIncNoVeh,leisure,B_3,B_2,0.111990197032276
B_3,17,LowIncNoVeh,other,B_2,B_1,1
B_3,7,LowIncNoVeh,work,B_3,B_3,0.57791627219378
B_3,13,HighIncVeh,leisure,A_1,A_1,0.102428135523982
B_3,8,LowIncVeh,school,B_3,B_1,0.0822922332543229
B_3,15,LowIncVehSenior,home,B_1,B_3,0.0195370175483673
B_3,6,HighIncVehSenior,leisure,B_3,B_5,0.762991421607414
B_3,17,LowIncNoVeh,leisure,B_1,B_1,0.369232577822464
B_3,9,LowIncNoVeh,work,B_3,B_3,0.482627667098135
B_3,12,LowIncNoVeh,home,B_1,B_3,0.860067835013999
B_3,8,HighIncVehSenior,leisure,B_5,A_1,0.473164437782705
B_3,19,HighIncVehSenior,home,B_5,B_3,0.503659829578084
B_1,16,HighIncVeh,home,C_5,B_1,0.0209178278492643
B_1,10,LowIncVehSenior,work,B_2,B_5,1
B_1,20,LowIncVeh,home,B_5,B_1,0.0462172672028678
B_1,10,LowIncVeh,work,B_2,B_5,0.0827282906752026
B_1,20,LowIncVehSenior,home,B_5,B_1,0.169712393605801
B_1,16,HighIncVeh,other,B_1,B_2,0.328181448353494
B_1,19,HighIncVeh,other,B_2,B_1,0.408670156946263
B_1,15,HighIncVeh,home,B_3,B_1,0.0915707702958612
B_1,17,HighIncVeh,leisure,B_2,B_2,0.395488115305273
B_1,21,HighIncVeh,leisure,B_1,F_2,0.222224462066464
B_1,14,LowIncVeh,other,B_2,B_1,0.218233467419267
B_1,9,LowIncVehSenior,other,B_1,B_2,1
B_1,9,HighIncVeh,school,B_1,B_3,0.147458284074812
B_1,18,HighIncVeh,leisure,B_2,B_2,0.141646732690706
B_1,21,HighIncVeh,home,B_1,F_2,0.0276682969895257
B_1,18,HighIncVeh,work,B_3,B_1,0.434743149200163
B_1,10,HighIncVeh,work,B_1,B_2,0.068019951673473
B_1,8,HighIncVeh,school,B_1,B_3,0.156273515587239
B_1,23,HighIncVeh,work,B_1,B_1,1
B_1,14,LowIncVeh,school,B_1,B_1,0.708586929169941
B_2,15,LowIncVeh,home,B_3,B_2,0.16739191411833
B_2,9,LowIncVehSenior,other,B_3,B_1,0.0169967811762779
B_2,22,HighIncVeh,home,B_5,B_2,0.0801134801899428
B_2,10,HighIncVeh,home,B_1,B_2,0.133491000509002
B_2,11,HighIncVeh,leisure,B_2,B_1,0.0666010105599748
B_2,11,LowIncVeh,medical,B_2,B_2,0.59660097691673
B_2,15,LowIncVehSenior,leisure,B_1,B_1,0.116080702085289
B_2,16,HighIncVeh,medical,B_2,B_1,0.32560025529981
B_2,11,HighIncVeh,home,B_1,B_2,0.160446714648914
B_2,8,HighIncVeh,leisure,B_3,B_1,0.00180224057919936
B_2,12,HighIncVeh,other,B_1,B_2,0.243193139173062
B_2,19,LowIncVehSenior,leisure,B_3,B_1,0.036171431966351
B_2,17,LowIncVeh,leisure,B_2,B_2,0.465919441517338
B_2,11,HighIncVeh,other,B_2,B_2,0.534236295598812
B_2,16,HighIncVeh,leisure,B_2,B_1,0.0279538261630966
B_2,18,LowIncVehSenior,leisure,B_3,B_3,0.243250180062088
B_2,13,HighIncVeh,medical,B_1,B_2,0.064655784983909
B_2,8,LowIncVeh,other,B_2,B_2,0.475688230525338
B_2,7,HighIncVeh,leisure,B_2,B_1,0.0101872063299695
B_2,8,HighIncVeh,leisure,B_1,B_1,0.00526619181196072
B_2,7,LowIncVehSenior,leisure,B_2,B_3,0.157639409369838
B_2,12,HighIncVeh,work,B_1,B_2,0.138910792432416
B_2,12,HighIncVeh,medical,B_2,B_1,0.296294268434631
B_2,16,HighIncVeh,work,B_1,B_5,0.0345410360162003
B_2,10,LowIncVeh,work,B_2,B_2,0.22350960621267
B_2,16,LowIncVehSenior,leisure,B_2,B_3,0.0405686464802052
B_1,11,LowIncVeh,work,B_2,B_2,0.0217121321092404
B_1,10,LowIncVeh,leisure,B_2,B_2,0.120118624026647
B_1,16,LowIncVeh,medical,B_1,B_4,0.772911553828212
B_1,9,LowIncVeh,leisure,B_1,B_2,0.159163016954838
B_1,15,HighIncVeh,home,C_6,B_1,0.00988919647264316
B_1,9,HighIncVeh,work,B_1,B_1,0.0889027904102333
B_1,5,HighIncVeh,work,B_1,C_6,0.029137476194562
B_2,18,HighIncVehSenior,home,B_1,B_2,0.0177552232422716
B_2,7,HighIncVehSenior,home,B_1,B_2,0.138531554317386
B_2,10,HighIncVehSenior,work,B_2,B_2,0.261238927078803
B_2,7,HighIncVehSenior,leisure,B_2,B_1,0.0349890222641454
B_2,10,HighIncVeh,leisure,B_2,B_1,0.0330345183114706
B_2,8,HighIncVeh,leisure,B_1,B_2,0.00405672748882424
B_2,18,HighIncVeh,leisure,B_3,B_2,0.025617974458145
B_2,16,HighIncVeh,leisure,B_3,B_3,0.0208782745529237
B_2,12,HighIncVeh,leisure,B_6,B_3,0.00310742155422749
B_2,12,HighIncVeh,other,B_1,B_6,0.0276987747661306
B_2,17,HighIncVehSenior,other,B_2,B_3,0.220301211018891
B_2,8,HighIncVehSenior,other,B_2,B_3,0.188334496871084
B_2,18,LowIncNoVeh,home,B_2,B_2,0.872726045489632
B_2,12,LowIncNoVeh,home,B_3,B_2,0.0926537368555112
B_2,4,LowIncVeh,work,B_2,B_2,0.0508452225442687
B_2,17,LowIncVeh,work,B_1,B_2,0.0689700440066284
B_2,10,LowIncNoVeh,work,C_3,B_3,1
B_2,3,LowIncVeh,work,B_2,B_2,1
B_2,6,LowIncNoVeh,work,B_2,C_3,0.307334242824054
B_2,17,LowIncNoVeh,leisure,B_2,B_2,1
B_2,12,HighIncVehSenior,home,B_1,B_2,0.067671415789374
B_2,12,HighIncVeh,work,B_1,B_1,0.0517903320690948
B_2,12,HighIncVehSenior,leisure,B_2,B_1,0.0560015432953542
B_2,11,HighIncVeh,leisure,B_1,B_1,0.0159431932007149
B_6,14,HighIncVeh,other,B_2,B_2,0.181343904156038
B_6,7,HighIncVehSenior,leisure,B_6,B_1,0.344815082160761
B_6,7,LowIncVeh,leisure,B_6,B_2,0.511845339544148
B_6,17,HighIncVehSenior,school,B_6,B_1,1
B_6,17,HighIncVeh,leisure,A_1,A_1,0.0299126092179836
B_6,8,HighIncVehSenior,work,B_1,B_2,0.22386738324343
B_6,8,HighIncVeh,home,B_6,B_6,0.380440888359842
B_6,6,HighIncVeh,home,B_2,B_6,0.289842253507459
B_6,13,HighIncVeh,home,B_1,B_6,0.00583300804043634
B_6,17,HighIncVeh,school,B_6,B_1,0.281281058809455
B_6,8,HighIncVeh,home,B_2,B_6,0.185910242054283
B_6,12,LowIncVeh,home,B_2,B_6,0.664127660108271
B_6,7,LowIncVeh,home,B_5,B_6,0.0265118857915784
B_6,12,HighIncVeh,other,B_1,B_2,0.0574826736238993
B_6,11,HighIncVeh,other,B_3,B_1,0.0691896933424486
B_6,6,HighIncVeh,school,B_6,B_2,0.258875690870427
B_6,11,HighIncVeh,leisure,A_1,A_4,0.0216690872347279
B_6,6,HighIncVeh,other,B_6,B_2,0.497208314589387
B_6,12,HighIncVeh,leisure,B_3,B_3,0.013067975702591
B_6,7,LowIncVeh,other,B_5,B_5,0.0754738465085244
B_6,8,HighIncVeh,school,B_6,B_2,0.118444877341252
B_6,7,HighIncVeh,school,B_6,B_2,0.165174090227666
B_6,12,HighIncVeh,home,B_5,B_5,0.0139821161927076
B_6,9,HighIncVeh,leisure,B_1,B_1,0.0110766985757915
B_6,15,HighIncVeh,leisure,B_5,D_6,0.0159010915583094
B_6,16,HighIncVeh,home,D_6,B_5,0.00741471043391465
B_6,8,HighIncVehSenior,leisure,B_1,B_1,0.249695740677719
B_6,17,HighIncVeh,home,A_1,A_1,0.0160156078041012
B_6,21,HighIncVehSenior,home,B_1,B_6,0.57203715063608
B_6,10,HighIncVeh,leisure,B_1,B_1,0.00506741132717097
B_6,14,HighIncVeh,other,B_6,B_2,0.23797352759538
B_6,11,HighIncVeh,leisure,B_3,B_3,0.0302624068609259
B_6,7,LowIncVeh,other,B_6,B_5,0.709350719115217
B_6,21,HighIncVeh,home,B_1,B_6,0.125002146221927
B_6,10,HighIncVeh,leisure,B_1,B_3,0.00506741132717097
B_6,12,HighIncVeh,leisure,B_2,B_1,0.0030667978824595
B_6,11,HighIncVeh,leisure,B_6,B_3,0.0244675145002637
B_6,9,HighIncVeh,other,B_2,B_1,0.0615246798813918
B_6,12,HighIncVeh,home,A_4,A_1,0.0306853624301688
B_5,11,HighIncVeh,leisure,B_2,B_3,0.027855727992657
B_5,10,HighIncVeh,home,B_1,B_5,0.126982013600044
B_5,9,HighIncVeh,leisure,B_5,B_1,0.0455199035812928
B_5,11,HighIncVeh,leisure,B_1,B_2,0.0319107906989393
B_5,7,HighIncVeh,work,B_2,B_3,0.00932658084056916
B_5,11,HighIncVeh,leisure,B_5,B_1,0.0222264212816443
B_5,9,HighIncVeh,school,B_5,B_2,0.158376711634565
B_5,14,HighIncVeh,work,B_2,B_3,0.0215839559661546
B_5,16,HighIncVeh,other,B_3,B_2,0.0131875359169775
B_5,13,HighIncVeh,leisure,B_3,B_2,0.0213444310678444
B_5,10,LowIncVehSenior,leisure,B_5,B_1,0.0222281019793929
B_5,11,LowIncVehSenior,leisure,B_1,B_2,0.0296228067313244
B_5,10,LowIncVehSenior,leisure,B_1,B_1,0.0248929839956939
B_2,4,HighIncVeh,work,B_5,B_5,0.0240597760102719
B_2,8,HighIncVeh,school,B_3,B_2,0.0264409383257105
B_2,4,HighIncVeh,other,B_2,B_2,0.449349494978906
B_2,12,HighIncVeh,work,B_3,B_3,0.0809143586994551
B_2,4,HighIncVeh,leisure,B_2,B_5,0.105328200099987
B_2,17,HighIncVeh,other,B_5,B_2,0.0526886789251295
B_2,18,HighIncVeh,home,B_1,B_2,0.0592688019995195
B_2,12,HighIncVeh,leisure,B_1,B_1,0.0276194389309416
B_2,10,HighIncVehSenior,leisure,B_2,B_1,0.0282547819473434
B_2,17,HighIncVehSenior,home,B_1,B_2,0.0723394332857756
B_2,7,HighIncVeh,medical,B_2,B_3,0.330745425776971
B_2,17,HighIncVeh,other,B_2,B_2,0.33418062687471
B_2,5,HighIncVeh,work,B_2,B_1,0.0487946641577711
B_2,9,HighIncVeh,home,B_3,B_1,0.0234205704285611
B_2,15,HighIncVeh,leisure,B_2,B_1,0.0093297434750993
B_2,18,HighIncVeh,leisure,B_1,B_3,0.00196352853006612
B_2,12,HighIncVehSenior,leisure,B_1,B_1,0.0137546792971149
B_2,10,HighIncVeh,leisure,B_3,B_3,0.0269525605634454
B_2,20,HighIncVehSenior,leisure,B_1,B_1,0.0361570475957505
B_2,18,HighIncVehSenior,school,B_2,B_1,0.0279636717193584
B_2,13,HighIncVehSenior,leisure,B_1,B_2,0.0321122148858953
B_2,13,LowIncNoVeh,leisure,B_2,B_2,0.966669196139403
B_2,21,HighIncVehSenior,home,B_1,B_2,0.168825277235546
B_2,9,HighIncVeh,leisure,B_3,B_3,0.0288466787254328
B_2,12,HighIncVeh,leisure,B_2,B_3,0.0618757668960355
B_2,8,HighIncVeh,leisure,D_5,C_5,0.00225098677629768
B_2,9,HighIncVeh,home,C_5,B_2,0.00510105597203003
B_2,7,HighIncVeh,leisure,C_5,D_5,0.00301038378745778
B_2,17,HighIncVeh,leisure,B_1,B_1,0.0122479123005618
B_5,12,HighIncVeh,home,B_3,B_2,0.0117007514151382
B_5,8,HighIncVeh,work,B_5,B_1,0.0870183462493921
B_5,12,HighIncVeh,school,B_5,B_2,0.28200135841616
B_5,8,HighIncVeh,work,B_2,B_2,0.0322182044755119
B_5,11,HighIncVeh,home,B_1,B_5,0.0498482796761784
B_5,12,LowIncVeh,home,B_6,B_5,0.111102931990461
B_5,14,LowIncVeh,home,B_2,B_5,0.235638053096902
B_5,12,LowIncVeh,leisure,B_5,B_5,0.323731273620353
B_5,8,LowIncVeh,leisure,B_5,B_3,0.194099166866674
B_5,16,HighIncVeh,home,B_6,B_5,0.0232011925744647
B_5,11,LowIncVeh,leisure,B_3,B_6,0.0783398058862904
B_5,6,LowIncVehSenior,school,B_5,B_5,1
