OriginMicrotypeID,DestMicrotypeID,DistanceBinID,From,A_1,B_1,C_1,D_1,E_1,F_1,A_2,B_2,C_2,D_2,E_2,F_2,A_3,B_3,C_3,D_3,E_3,F_3,A_4,B_4,C_4,D_4,E_4,F_4,A_5,B_5,C_5,D_5,E_5,F_5,A_6,B_6,C_6,D_6,E_6,F_6
A_4,A_3,long,A_1,0.0552634053617661,0,0,0,0,0,0.173274700739986,0,0,0,0,0,0.74184153793506,0,0,0,0,0,0,0,0,0,0,0,0.0296203559631883,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,long,A_2,0.0791925175390753,0,0,0,0,0,0.0774960512919231,0,0,0,0,0,0.677890198443967,0,0,0,0,0,0.118901477989287,0,0,0,0,0,0.0465197547357486,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,long,A_3,0.00868472645117299,0,0,0,0,0,0.293222380384118,0,0,0,0,0,0.624617817653055,0,0,0,0,0,0.0151046996420324,0,0,0,0,0,0.0438587780010065,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,long,A_4,0.0449095009394885,0,0,0,0,0,0.46318368282166,0,0,0,0,0,0.359537321355646,0,0,0,0,0,0.0222993726277245,0,0,0,0,0,0.110070122255482,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,long,A_5,0,0,0,0,0,0,0.229272698643644,0,0,0,0,0,0.735808751296145,0,0,0,0,0,0.0349185500602111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,medium,A_1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,medium,A_2,0.0747391748001372,0,0,0,0,0,0,0,0,0,0,0,0.873700648633904,0,0,0,0,0,0,0,0,0,0,0,0.0515601765659587,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,medium,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,medium,A_4,0.0178979100973825,0,0,0,0,0,0.398524531094138,0,0,0,0,0,0.381439137392644,0,0,0,0,0,0.07578230950808,0,0,0,0,0,0.126356111907755,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,medium,A_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,short,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,short,A_4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,A_1,0.13195179048857,0,0,0,0,0,0.314466698313855,0,0,0,0,0,0.449135668159116,0,0,0,0,0,0.0331164836781632,0,0,0,0,0,0.0580700664390444,0,0,0,0,0,0.0132592929212515,0,0,0,0,0
A_4,A_3,xlong,A_2,0.13805475823598,0,0,0,0,0,0.162249693229214,0,0,0,0,0,0.491242165600299,0,0,0,0,0,0.0527361797025038,0,0,0,0,0,0.155717203232003,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,A_3,0.087083365357389,0,0,0,0,0,0.305462004641891,0,0,0,0,0,0.290663874812408,0,0,0,0,0,0.186761720132267,0,0,0,0,0,0.12931395282625,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,A_4,0.0542707777915656,0,0,0,0,0,0.349859622889107,0,0,0,0,0,0.349973008126643,0,0,0,0,0,0.0771711255311694,0,0,0,0,0,0.167389240331503,0,0,0,0,0.00133622533001162,0,0,0,0,0,0
A_4,A_3,xlong,A_5,0.105008888524006,0,0,0,0,0,0.186777850466077,0,0,0,0,0,0.435857541735937,0,0,0,0,0,0.243692064302542,0,0,0,0,0,0.0286636549714376,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,A_6,0.554594355794776,0,0,0,0,0,0,0,0,0,0,0,0.445405644205225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,F_3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_3,xlong,F_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,long,A_2,0,0,0,0,0,0,0.0788557883845704,0,0,0,0,0,0.229941899243362,0,0,0,0,0,0.671927346219696,0,0,0,0,0,0.0192749661523721,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,long,A_3,0,0,0,0,0,0,0.139945223159797,0,0,0,0,0,0.0267738666654012,0,0,0,0,0,0.82602399688238,0,0,0,0,0,0.00725691329242194,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,long,A_4,0,0,0,0,0,0,0.261167555007206,0,0,0,0,0,0.257895653767459,0,0,0,0,0,0.0396275591737661,0,0,0,0,0,0.440174728074788,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,long,A_5,0,0,0,0,0,0,0.021732554009815,0,0,0,0,0,0.0663358923239297,0,0,0,0,0,0.911931553666255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,medium,A_2,0,0,0,0,0,0,0,0,0,0,0,0,0.3042408300916,0,0,0,0,0,0.6957591699084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,medium,A_3,0,0,0,0,0,0,0.207866591320087,0,0,0,0,0,0,0,0,0,0,0,0.792133408679913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,medium,A_4,0,0,0,0,0,0,0.5965323168867,0,0,0,0,0,0.128960434174579,0,0,0,0,0,0,0,0,0,0,0,0.270715053441075,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,medium,A_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,short,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,xlong,A_1,0,0,0,0,0,0,0.156040286388424,0,0,0,0,0,0.0569442128248173,0,0,0,0,0,0.453876294483229,0,0,0,0,0,0.313452052159553,0,0,0,0,0,0.0196871541439772,0,0,0,0,0
A_4,A_4,xlong,A_2,0.13652840444838,0,0,0,0,0,0.163240713963297,0,0,0,0,0,0.145900966982157,0,0,0,0,0,0.419303115523779,0,0,0,0,0,0.135026799082387,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,xlong,A_3,0.0375125721669255,0,0,0,0,0,0.235200887370605,0,0,0,0,0,0.136699745333279,0,0,0,0,0,0.298559834597313,0,0,0,0,0,0.289360186320121,0,0,0,0,0,0.00266677421175607,0,0,0,0,0
A_4,A_4,xlong,A_4,0.0579086591019742,0,0,0,0,0,0.193466269465359,0,0,0,0,0,0.448501152451991,0,0,0,0,0,0.12982475510424,0,0,0,0,0,0.169656515320428,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,xlong,A_5,0,0,0,0,0,0,0.313760220148197,0,0,0,0,0,0.289383992095748,0,0,0,0,0,0.387263574129421,0,0,0,0,0,0.0095922136266339,0,0,0,0,0,0,0,0,0,0,0
A_4,A_4,xlong,A_6,0.376926186063614,0,0,0,0,0,0,0,0,0,0,0,0.623073813936386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,long,A_1,0,0,0,0,0,0,0.130039431878391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869960568121609,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,long,A_2,0.0400303731232436,0,0,0,0,0,0.106307389408654,0,0,0,0,0,0.375770562102413,0,0,0,0,0,0.0502342244421829,0,0,0,0,0,0.427657450923507,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,long,A_3,0.00367883204742132,0,0,0,0,0,0.218528907644337,0,0,0,0,0,0.0131905275409595,0,0,0,0,0,0.0040431255529888,0,0,0,0,0,0.760558607214293,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,long,A_4,0,0,0,0,0,0,0.196610633201874,0,0,0,0,0,0.440418899325378,0,0,0,0,0,0.0684356508479971,0,0,0,0,0,0.294534816624751,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,long,A_5,0,0,0,0,0,0,0.0952371928299344,0,0,0,0,0,0.45863531473924,0,0,0,0,0,0.361163899397157,0,0,0,0,0,0.0679711714195486,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,medium,A_2,0,0,0,0,0,0,0,0,0,0,0,0,0.0139618253253914,0,0,0,0,0,0,0,0,0,0,0,0.986038174674609,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,medium,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,medium,A_4,0,0,0,0,0,0,0.491139824330773,0,0,0,0,0,0.200975612660188,0,0,0,0,0,0,0,0,0,0,0,0.307884563009039,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,medium,A_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,short,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,short,A_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,A_1,0.156050802864703,0,0,0,0,0,0.238707496118623,0,0,0,0,0,0.284484708185525,0,0,0,0,0,0.030591782803202,0,0,0,0,0,0.290165210027947,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,A_2,0.117537182197295,0,0,0,0,0,0.165876041530286,0,0,0,0,0,0.191158132837102,0,0,0,0,0,0.112995470450034,0,0,0,0,0,0.412433172985282,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,A_3,0.102475886827372,0,0,0,0,0,0.146095109822511,0,0,0,0,0,0.168493618837004,0,0,0,0,0.00249722109881976,0.251231893226921,0,0,0,0,0,0.309149861460346,0,0,0,0,0,0.0200564087270256,0,0,0,0,0
A_4,A_5,xlong,A_4,0.0350629252057736,0,0,0,0,0,0.242541533898342,0,0,0,0,0,0.382577187763828,0,0,0,0,0,0.118833494060757,0,0,0,0,0,0.2209848590713,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,A_5,0.0498060099942611,0,0,0,0,0,0.278886113534625,0,0,0,0,0,0.378557004050538,0,0,0,0,0,0.235752421490908,0,0,0,0,0,0.0506728682520196,0,0,0,0,0,0.00461289220786628,0,0,0,0,0
A_4,A_5,xlong,A_6,0.267940943575503,0,0,0,0,0,0.646985746919503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850733095049948,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,F_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0
A_4,A_5,xlong,F_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_5,xlong,F_5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,long,A_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A_4,A_6,long,A_2,0.107193124918273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892806875081727,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,long,A_3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,long,A_4,0,0,0,0,0,0,0.892806875081727,0,0,0,0,0,0.107193124918273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,long,A_5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,long,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,xlong,A_2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,xlong,A_3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,xlong,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,A_6,xlong,A_5,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0
A_4,A_6,xlong,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,A_2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,A_4,0,0,0,0,0,0,0.208284049561995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791715950438005,0,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,A_5,0,0.355782571195989,0,0,0,0,0.208284049561995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435933379242016,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,B_1,0,0.537974335332513,0,0,0,0,0,0,0,0,0,0,0,0.459473235383502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,B_2,0,0.73758139486766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26241860513234,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,B_3,0,0,0,0,0,0,0,0.61987963473001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140361095809971,0,0,0,0,0,0.239759269460019,0,0,0,0
A_4,B_1,xlong,B_5,0,0,0,0,0,0,0,0.360787167057318,0,0,0,0,0,0.466832795618265,0,0,0,0,0,0,0,0,0,0,0,0.172380037324417,0,0,0,0,0,0,0,0,0,0
A_4,B_1,xlong,B_6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,long,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,long,B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,long,B_3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,long,B_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A_4,B_2,long,B_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,A_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,A_2,0,0,0,0,0,0,0.0239164990957009,0,0,0,0,0,0.864969473440684,0,0,0,0,0,0,0,0,0,0,0,0.0678988152248774,0.0432152122387375,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,A_3,0,0,0,0,0,0,0.00656574585629977,0,0,0,0,0.0289237304498333,0,0.442770654308211,0,0,0,0.0305711662356934,0,0,0,0,0,0,0.491168703149962,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,A_4,0.0464457722914334,0,0,0,0,0,0.878700995747241,0,0,0,0,0,0.0748532319613252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,A_5,0,0,0,0,0,0,0.729283422566102,0,0,0,0,0,0,0.0905172303901371,0,0,0,0,0,0.0323242081236377,0,0,0,0,0,0.0793447588968398,0,0,0,0,0.0685303800232834,0,0,0,0,0
A_4,B_2,xlong,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,B_2,0,0,0,0,0,0,0,0.0487030451341278,0,0,0,0,0,0.13322560459113,0,0,0,0,0,0.0330454897352274,0,0,0,0,0,0.78295021116998,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,B_3,0,0,0,0,0,0,0,0.472782606800263,0,0,0,0,0,0.0546713794078279,0,0,0,0,0,0.02510003089125,0,0,0,0,0,0.422109359001056,0,0,0,0,0,0.0253366238996031,0,0,0,0
A_4,B_2,xlong,B_4,0,0,0,0,0,0,0,0.266737331124873,0,0,0,0,0,0.19986915672933,0,0,0,0,0,0,0,0,0,0,0,0.533393512145798,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,B_5,0,0,0,0,0,0,0,0.0596643073867979,0,0,0,0,0,0.900269723864714,0,0,0,0,0,0,0,0,0,0,0,0.0117445798284915,0,0,0,0,0,0.0283213889199962,0,0,0,0
A_4,B_2,xlong,B_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556966364379457,0,0,0,0,0,0,0,0,0,0,0,0.443033635620543,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,C_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_2,xlong,F_2,0,0,0,0,0,0,0,0,0,0,0,0.570284778450869,0,0,0,0,0,0.289145664647394,0,0,0,0,0,0,0,0,0,0,0,0.140569556901737,0,0,0,0,0,0
A_4,B_2,xlong,F_3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
A_4,B_2,xlong,F_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67287740844976,0,0,0,0,0,0,0,0,0,0,0,0,0.32712259155024,0,0,0,0,0,0,0,0,0
A_4,B_3,long,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,long,B_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,long,B_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A_4,B_3,long,B_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,A_2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442176891389844,0,0,0,0.0332992057404923,0,0,0,0,0,0,0.524523902869664,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,A_4,0,0,0,0,0,0,0.940305080183109,0,0,0,0,0,0.0596949198168912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,A_5,0,0,0,0,0,0,0.843006179452832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156993820547168,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,B_3,0,0,0,0,0,0,0,0.488660185625905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488660185625905,0,0,0,0
A_4,B_3,xlong,B_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,B_6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,F_2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_3,xlong,F_3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
A_4,B_3,xlong,F_5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,A_2,0,0,0,0,0,0,0.031751463962523,0,0,0,0,0,0.143516073600258,0,0,0,0,0,0,0,0,0,0,0,0.824732462437219,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,A_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,A_4,0,0,0,0,0,0,0.950580557513026,0.0494194424869744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,A_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032006338703827,0,0,0,0,0,0.944014503373831,0,0,0,0,0.0239791579223417,0,0,0,0,0
A_4,B_4,xlong,A_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,B_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751097120275023,0,0,0,0,0,0.0572800665447796,0,0,0,0,0,0.191622813180198,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,B_3,0,0.0210577363491719,0,0,0,0,0,0.199709953697727,0,0,0,0,0,0.0210577363491719,0,0,0,0,0,0.709009885204555,0,0,0,0,0,0.0491646883993741,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,B_4,0,0,0,0,0,0,0,0.907314831297169,0,0,0,0,0,0.089445599392453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_4,xlong,B_5,0,0.0904077079391474,0,0,0,0,0,0,0,0,0,0,0,0.154576959811519,0,0,0,0,0,0.729331199410964,0,0,0,0,0,0.0256841328383698,0,0,0,0,0,0,0,0,0,0
A_4,B_5,long,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_5,long,B_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A_4,B_5,long,B_4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_5,long,B_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99776853766955,0,0,0,0,0,0,0,0,0,0
A_4,B_5,medium,A_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_5,medium,B_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A_4,B_5,medium,B_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_5,xlong,A_1,0.148789300819529,0,0,0,0,0,0.825499158507724,0,0,0,0,0,0.0171410271151646,0,0,0,0,0,0.0085705135575823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_4,B_5,xlong,A_2,0.230265141896372,0,0,0,0,0,0.074217570168573,0,0,0,0,0,0.515005579103967,0,0,0,0,0,0.0724498629412824,0,0,0,0,0,0.05486776870754,0,0,0,0,0,0.0531940771822665,0,0,0,0,0
A_4,B_5,xlong,A_3,0.143101617885792,0,0,0,0,0,0.156303277844455,0,0,0,0,0,0.371703508314516,0.00728468742498396,0,0,0,0.00324107606062564,0.0469840806019249,0,0,0,0,0,0.267147807537243,0,0,0,0,0,0.00423394433045892,0,0,0,0,0
A_4,B_5,xlong,A_4,0.143959812949714,0,0,0,0,0,0.468086711921463,0,0,0,0,0,0.143494812487102,0,0,0,0,0,0.0942453211071583,0.00936317154455724,0,0,0,0,0.0942453211071583,0,0,0,0,0,0.0466048488828478,0,0,0,0,0
A_4,B_5,xlong,A_5,0,0,0,0,0,0,0.13172214920886,0,0,0,0,0,0.112833790914769,0.223304646146423,0,0,0,0,0,0,0,0,0,0,0.0109781316404411,0.408327491174737,0,0,0,0,0.112833790914769,0,0,0,0,0
A_4,B_5,xlong,A_6,0.0361812100564465,0,0,0,0,0,0,0,0,0,0,0,0.408053512581359,0,0,0,0,0,0,0,0,0,0,0,0.183892974837282,0.371872302524913,0,0,0,0,0,0,0,0,0,0
A_4,B_5,xlong,B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180114624995034,0,0,0,0,0,0,0,0,0,0,0,0.819885375004965,0,0,0,0,0,0,0,0,0,0
A_4,B_5,xlong,B_3,0,0,0,0,0,0,0,0.163125847140794,0,0,0,0,0,0.058762701569523,0,0,0,0,0,0.111545267665887,0,0,0,0,0,0.644074817364614,0,0,0,0,0,0.0224913662591811,0,0,0,0
A_4,B_5,xlong,B_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211955725859009,0,0,0,0,0,0,0,0,0,0,0,0.788044274140991,0,0,0,0,0,0,0,0,0,0
