FromMicrotypeID,ToMicrotypeID,DistanceBinID,ThroughMicrotypeID,Portion
1,4,long,4,0.508914391198645
1,5,xlong,5,0.34468555770540604
1,5,xlong,2,0.0556528136947473
1,5,xlong,6,0.0103718473997563
1,5,xlong,3,0.3176477088035061
1,5,xlong,1,0.0418193140040629
1,3,long,3,0.440889383379146
1,3,long,2,0.257776226772448
1,6,long,1,0.183436680349472
1,3,long,1,0.301334389848406
1,4,xlong,4,0.572627707330421
1,4,xlong,3,0.1963100912675
1,4,xlong,1,0.0812050692364446
1,1,short,1,1.0
1,5,medium,1,0.294813856461847
1,5,medium,4,0.357750035973755
1,5,medium,2,0.0711895041588434
1,4,xlong,2,0.0847031810140214
1,5,medium,5,0.276246603405554
1,6,long,2,0.429586457430864
1,2,long,2,0.712430907608625
1,4,long,2,0.109079656194627
1,4,long,3,0.261160938183933
1,4,long,1,0.120845014422796
1,3,short,3,0.409160652998296
1,3,xlong,6,0.0249784914814926
1,3,short,1,0.5908393470017039
1,4,medium,4,0.5742264116543101
1,6,long,6,0.386976862219664
1,4,medium,3,0.34886012004791805
1,2,medium,3,0.0008785661220320559
1,5,long,1,0.207685186310632
1,5,long,4,0.22345188889883
1,5,long,2,0.12576838364144802
1,5,long,5,0.43392444210236497
1,2,long,1,0.15269706418494194
1,2,long,3,0.134872028206433
1,4,medium,1,0.076913468297772
1,1,medium,1,1.0
1,4,xlong,5,0.0651539511516131
1,3,medium,1,0.454102415115614
1,2,short,2,0.4364420262381479
1,5,xlong,4,0.22982275839252106
1,2,medium,1,0.20436010985464487
1,2,short,1,0.5635579737618521
1,2,medium,2,0.7947613240233231
1,3,xlong,1,0.4576138383331071
1,1,xlong,1,0.492983026293186
1,6,xlong,6,0.5289259501591621
1,5,long,3,0.00917009904672543
1,1,long,2,0.248331745429148
1,1,long,3,0.116976095050315
1,3,medium,3,0.421346467007967
1,1,long,1,0.6346921595205369
1,1,xlong,2,0.271488844429226
1,1,xlong,3,0.235528129277588
1,6,xlong,2,0.39274290857
1,6,xlong,1,0.0783311412708384
1,3,xlong,2,0.155266601971427
1,2,xlong,3,0.2355239067001569
1,2,xlong,2,0.549245906052205
1,2,xlong,1,0.215230187247638
1,3,medium,2,0.124551117876419
1,3,xlong,3,0.362141068213974
2,5,xlong,1,0.0036022486460705705
2,4,medium,4,0.318828136254593
2,4,medium,2,0.5394361123700779
2,3,long,5,0.0855500959150783
2,5,long,6,0.00167934955909131
2,2,xlong,5,0.0473072782192734
2,5,long,5,0.491145869757331
2,5,long,2,0.373252992702495
2,3,medium,1,0.0142936413317931
2,4,long,5,0.0033632967787067198
2,3,medium,3,0.350100789904325
2,3,medium,2,0.592718388858847
2,3,long,3,0.260132167293357
2,3,long,2,0.5502966903495561
2,5,short,5,0.513812639591646
2,5,short,2,0.400920687218
2,5,xlong,5,0.528366990819932
2,5,xlong,3,0.11172707885087
2,5,xlong,4,0.0300040915470684
2,5,xlong,2,0.109029045607634
2,5,xlong,6,0.0857592313236814
2,6,xlong,5,0.0735717401470928
2,5,long,3,0.0706471348592704
2,1,long,2,0.477905841524681
2,2,xlong,4,0.0215054686582563
2,5,short,4,0.0852666731903544
2,5,long,1,0.00609768571790994
2,3,xlong,1,0.000195641983390015
2,3,medium,4,0.0036554426926675796
2,6,medium,2,0.16818812868620198
2,6,medium,5,0.332152451341483
2,6,medium,6,0.499659419972315
2,3,long,1,0.0065083288702210895
2,2,xlong,3,0.21837580628127887
2,4,medium,5,0.141339797895139
2,3,xlong,6,0.101269436372256
2,5,medium,3,0.00308983011736065
