OriginMicrotypeID,DestinationMicrotypeID,TransitLayer,Portion
1,3,bus_norail_bike,0.457349858197051
1,3,nobus_rail_nobike,0.0628858999269658
1,6,nobus_norail_nobike,1.0
1,1,bus_rail_bike,0.00457540258054523
1,3,nobus_norail_nobike,0.0611579561405459
1,5,bus_rail_bike,0.0087710989848647
1,2,bus_norail_bike,0.0694430831758447
1,5,nobus_rail_nobike,0.27125762260220004
1,4,nobus_norail_nobike,0.7676213754851529
1,3,bus_norail_nobike,0.40785168334893607
1,2,bus_norail_nobike,0.9094100513309671
1,3,bus_rail_bike,0.0107546023865012
1,4,bus_norail_nobike,0.23237862451484698
1,5,nobus_norail_nobike,0.34670342488853095
1,2,bus_rail_nobike,0.0211468654931884
1,1,bus_norail_nobike,0.6125427898351121
1,1,bus_rail_nobike,0.23559319141288798
1,1,bus_norail_bike,0.147288616171456
1,5,bus_norail_nobike,0.373267853524404
2,6,bus_norail_nobike,0.0673785463922153
2,1,bus_rail_bike,0.000914100419685204
2,3,bus_norail_bike,0.0894426130840755
2,3,bus_rail_nobike,0.00213503161962197
2,3,nobus_norail_nobike,0.39375915188155197
2,3,bus_norail_nobike,0.4997664969232679
2,2,bus_rail_bike,0.000124007975911897
2,2,nobus_norail_nobike,0.0620080197136543
2,2,bus_norail_nobike,0.8697619788467009
2,5,nobus_rail_nobike,0.0574336315518016
2,3,nobus_rail_nobike,0.0119066150961013
2,6,nobus_norail_nobike,0.46460638376160895
2,2,bus_rail_nobike,0.0187759644045759
2,4,nobus_norail_nobike,0.227470200180962
2,2,bus_norail_bike,0.0327336788819832
2,5,bus_rail_nobike,0.0381880411836465
2,6,nobus_rail_nobike,0.37007801916697397
2,2,nobus_rail_nobike,0.0165963501771743
2,4,bus_norail_nobike,0.736087309500456
2,1,bus_rail_nobike,0.019063814397502
2,6,bus_rail_nobike,0.0979370506792015
2,1,bus_norail_nobike,0.8972233410132741
2,1,bus_norail_bike,0.0827987441695383
2,4,bus_rail_nobike,0.0033686936977446397
2,3,nobus_norail_bike,0.0029900913953812103
2,4,nobus_rail_nobike,0.0330737966208366
2,5,nobus_norail_nobike,0.41331722654198
