OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,A_1,B_1,C_1,D_1,E_1,F_1,A_2,B_2,C_2,D_2,E_2,F_2,A_3,B_3,C_3,D_3,E_3,F_3,A_4,B_4,C_4,D_4,E_4,F_4,A_5,B_5,C_5,D_5,E_5,F_5,A_6,B_6,C_6,D_6,E_6,F_6
A_1,A_2,short,A_4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_2,short,A_5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_2,xlong,A_1,0.151783153510179,0,0,0,0,0,0.476924283825293,0,0,0,0,0,0.250961383824847,0,0,0,0,0,0.0581484753590532,0,0,0,0,0,0.0415632654893304,0,0,0,0,0,0.0206194379912977,0,0,0,0,0
A_1,A_2,xlong,A_2,0.172695594902119,0,0,0,0,0,0.277789357908848,0,0,0,0,0,0.343250443691909,0,0,0,0,0,0.100610647925439,0,0,0,0,0,0.0954592927020176,0,0,0,0,0,0.00954872078036896,0,0,0,0,0
A_1,A_2,xlong,A_3,0.18676140400888,0,0,0,0,0,0.42573520435703,0,0,0,0,0,0.13966655690889,0.00117682391368584,0,0,0,0,0.14564070223953,0,0,0,0,0,0.0872639682829487,0,0,0,0,0,0.00980661992793408,0.00387455446050767,7.41659005934608e-05,0,0,0
A_1,A_2,xlong,A_4,0.0855824399289672,0,0,0,0,0,0.43530504798017,0,0,0,0,0,0.269797690970847,0,0,0,0,0,0.055785032659304,0.00106619414406758,0.000251806775457693,0,0,0,0.152211787541186,0,0,0,0,0,0,0,0,0,0,0
A_1,A_2,xlong,A_5,0.0518356502715676,0,0,0,0,0,0.462944056565031,0,0,0,0,0,0.26211704482002,0,0,0,0,0,0.154981882900563,0,0,0,0,0,0.0568849421158835,0,0,0,0,0,0.0102725229544451,0.000963900372490558,0,0,0,0
A_1,A_2,xlong,A_6,0.213803641936519,0,0,0,0,0,0.345371950999387,0,0,0,0,0,0.359941623815076,0,0,0,0,0,0.00870066431756954,0,0,0,0,0,0.0721821189314479,0,0,0,0,0,0,0,0,0,0,0
A_1,A_2,xlong,B_1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_2,xlong,B_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587245298943757,0,0,0,0,0,0.2123743892414,0,0,0,0,0,0.200380311814843,0,0,0,0,0,0,0,0,0,0
