HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
1,23,HighIncVeh,work,1,2,0.255882265734854
1,4,HighIncVeh,leisure,1,2,0.603648363388853
1,5,HighIncVeh,work,2,1,0.0510652555984153
1,13,HighIncVeh,work,6,3,0.0191841692435266
1,16,HighIncVeh,work,6,6,0.0710977551907993
1,13,HighIncVeh,leisure,6,1,0.0072795274189447
1,7,HighIncVeh,work,6,3,0.0081266675489473
1,15,HighIncVeh,work,3,6,0.0554277701361575
1,9,HighIncVeh,work,3,6,0.0162569374821948
1,18,HighIncVeh,home,6,1,0.0148982320090947
1,8,HighIncVeh,school,2,2,0.0458038851127414
1,13,HighIncVeh,leisure,1,6,0.0181008855362993
1,19,HighIncVeh,leisure,3,3,0.0450314284858872
1,13,HighIncVeh,school,5,2,0.0980353781496363
1,12,HighIncVeh,leisure,2,5,0.0249232838059338
1,12,HighIncVehSenior,home,2,1,0.0791912880532209
1,19,HighIncVehSenior,other,2,1,0.490005824084716
1,12,HighIncVehSenior,medical,1,5,0.179802661751128
1,13,HighIncVehSenior,leisure,5,1,0.0107710873282291
1,22,HighIncVeh,leisure,3,3,0.14412957298165
1,16,LowIncVeh,other,1,3,0.104725620177739
1,6,HighIncVeh,other,1,6,0.0550198550424204
1,6,LowIncVeh,other,1,3,0.225570584363952
1,10,LowIncVehSenior,home,2,1,0.0723874505799077
1,9,LowIncNoVeh,leisure,2,3,0.0226514327255978
1,11,LowIncVeh,medical,1,1,0.617750563649457
1,23,LowIncNoVeh,home,2,1,0.323941449181772
1,17,LowIncNoVeh,home,2,1,0.101369035840881
1,12,HighIncVeh,work,2,1,0.0279687863212654
1,21,LowIncNoVehSenior,leisure,1,2,1.0
1,21,LowIncNoVehSenior,other,1,1,1.0
1,15,HighIncVeh,school,1,1,0.488149030311591
1,10,HighIncVeh,leisure,4,4,0.0088608782394718
1,11,HighIncVeh,home,4,1,0.0301673452601216
1,16,LowIncVehSenior,home,3,1,0.319720334893497
1,11,HighIncVeh,other,1,3,0.300105337584226
1,11,HighIncVeh,leisure,3,2,0.0273249248358073
1,12,LowIncVehSenior,leisure,1,2,0.183187511251965
1,12,LowIncVehSenior,leisure,2,3,0.0227311472481632
1,10,LowIncNoVeh,leisure,3,3,0.0277934531965375
1,16,LowIncVeh,leisure,3,3,0.019170993402723
1,6,HighIncVeh,work,1,4,0.0259978537619001
1,16,LowIncVehSenior,leisure,3,3,0.126610681000662
1,15,LowIncNoVeh,home,3,1,0.23523154570426
1,16,HighIncVeh,other,3,3,0.191539419255212
1,8,LowIncNoVeh,other,1,2,1.0
1,17,LowIncNoVeh,leisure,1,2,0.264469559607902
1,7,LowIncVeh,other,3,1,0.0069601689442803
1,15,HighIncVeh,other,3,2,0.0150953480850495
1,19,LowIncVeh,home,2,1,0.219426988995851
1,17,LowIncVeh,work,1,2,0.272685241677348
1,18,HighIncVeh,leisure,5,3,0.0098276892970517
1,22,HighIncVeh,leisure,3,1,0.0668536255532823
1,17,HighIncVeh,leisure,1,5,0.017420076645682
