TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
home,1,1,medium,0.149796633094295
home,2,2,long,0.210394582203025
home,2,2,xlong,0.138723287417465
home,4,5,short,0.066648501305758
home,4,5,long,0.0826724866228238
home,4,5,xlong,0.712559355298786
home,2,3,medium,0.290553331805422
home,2,3,xlong,0.203274175928546
home,2,3,long,0.354617927777836
home,2,3,short,0.151554564488196
home,4,4,xlong,0.0138732912903679
home,4,4,medium,0.213704051568878
home,4,4,short,0.590215869658848
home,4,4,long,0.182206787481906
home,2,4,medium,0.238189882043062
home,2,4,xlong,0.20813184073837
home,2,4,long,0.183609250366613
home,2,4,short,0.370069026851955
home,4,3,xlong,0.176506530753508
home,4,3,short,0.43263564445228
home,4,3,long,0.363300301950896
home,4,3,medium,0.0275575228433165
home,2,2,short,0.365692014075474
home,6,5,long,0.277396188860973
home,2,2,medium,0.285190116304037
home,6,2,medium,0.172010530150605
home,5,2,xlong,0.370554098138689
home,6,6,long,0.176103665397556
home,6,6,medium,0.182054126404861
home,6,6,xlong,0.17870244573451
home,5,2,long,0.285898732808732
home,1,6,xlong,0.614937836877134
home,1,6,long,0.352214842568375
home,1,6,medium,0.0328473205544915
home,2,1,long,0.35864380062735
home,2,1,xlong,0.137580258579273
home,2,1,medium,0.272919428505261
home,2,1,short,0.230856512288116
home,5,1,short,0.0856007241694266
home,5,1,long,0.178956471806787
home,5,1,medium,0.369245648917285
home,5,1,xlong,0.366197155106502
home,6,2,xlong,0.376228290850904
home,4,6,long,0.0729076623570731
home,4,6,xlong,0.811629989420681
home,4,6,medium,0.115462348222246
home,6,2,long,0.402858305226435
home,6,2,short,0.0489028737720565
home,5,2,medium,0.242510227800619
home,6,5,short,0.0220065924710824
home,6,5,xlong,0.637188098096857
home,3,6,long,0.157060306480711
home,3,6,xlong,0.60571591353562
home,6,3,xlong,0.353695791863971
home,6,3,medium,0.207418441150713
home,6,3,short,0.0194793974491951
home,3,2,xlong,0.279668550919027
home,3,2,long,0.344117050069022
home,3,2,short,0.112120526197031
home,3,2,medium,0.26409387281492
home,3,5,short,0.0696876848228104
home,3,5,long,0.314685119120841
home,3,5,medium,0.154056074434378
home,3,5,xlong,0.461571121621972
home,3,3,medium,0.228340090358617
home,3,3,xlong,0.13213539716353
home,3,3,short,0.506014589894412
home,3,3,long,0.133509922583441
home,3,4,short,0.0666718012508697
home,3,4,long,0.448816772362209
home,3,4,xlong,0.296267413611051
home,3,4,medium,0.18824401277587
home,3,6,medium,0.140360975448319
home,6,5,medium,0.0634091205710876
home,3,6,short,0.0968628045353504
home,3,1,long,0.326456883122105
home,2,5,long,0.285651841610997
home,2,5,xlong,0.365846969309917
home,2,5,medium,0.199117895050606
home,2,5,short,0.149383294028479
home,4,2,xlong,0.320704046387461
home,4,2,short,0.177472141178326
home,4,2,medium,0.320691483948204
home,4,2,long,0.181132328486008
home,2,6,xlong,0.537104489376075
home,2,6,long,0.184284696834908
home,2,6,medium,0.220284052956836
home,2,6,short,0.0583267608321805
home,4,1,short,0.172784521691151
home,4,1,medium,0.0803637795312944
home,4,1,xlong,0.35988255073462
home,4,1,long,0.386969148042934
home,6,3,long,0.419406369536121
home,6,4,long,0.0498270423985057
home,6,4,xlong,0.950172957601494
home,3,1,medium,0.316666659422681
home,3,1,short,0.188693376446058
home,3,1,xlong,0.168183081009156
home,5,2,short,0.10103694125196
home,4,5,medium,0.138119656772633
home,1,4,long,0.446190773664579
home,6,6,short,0.463139762463073
home,1,2,short,0.173507804416048
home,1,3,long,0.389618794598825
home,1,3,medium,0.243685420852036
home,1,3,xlong,0.223324498955354
home,5,4,medium,0.254279761945705
home,5,3,medium,0.162050912163933
home,5,3,xlong,0.400417633329202
home,5,4,short,0.0141192376981647
home,5,5,long,0.187091727007188
home,5,3,long,0.375832602824882
home,5,5,medium,0.24945629653211
home,1,4,xlong,0.289072549650144
home,1,4,short,0.0191560200878573
home,5,4,long,0.507606087919911
home,1,4,medium,0.24558065659742
home,5,5,short,0.443068286546665
home,5,5,xlong,0.120383689914037
home,6,1,xlong,0.862758721908965
home,6,1,medium,0.129128964909487
home,5,3,short,0.0616988516819825
home,1,5,xlong,0.587697415931438
home,1,2,xlong,0.203623459060946
home,1,3,short,0.143371285593785
home,1,1,short,0.6187089491618
home,1,2,long,0.342966141232199
home,5,6,short,0.0091979236896743
home,5,6,medium,0.0596998549007904
home,1,5,short,0.0190393547103148
home,1,5,medium,0.140431253173295
home,1,5,long,0.252831976184952
home,1,1,xlong,0.0083282819046236
home,1,2,medium,0.279902595290806
home,1,1,long,0.223166135839281
home,6,1,long,0.0081123131815481
home,5,6,long,0.520335031398286
home,5,4,xlong,0.223994912436219
home,5,6,xlong,0.41076719001125
leisure,2,5,short,0.146009085527919
leisure,4,2,xlong,0.0991963398052215
leisure,4,2,short,0.391256875864428
leisure,4,2,medium,0.307770225130375
leisure,4,2,long,0.201776559199975
leisure,5,4,long,0.118499660813442
leisure,2,5,long,0.329692779574364
leisure,1,3,medium,0.281940131274133
leisure,5,4,medium,0.382418404683378
leisure,2,5,medium,0.23115705128214
leisure,1,3,xlong,0.13522760793604
leisure,1,3,short,0.24612187990869
leisure,1,3,long,0.336710380881137
leisure,6,3,xlong,0.477353327412021
leisure,5,6,long,0.158804547950607
leisure,5,6,medium,0.160773184715199
leisure,2,5,xlong,0.293141083615576
leisure,5,4,short,0.247275155937287
leisure,4,3,long,0.248441339100282
leisure,4,3,medium,0.150879962092217
leisure,4,3,short,0.0280019978067508
leisure,2,4,medium,0.345678170117447
leisure,2,4,long,0.288976815623812
leisure,5,4,xlong,0.251806778565894
leisure,4,3,xlong,0.57267670100075
leisure,5,6,short,0.0009932729471636
leisure,5,2,short,0.17898259823111
leisure,3,5,long,0.337455695972916
leisure,1,2,medium,0.380328858973875
leisure,3,6,long,0.101758667214706
leisure,1,2,long,0.291377760553186
leisure,3,1,short,0.197230524701266
leisure,3,1,medium,0.296700384636034
leisure,3,1,long,0.381839925327466
leisure,1,2,xlong,0.113814491476859
leisure,3,1,xlong,0.124229165335235
leisure,3,6,medium,0.247102995418125
leisure,3,6,xlong,0.598991765915732
leisure,5,5,xlong,0.122564449990664
leisure,5,5,long,0.185621591901987
leisure,3,2,medium,0.310510964496259
leisure,6,3,long,0.247036498455431
leisure,3,6,short,0.0521465714514368
leisure,6,4,long,0.455247082898989
leisure,3,2,xlong,0.20007798180283
leisure,3,2,short,0.166610198343608
leisure,3,5,short,0.0614593010830939
leisure,3,2,long,0.322800855357303
leisure,4,1,xlong,0.115245748181962
leisure,4,1,short,0.1100065272483
leisure,4,1,long,0.398499629990597
leisure,6,4,xlong,0.477604550288527
leisure,6,4,medium,0.0671483668124841
leisure,2,6,xlong,0.388318439197158
leisure,2,6,medium,0.192613626192069
leisure,2,6,long,0.133562304478846
leisure,2,6,short,0.285505630131927
leisure,4,1,medium,0.376248094579141
leisure,5,5,medium,0.214863780544793
leisure,5,5,short,0.476950177562556
leisure,1,2,short,0.214478888996081
leisure,5,6,xlong,0.679428994387031
leisure,2,4,xlong,0.202114709079253
leisure,6,3,medium,0.149255808840543
leisure,6,1,long,0.315129501342315
leisure,2,1,short,0.256460851453472
leisure,2,1,xlong,0.089871980306373
leisure,2,1,medium,0.389643114034894
leisure,5,1,medium,0.259441688762153
leisure,6,6,short,0.473055013587604
leisure,3,3,xlong,0.136340924565355
leisure,6,1,short,0.214041502176404
leisure,4,6,xlong,0.528915113007717
leisure,4,6,medium,0.471084886992283
leisure,1,4,medium,0.126606975402302
leisure,1,4,short,0.434555371937834
leisure,1,4,xlong,0.245349238923334
leisure,1,4,long,0.19348841373653
leisure,6,2,xlong,0.452131163223825
leisure,3,3,short,0.554767498348531
leisure,6,6,long,0.210600696097961
leisure,2,2,medium,0.278096149144706
leisure,2,1,long,0.264024054205261
leisure,2,2,short,0.448194262859506
leisure,6,6,xlong,0.19941675268988
leisure,5,1,xlong,0.472225671812299
