TimePeriodID,PopulationGroupTypeID,TripPurposeID,TripGenerationRatePerHour
4,HighIncVehSenior,leisure,0.0038367301253529
4,LowIncVeh,home,0.0006655185845852
4,LowIncVeh,school,0.0004694372484122
4,LowIncNoVeh,medical,0.0045931583814779
4,LowIncVehSenior,home,0.0022861671485574
4,LowIncVehSenior,work,0.0011157434389496
4,HighIncVehSenior,medical,1.09772232080949e-05
4,HighIncVehSenior,other,0.0018565555794773
4,LowIncNoVeh,home,0.0024579378970826
4,LowIncVeh,medical,0.000858620797635
4,LowIncVeh,other,0.0007759732562226
4,HighIncVeh,school,2.06187340310432e-05
4,LowIncNoVeh,other,0.0021816863951527
4,HighIncVeh,medical,1.97990035057274e-05
5,HighIncVeh,work,0.0285497710437147
5,HighIncVeh,leisure,0.0090705968358958
5,LowIncVeh,work,0.0311689190492953
5,HighIncVehSenior,work,0.0090958045350707
5,LowIncVehSenior,other,0.0002994367461119
5,LowIncVehSenior,work,0.0028138673392096
5,LowIncVeh,home,0.0050209464616525
5,HighIncVehSenior,leisure,0.0054600528682194
5,HighIncVeh,other,0.0042214272446712
5,HighIncVeh,home,0.0030180098694583
5,LowIncVeh,leisure,0.0043452226595572
5,LowIncVehSenior,home,0.0021357882181419
5,LowIncVeh,other,0.0039174382475287
5,HighIncVeh,medical,0.0005107318007901
5,LowIncVeh,school,0.00256661457285
5,HighIncVehSenior,home,0.0025481481566869
5,HighIncVehSenior,other,0.0041805770788188
5,LowIncVehSenior,school,0.003010493979492
5,LowIncVehSenior,medical,0.0008456748085976
5,LowIncVehSenior,leisure,0.0086803618110071
5,LowIncNoVehSenior,home,0.0004810457370746
5,HighIncVeh,school,0.0008823183336141
5,LowIncNoVeh,home,0.0089732054315357
5,LowIncNoVeh,leisure,0.0115443473992895
5,LowIncNoVeh,work,0.0223560733755944
5,HighIncVehSenior,school,0.0006239161490773
5,LowIncNoVehSenior,leisure,0.003162874193212
5,HighIncVehSenior,medical,0.001428775161737
5,HighIncNoVeh,work,0.0062693708463805
5,LowIncNoVeh,school,0.0042907059714686
6,HighIncVeh,home,0.0111361611303188
6,HighIncVeh,work,0.0573355816202352
6,HighIncVehSenior,leisure,0.0254721665860382
6,LowIncVeh,work,0.0391396306945915
6,HighIncVeh,other,0.01459191496399
6,HighIncVehSenior,work,0.0185181769075707
6,HighIncVeh,leisure,0.0174136003057364
6,HighIncVehSenior,home,0.0113753593823073
6,LowIncVeh,school,0.0132896560883468
6,HighIncVeh,school,0.0130699608591717
6,HighIncVehSenior,other,0.0107402890328789
6,LowIncVeh,other,0.0141883224411748
6,LowIncVeh,leisure,0.0092883356819814
6,LowIncVehSenior,leisure,0.0217602869157972
6,LowIncVeh,home,0.0088093787539901
6,LowIncVeh,medical,0.0012272598076685
6,LowIncNoVeh,home,0.0156994477382826
6,LowIncVehSenior,other,0.0026675725876053
6,LowIncVehSenior,home,0.0201045310779798
6,LowIncVehSenior,medical,0.0011005115482567
6,HighIncNoVeh,work,0.0181684950098343
6,LowIncNoVehSenior,medical,0.0040059076094542
6,LowIncVehSenior,work,0.007209149907107
6,HighIncVeh,medical,0.0006312766649039
6,HighIncVehSenior,school,0.0037434127047074
6,LowIncVehSenior,school,0.0027622747932193
6,LowIncNoVeh,work,0.0088513083382819
6,LowIncNoVeh,leisure,0.0102207857220225
6,HighIncVehSenior,medical,0.0008070539065453
6,LowIncNoVehSenior,work,0.0065764555979997
6,LowIncNoVehSenior,leisure,0.0040079493112876
6,LowIncNoVeh,school,0.0075773204819085
6,LowIncNoVeh,other,0.0019755213713852
7,HighIncVeh,leisure,0.0327001631072182
7,HighIncVehSenior,other,0.0203150167102679
7,HighIncVeh,work,0.089695089573183
7,HighIncVeh,home,0.0251375385772365
7,HighIncVeh,other,0.0669774308452229
7,LowIncVeh,leisure,0.0255106054989765
7,LowIncNoVeh,school,0.0844392378669203
7,HighIncVeh,school,0.0756284324775312
7,LowIncVeh,school,0.0841305533161933
7,LowIncVehSenior,home,0.0265546606868302
7,HighIncVehSenior,leisure,0.0451481486229552
7,LowIncVeh,work,0.0623628304861235
7,HighIncVehSenior,work,0.026133041587553
7,HighIncVehSenior,school,0.0167309545276334
7,LowIncNoVehSenior,leisure,0.0215898437472021
7,LowIncVeh,other,0.0644546074686502
7,LowIncVeh,home,0.0247236361420329
7,HighIncVehSenior,home,0.025435272373331
7,LowIncVehSenior,leisure,0.0594805963451392
7,LowIncVehSenior,school,0.0124045771864743
7,LowIncVehSenior,work,0.0201937972235542
7,LowIncVehSenior,other,0.0143299552945903
7,HighIncVeh,medical,0.0019076823034641
7,LowIncVeh,medical,0.0021697921213565
7,HighIncVehSenior,medical,0.0031948813794919
7,LowIncVehSenior,medical,0.0027392386765689
7,HighIncNoVeh,leisure,0.0425756240380817
7,LowIncNoVeh,home,0.0313931898809675
7,LowIncNoVeh,leisure,0.0485089457634498
7,LowIncNoVeh,other,0.0656066907546703
7,LowIncNoVeh,medical,0.0119425743903929
7,HighIncNoVehSenior,work,0.0375848336180484
7,LowIncNoVehSenior,medical,0.0210114279500474
7,LowIncNoVeh,work,0.0489942433375845
7,HighIncNoVeh,work,0.0900641587742032
7,LowIncNoVehSenior,home,0.0238558033464282
7,HighIncNoVeh,home,0.0334487051359171
7,HighIncNoVehSenior,leisure,0.0708593511741797
7,LowIncNoVehSenior,school,0.0158679460539744
7,HighIncNoVeh,other,0.0212627722034042
7,HighIncNoVeh,school,0.015651964347466
7,HighIncNoVeh,medical,0.020295591395819
7,LowIncNoVehSenior,other,0.0038676401562688
7,LowIncNoVehSenior,work,0.0017578498799569
8,HighIncVeh,leisure,0.0473978715793928
8,LowIncNoVeh,other,0.0143484049672319
8,LowIncVehSenior,home,0.0431353469505501
8,HighIncVeh,home,0.0341001473985507
8,HighIncVehSenior,school,0.0147541413556946
8,HighIncVeh,other,0.0396188632873444
8,HighIncVeh,work,0.0794194758590514
8,HighIncVehSenior,other,0.0217861569838136
8,LowIncVeh,school,0.0300448149451044
8,LowIncVeh,other,0.0295480840334014
8,LowIncVeh,work,0.0441545002271727
8,LowIncVeh,medical,0.0051490725669496
8,HighIncVeh,school,0.0366910295283744
8,LowIncVeh,home,0.0369767051302779
8,HighIncVehSenior,leisure,0.0834933863709384
8,LowIncVehSenior,leisure,0.10868645542862
8,LowIncNoVeh,home,0.0560729614543164
8,HighIncVeh,medical,0.003542416801152
8,LowIncNoVeh,medical,0.0085802429200745
8,LowIncVeh,leisure,0.058439718019868
8,HighIncVehSenior,home,0.0414242492726391
8,LowIncNoVeh,leisure,0.0666239310278313
8,LowIncVehSenior,other,0.0176633167249258
8,HighIncVehSenior,work,0.0251676973540168
8,LowIncVehSenior,work,0.0093543423799099
8,LowIncNoVeh,school,0.0393700409745561
8,LowIncVehSenior,school,0.0145463869545324
8,HighIncNoVeh,leisure,0.0272991041817605
8,HighIncVehSenior,medical,0.0082334704288566
8,HighIncNoVeh,work,0.185692085357285
8,LowIncVehSenior,medical,0.0194798924135545
8,LowIncNoVehSenior,home,0.0415607858068308
8,LowIncNoVehSenior,other,0.0152863175712597
8,LowIncNoVeh,work,0.0220400851350208
8,LowIncNoVehSenior,school,0.0126268080881416
8,LowIncNoVehSenior,leisure,0.0873045083655702
8,HighIncNoVeh,medical,0.0007676991657862
8,LowIncNoVehSenior,medical,0.0222450388211588
8,HighIncNoVeh,home,0.0056006251663084
8,HighIncNoVehSenior,leisure,0.0739899432638399
8,HighIncNoVeh,other,0.0159861980415659
8,HighIncNoVehSenior,home,0.0235297284267177
8,HighIncNoVeh,school,0.000654649417433
9,LowIncVehSenior,home,0.0664502736599122
9,HighIncVehSenior,home,0.0598304295065934
9,HighIncVeh,leisure,0.0719838691121744
9,LowIncVehSenior,leisure,0.157222042542086
9,HighIncVehSenior,leisure,0.13342604837176
9,HighIncVeh,other,0.0139678121836662
9,HighIncVeh,home,0.0270336508728256
9,HighIncVeh,work,0.0375641028394159
9,LowIncVeh,home,0.0313776050311327
9,HighIncVehSenior,school,0.0152241238158902
9,HighIncVehSenior,medical,0.0134793464506907
9,LowIncVeh,leisure,0.0753716779437728
9,LowIncVeh,work,0.0316308814714189
9,LowIncVehSenior,other,0.0194962592415324
9,LowIncNoVehSenior,home,0.0724927230740756
9,LowIncNoVehSenior,leisure,0.140047995972665
9,HighIncVehSenior,work,0.0257657796140165
9,LowIncVeh,other,0.0148119605838586
9,HighIncVeh,school,0.0152639118512119
9,HighIncVehSenior,other,0.0147276750027538
9,LowIncVehSenior,school,0.0137635759969996
9,LowIncVeh,medical,0.0065597927069442
9,HighIncNoVeh,home,0.0421596617923256
9,HighIncVeh,medical,0.0045194941770431
9,LowIncVehSenior,medical,0.0166253764960224
9,LowIncVeh,school,0.0136922125513843
9,LowIncVehSenior,work,0.0143134882872012
9,LowIncNoVeh,home,0.0663119836182044
9,HighIncNoVeh,leisure,0.0621007611084387
9,LowIncNoVeh,leisure,0.0877004197766755
9,LowIncNoVeh,school,0.022446817315039
9,LowIncNoVeh,medical,0.0220775754179183
9,LowIncNoVehSenior,school,0.0319364110601258
9,HighIncNoVehSenior,home,0.0843730712049157
9,LowIncNoVehSenior,medical,0.0306956222804809
9,HighIncNoVeh,work,0.10322482271206
9,LowIncNoVeh,work,0.0250193892316569
9,LowIncNoVeh,other,0.0090884673364217
9,LowIncNoVehSenior,work,0.0045599294548984
9,LowIncNoVehSenior,other,0.0016537258638408
9,HighIncNoVehSenior,leisure,0.105614736620136
10,HighIncVehSenior,home,0.0775176265423276
10,LowIncNoVehSenior,leisure,0.15743849590864
10,LowIncVeh,home,0.0364212784660238
10,LowIncVehSenior,leisure,0.212173362063224
10,HighIncVeh,leisure,0.10220325405092
10,HighIncVeh,school,0.0103017398253219
10,LowIncVehSenior,home,0.0833455683225918
10,LowIncVeh,work,0.0204926451755963
10,LowIncVeh,school,0.012356265195757
10,HighIncVeh,work,0.0263216364964802
10,LowIncVehSenior,medical,0.0215262703699061
10,HighIncVeh,home,0.0381371293719017
10,LowIncVeh,leisure,0.0955690570498465
10,HighIncVehSenior,leisure,0.182257368661116
10,LowIncVeh,medical,0.0037750617666345
10,HighIncVeh,other,0.010104805091964
10,LowIncVehSenior,work,0.0076853129030684
10,LowIncNoVeh,medical,0.0011954284322697
10,LowIncNoVehSenior,home,0.0283795965245091
10,HighIncVehSenior,school,0.0104108878993502
10,HighIncVeh,medical,0.0040204695430531
10,HighIncVehSenior,other,0.0236089885487527
10,LowIncVehSenior,other,0.0215309010077736
10,LowIncNoVeh,other,0.0102155871639621
10,HighIncVehSenior,work,0.010097299026247
10,LowIncNoVehSenior,medical,0.0200714638720108
10,LowIncNoVeh,leisure,0.129421962623583
10,LowIncVeh,other,0.0140306392025984
10,LowIncNoVeh,home,0.0493905101090686
10,HighIncVehSenior,medical,0.0173542907690215
10,LowIncVehSenior,school,0.0115053503784655
10,HighIncNoVehSenior,school,0.0216707207250042
10,HighIncNoVehSenior,leisure,0.159586513932574
10,HighIncNoVeh,leisure,0.132851908866119
10,HighIncNoVeh,home,0.0176944294082598
10,LowIncNoVehSenior,school,0.0154779244315346
10,LowIncNoVeh,school,0.011188426920219
10,HighIncNoVehSenior,home,0.187863751384126
10,HighIncNoVeh,school,0.0268065746820997
10,HighIncNoVeh,other,0.0035038827789117
10,HighIncNoVeh,work,0.0136527031262121
10,LowIncNoVehSenior,other,0.0199515225835223
10,LowIncNoVeh,work,0.010091773010271
11,HighIncVehSenior,home,0.0957295035513466
11,HighIncVeh,other,0.0137530032023224
11,HighIncVeh,home,0.0495334649698362
11,LowIncNoVehSenior,home,0.0858337522715618
11,HighIncVehSenior,leisure,0.204049707550956
11,LowIncVeh,leisure,0.0836239467626102
11,LowIncVehSenior,leisure,0.224666506743685
11,LowIncVeh,home,0.0533897356803803
11,LowIncVeh,other,0.0155879901253703
11,HighIncVehSenior,other,0.0197610235865587
11,LowIncNoVeh,leisure,0.0906675093210723
11,HighIncVeh,leisure,0.109679050066822
11,LowIncVeh,work,0.0151169771596374
11,HighIncVeh,medical,0.0038401734068889
11,LowIncNoVehSenior,medical,0.0110998671017325
11,LowIncVehSenior,other,0.0228598804452086
11,LowIncNoVehSenior,leisure,0.162584520856606
11,LowIncVehSenior,home,0.119207036058277
11,LowIncNoVeh,home,0.0869198662993346
11,HighIncVeh,work,0.0263456358475558
11,LowIncVehSenior,medical,0.0154666764373944
11,LowIncVeh,medical,0.005909478191018
11,HighIncVeh,school,0.0060727377784403
11,HighIncVehSenior,work,0.0099581356476322
11,LowIncNoVeh,other,0.0201582733708182
11,LowIncVehSenior,school,0.0127984596990991
11,HighIncVehSenior,school,0.0040868372828463
11,HighIncVehSenior,medical,0.0103248793430286
11,HighIncNoVeh,home,0.0504878916011926
11,HighIncNoVeh,leisure,0.1104755847541
11,LowIncVeh,school,0.0055714016517933
11,LowIncNoVeh,work,0.0131845134691295
11,LowIncVehSenior,work,0.0084403845278752
11,LowIncNoVehSenior,school,0.0289084154975542
11,LowIncNoVeh,medical,0.0046746870701723
11,HighIncNoVehSenior,home,0.0511459294876389
11,HighIncNoVehSenior,leisure,0.223428602500643
11,LowIncNoVeh,school,0.0031257624964945
11,HighIncNoVeh,work,0.07050538650259
11,LowIncNoVehSenior,work,0.0007249726113178
11,HighIncNoVehSenior,school,0.055085430299987
11,LowIncNoVehSenior,other,0.0028433089381522
11,HighIncNoVeh,school,0.0041589343877772
11,HighIncNoVehSenior,medical,0.0125676159719596
12,LowIncVeh,work,0.0231772471600298
12,HighIncVeh,leisure,0.119339729556471
12,HighIncVeh,home,0.062903509350503
12,LowIncVeh,home,0.0617776032105457
12,LowIncVehSenior,home,0.101139363317625
12,LowIncVeh,leisure,0.0901197756584794
12,HighIncVeh,work,0.0359376160038928
12,LowIncVehSenior,leisure,0.181186498169127
12,HighIncVehSenior,leisure,0.169921976272706
12,HighIncVehSenior,home,0.110813073620155
12,HighIncVehSenior,other,0.0143423874117104
12,LowIncVeh,school,0.0063155652688417
12,LowIncNoVehSenior,leisure,0.202926748961511
12,HighIncVeh,school,0.0051122096121627
12,LowIncVehSenior,work,0.0056929582582271
12,LowIncVehSenior,other,0.0163825477732449
12,HighIncVeh,medical,0.0021050648053514
12,HighIncVeh,other,0.0149714965878727
12,LowIncNoVeh,work,0.0062551756380653
12,HighIncVehSenior,school,0.0077691709722129
12,HighIncVehSenior,work,0.013649203173409
12,LowIncNoVeh,home,0.0916832789806972
12,LowIncNoVehSenior,home,0.0895292916461761
12,LowIncVehSenior,medical,0.01465021547345
12,LowIncVeh,other,0.0179514639518997
12,LowIncNoVeh,leisure,0.0696000859031535
12,HighIncVehSenior,medical,0.0110354012794525
12,HighIncNoVehSenior,leisure,0.16586124980147
12,HighIncNoVeh,leisure,0.186080619548226
12,HighIncNoVeh,other,0.0169117476997209
12,LowIncNoVeh,other,0.0112614298123352
12,LowIncVeh,medical,0.004263357993884
12,LowIncVehSenior,school,0.0139565465651355
12,LowIncNoVeh,medical,0.0119232429597515
12,HighIncNoVeh,work,0.0740280218997996
12,HighIncNoVeh,home,0.0894146351650289
12,LowIncNoVehSenior,other,0.0164076420322587
12,LowIncNoVeh,school,0.0043106265373203
12,HighIncNoVehSenior,other,0.0041243749587724
12,LowIncNoVehSenior,school,0.0136324796051653
12,HighIncNoVehSenior,home,0.0191848819764484
12,HighIncNoVeh,medical,0.0011311426501198
12,LowIncNoVehSenior,medical,0.0063527992644009
12,LowIncNoVehSenior,work,0.0025468392191541
12,HighIncNoVehSenior,medical,0.004222059537923
12,HighIncNoVehSenior,work,0.0018612030470841
13,HighIncVeh,home,0.0671777653320178
13,HighIncVeh,leisure,0.0981673142527992
13,LowIncVeh,leisure,0.0918964737956618
13,HighIncVeh,work,0.0371919812512361
13,LowIncVeh,other,0.0264007309806821
13,LowIncVeh,home,0.0667578284660329
13,HighIncVehSenior,leisure,0.159754916009995
13,HighIncVehSenior,home,0.0918652709080197
13,LowIncVehSenior,home,0.105231835254711
13,LowIncVehSenior,leisure,0.138470095140715
13,HighIncVehSenior,medical,0.0113681346401216
13,LowIncVeh,work,0.0209338645639274
13,LowIncVehSenior,work,0.0070790026073572
13,HighIncVeh,other,0.0194641906840464
13,LowIncNoVehSenior,leisure,0.199117780223943
13,HighIncVeh,medical,0.0034371125249601
13,HighIncVeh,school,0.0052700163691772
13,LowIncVehSenior,other,0.0186964973525737
13,LowIncVehSenior,medical,0.0120771080024399
13,HighIncVehSenior,work,0.0123462839295681
13,LowIncNoVeh,leisure,0.0909251612929922
13,HighIncNoVeh,work,0.0548141588183594
13,HighIncVehSenior,other,0.0185830150088786
13,LowIncVeh,medical,0.0034204533072805
13,HighIncVehSenior,school,0.002923052902532
13,LowIncNoVeh,home,0.0430990357826194
13,LowIncNoVehSenior,home,0.122151987104881
13,HighIncNoVeh,home,0.0569869216909856
13,HighIncNoVehSenior,leisure,0.219625628109894
13,LowIncVeh,school,0.0045673314680284
13,LowIncVehSenior,school,0.0094722372905941
13,HighIncNoVehSenior,home,0.194514605090859
13,LowIncNoVehSenior,medical,0.0157551233253287
13,HighIncNoVehSenior,school,0.0644551004433719
13,HighIncNoVeh,leisure,0.137166026581624
13,LowIncNoVeh,medical,0.0037485843474126
13,LowIncNoVeh,work,0.0151820315370028
13,LowIncNoVehSenior,other,0.0019701808155931
13,LowIncNoVeh,other,0.0204658779530623
13,LowIncNoVeh,school,0.0146071453639947
13,HighIncNoVehSenior,medical,0.0109359291677865
13,HighIncNoVehSenior,work,0.0471689189625498
13,LowIncNoVehSenior,work,0.0012289177152041
13,HighIncNoVeh,school,0.0045873640265982
13,HighIncNoVehSenior,other,0.0264523912950867
14,HighIncVeh,work,0.0221654504290227
14,HighIncVeh,other,0.0426784375367275
14,HighIncVehSenior,medical,0.0075512380232342
14,HighIncVeh,home,0.0951446873256683
14,LowIncVehSenior,home,0.123077745603823
14,LowIncVehSenior,leisure,0.132670206322916
14,LowIncVeh,home,0.126227598223803
14,LowIncVeh,leisure,0.0913658263578037
14,HighIncVeh,leisure,0.0932603553555372
14,HighIncVehSenior,leisure,0.11294255747054
14,HighIncVeh,medical,0.0045954232666362
14,LowIncVeh,work,0.0154937286987025
14,HighIncVehSenior,home,0.104163468842905
14,LowIncNoVeh,leisure,0.100183131932033
14,LowIncVehSenior,work,0.0028643114068435
14,LowIncVeh,other,0.0363470256326906
14,HighIncVehSenior,other,0.030511526325801
14,LowIncNoVehSenior,home,0.152058345347051
14,HighIncNoVeh,home,0.0678082018741199
14,LowIncVehSenior,other,0.0234859837085406
14,HighIncNoVeh,leisure,0.120379749001557
14,LowIncNoVeh,home,0.150393092207103
14,HighIncVehSenior,school,0.0030178107082006
14,HighIncVeh,school,0.0051137848645161
14,LowIncVeh,medical,0.0035359651217714
14,LowIncVehSenior,medical,0.0070989264753068
14,LowIncNoVeh,medical,0.0038808346542853
14,HighIncVehSenior,work,0.0094594607638199
14,LowIncNoVehSenior,leisure,0.139378817528069
14,LowIncVehSenior,school,0.0040242074746151
14,LowIncNoVeh,other,0.0265985658811197
14,HighIncNoVehSenior,home,0.155262423744473
14,HighIncNoVeh,work,0.0460448007980975
14,LowIncVeh,school,0.0030765725078018
14,LowIncNoVehSenior,medical,0.0058390688310946
14,LowIncNoVehSenior,other,0.0069306313691906
14,LowIncNoVeh,work,0.0073155437461424
14,HighIncNoVehSenior,leisure,0.0835751126645342
14,HighIncNoVeh,medical,0.00125952455572
14,HighIncNoVehSenior,medical,0.0109359291677865
14,LowIncNoVehSenior,work,0.0002104372391218
14,LowIncNoVeh,school,0.002702398429747
15,HighIncVehSenior,home,0.108667419148209
15,HighIncVeh,home,0.128141405369215
15,HighIncVeh,leisure,0.0944439260705551
15,HighIncVehSenior,leisure,0.130430120741289
15,LowIncVehSenior,home,0.0968311063589162
15,LowIncVeh,home,0.125920615688332
15,LowIncVeh,leisure,0.0849087724370864
15,HighIncVeh,other,0.0329975103411007
15,LowIncVehSenior,leisure,0.128158017573934
15,HighIncVehSenior,other,0.0234332756118884
15,LowIncNoVehSenior,home,0.0755655004046164
15,HighIncVeh,medical,0.0028299928120211
15,HighIncVeh,work,0.0154292247387052
15,LowIncVeh,work,0.0156840001235167
15,LowIncVeh,other,0.0354738850777734
15,LowIncVehSenior,medical,0.0052410073509337
15,HighIncVeh,school,0.0044226885941576
15,LowIncNoVeh,leisure,0.0685671699338693
15,LowIncVeh,school,0.0053408403038056
15,LowIncNoVeh,home,0.0924120288577341
15,HighIncNoVeh,leisure,0.209993256174011
15,LowIncVehSenior,school,0.0024091887359462
15,HighIncVehSenior,work,0.0060530222918659
15,LowIncVeh,medical,0.0035380973377399
15,LowIncVehSenior,other,0.0163802825224096
15,HighIncVehSenior,school,0.0049114617694951
15,HighIncVehSenior,medical,0.0036964178697824
15,LowIncNoVehSenior,leisure,0.157667315503591
15,LowIncNoVehSenior,school,0.004612046378811
15,LowIncVehSenior,work,0.0034469356973193
15,LowIncNoVeh,work,0.0198993085899853
15,HighIncNoVeh,home,0.140125358997484
15,LowIncNoVehSenior,medical,0.0004621752006614
15,HighIncNoVeh,other,0.0069991381258547
15,HighIncNoVeh,work,0.0358389109610497
15,HighIncNoVehSenior,home,0.134738099783595
15,HighIncNoVehSenior,leisure,0.0732634894303657
15,LowIncNoVeh,other,0.0050924534052145
15,LowIncNoVeh,medical,0.0016586456209263
15,LowIncNoVeh,school,0.0013585245190056
15,LowIncNoVehSenior,other,0.0173763107059079
15,HighIncNoVeh,school,0.0206622450214835
15,HighIncNoVehSenior,work,0.0018612030470841
16,HighIncVeh,home,0.127842121450881
16,LowIncVehSenior,leisure,0.110843501630696
16,HighIncVeh,leisure,0.092140110524786
16,LowIncVeh,other,0.0231481712046493
16,LowIncVehSenior,other,0.0087738892857419
16,LowIncVeh,leisure,0.0858417353551793
16,HighIncVehSenior,leisure,0.102130186409648
16,HighIncNoVeh,leisure,0.108319509920895
16,HighIncVeh,medical,0.0026821961204471
16,HighIncVeh,other,0.0300100180847403
16,HighIncVehSenior,home,0.108029129608195
16,HighIncVehSenior,school,0.0041878888951276
16,HighIncVeh,school,0.0049640978363241
16,LowIncVeh,home,0.0954091095576936
16,LowIncVeh,work,0.0121802829828955
16,LowIncVehSenior,home,0.104645091407103
16,HighIncVehSenior,other,0.0187468555699485
16,LowIncNoVeh,leisure,0.0654195247805316
16,LowIncVehSenior,school,0.0046406751645833
16,HighIncVeh,work,0.0112076116128834
16,LowIncVeh,school,0.0053437362476173
16,LowIncNoVehSenior,home,0.122987259033294
16,LowIncNoVehSenior,leisure,0.0986521169731953
16,LowIncNoVeh,home,0.119922149154988
16,HighIncNoVeh,home,0.0710516121255812
16,HighIncVehSenior,medical,0.0028512637562573
16,HighIncNoVehSenior,leisure,0.0921709128230261
16,LowIncNoVehSenior,school,0.0176348789633264
16,HighIncVehSenior,work,0.0064235388108786
16,LowIncVehSenior,work,0.0037070486248677
16,LowIncVeh,medical,0.0004872134832713
16,LowIncNoVehSenior,other,0.0220727811552796
16,LowIncNoVeh,other,0.0219782425253292
16,HighIncNoVehSenior,home,0.0392495235099573
16,HighIncNoVeh,work,0.0268301494232312
16,LowIncNoVehSenior,medical,0.0004621752006614
16,LowIncNoVeh,medical,0.0001764000710222
16,LowIncNoVeh,school,0.004214958053858
16,LowIncVehSenior,medical,0.0006134764877497
16,HighIncNoVeh,other,0.009843144343137
16,HighIncNoVehSenior,work,0.0196599874772749
17,LowIncVeh,leisure,0.0856165272234284
17,HighIncVeh,leisure,0.109084419806615
17,HighIncVehSenior,leisure,0.0886751864918175
17,HighIncVeh,work,0.0080159762871114
17,LowIncVeh,other,0.0285718941459786
17,HighIncVehSenior,other,0.0127591925488831
17,HighIncVeh,home,0.147418155809881
17,HighIncVehSenior,work,0.0024297374200725
17,HighIncVeh,school,0.0060970063400069
17,HighIncVehSenior,home,0.109530323696054
17,HighIncVeh,other,0.0290953746211018
17,LowIncVeh,home,0.120066988808517
17,LowIncVehSenior,leisure,0.0674622459856775
17,HighIncVehSenior,school,0.0074585510850725
17,LowIncNoVehSenior,school,0.0096203202838591
17,HighIncVeh,medical,0.0007471830922371
17,LowIncVeh,school,0.0109924833518849
17,LowIncVeh,work,0.0052883385246453
17,LowIncVehSenior,home,0.0925463419697115
17,LowIncNoVeh,leisure,0.0702505273971916
17,LowIncNoVeh,home,0.0900386422566596
17,LowIncVehSenior,other,0.0084694643339394
17,LowIncNoVehSenior,leisure,0.0480165551629747
17,LowIncNoVeh,other,0.0181012349635089
17,LowIncNoVehSenior,home,0.105429255420265
17,LowIncVehSenior,school,0.0029826442533027
17,HighIncNoVeh,work,0.0086446397072233
17,HighIncNoVeh,leisure,0.13651657332059
17,HighIncNoVeh,other,0.0008756497547292
17,HighIncNoVehSenior,leisure,0.120904764264409
17,HighIncNoVeh,home,0.207965937877249
