FromMicrotypeID,ToMicrotypeID,DistanceBinID,ThroughMicrotypeID,Portion
1,3,xlong,5,0.0972634467903525
1,3,short,1,0.484712885762966
1,3,short,3,0.514130244887374
1,1,xlong,4,0.013398152951647
1,6,xlong,1,0.0719918851545267
1,6,xlong,3,0.228313620893674
1,6,xlong,2,0.107384310626377
1,6,xlong,4,0.0001815116171911
1,6,xlong,6,0.474771450468305
1,3,medium,3,0.457470705645666
1,3,medium,5,0.0005239517242005
1,3,long,3,0.466470684554456
1,1,long,1,0.572883521554814
1,4,xlong,6,0.0987135531293771
1,2,long,6,0.0059047106741797
1,5,medium,1,0.306619296771815
1,5,medium,5,0.545268950936331
1,5,medium,4,0.0095122774189857
1,6,long,5,0.13532209019046
1,3,long,1,0.262894546291165
1,2,xlong,4,0.0226584450221274
1,3,medium,1,0.390611782874801
1,5,long,2,0.235403680731967
1,5,xlong,5,0.227049509348722
1,2,short,5,0.0079808581179605
1,2,short,1,0.450510997711373
1,2,short,2,0.541508144170666
1,3,xlong,1,0.0671899581536451
1,3,xlong,2,0.107859217853613
1,3,xlong,3,0.479176068940337
1,1,medium,1,0.946039209147241
1,5,long,5,0.312282721541048
1,1,medium,2,0.0274642787633047
1,2,xlong,6,0.256853359609015
1,2,xlong,5,0.173876090080751
1,5,long,4,0.0125350438276437
1,1,xlong,1,0.158569132983444
1,1,xlong,2,0.0958710072374481
1,2,medium,4,0.0002123026440264
1,4,medium,5,0.0027452853738211
1,5,long,1,0.271086715043845
1,2,medium,3,0.0215343026689066
1,5,xlong,3,0.251069517593536
1,3,long,6,0.0096407371621544
1,3,long,2,0.238878824231628
1,4,xlong,2,0.0952782328333898
1,4,xlong,4,0.147761328647926
1,1,xlong,6,0.328750853590932
1,4,long,3,0.104423396265046
1,4,long,2,0.287009675514298
1,6,long,1,0.175536562710681
1,6,long,2,0.0759451277429923
1,6,long,6,0.590269134370937
1,4,xlong,3,0.376543671732714
1,3,xlong,4,0.0063993654424437
1,2,short,3,0.0
1,6,long,3,0.0229270849849293
1,1,medium,3,0.0230714643582067
1,5,short,1,0.306061331439007
1,5,short,5,0.693938668560993
1,4,medium,2,0.15242766380971
1,3,long,4,0.0010801897100854
1,4,xlong,5,0.111893651450873
1,1,medium,5,0.0034250477312476
1,2,medium,6,1.3315243618464e-06
1,4,xlong,1,0.0718962655454838
1,4,medium,4,0.466940523870928
1,3,long,5,0.0210350180505108
1,1,long,2,0.222544048182125
1,1,long,3,0.188241521490254
1,5,medium,3,0.0330864499689645
1,5,medium,2,0.105513024903904
1,3,medium,4,7.21472576601003e-05
1,3,xlong,6,0.17109268420107
1,5,long,3,0.168691838855496
1,6,xlong,5,0.104292715125235
1,5,xlong,6,0.266429869249497
1,1,long,5,0.016330908772807
1,4,short,1,0.468542270237027
1,4,short,3,0.0835869633025692
1,4,short,2,0.41398018004997
1,4,short,4,0.0338902435488168
1,1,xlong,3,0.328692876412421
1,2,medium,5,0.0102646182713626
1,4,medium,1,0.324338265417015
1,3,medium,2,0.151189853608128
1,5,xlong,4,0.0070870591489185
1,1,xlong,5,0.0747179768241073
1,5,xlong,1,0.0412041319142919
1,4,long,5,0.0783945925115178
1,4,long,4,0.368895227205151
1,3,medium,6,0.0001315588895454
1,6,medium,3,0.200699506655128
1,2,medium,2,0.578843098714193
1,2,medium,1,0.38914434617715
1,4,long,1,0.161277108503987
1,2,xlong,3,0.268001084635135
1,2,xlong,1,0.0562893639850651
1,1,short,1,0.99984803361672
1,1,short,3,0.0001519663832799
1,2,long,4,0.0130353919376341
1,6,medium,6,0.467268681223097
1,4,medium,3,0.0535482615285268
1,2,xlong,2,0.168665686747636
1,2,long,1,0.22225302856517
1,4,short,5,3.42861616193955e-07
1,2,long,3,0.146818265704669
1,3,short,2,0.0011568693496594
1,2,long,2,0.592437184374232
1,5,xlong,2,0.0902156051818285
1,6,medium,1,0.332031812121775
1,2,long,5,0.0195514187441153
2,3,medium,6,0.0005354394083749
2,6,medium,2,0.36710240428003
2,1,xlong,6,0.284877975321439
2,5,short,4,0.006697742398713
2,2,long,5,0.0382505927063863
2,1,xlong,4,0.0169933888143301
2,5,xlong,1,0.0181807410804663
2,3,long,4,0.0046615116250697
2,3,long,6,0.0106779769917447
2,3,medium,5,0.0205539971769807
2,3,xlong,6,0.158494590969415
2,3,long,1,0.0501894943805016
2,2,medium,4,2.81116483508084e-05
2,4,short,4,0.241652806268716
2,4,short,2,0.655586712574858
2,5,long,4,0.004953170396557
2,3,medium,4,0.007699109119439
2,2,xlong,5,0.167550913755876
2,5,medium,5,0.49146261802629
2,1,short,4,0.0001310140365117
2,1,medium,4,0.0023791367842047
2,2,short,2,1.0
2,4,xlong,6,0.146678378151514
2,2,long,4,0.0066959622686863
2,5,medium,2,0.457360408433994
2,3,short,2,0.509638420696435
2,3,short,3,0.484019218507291
2,3,xlong,5,0.176613411347032
2,3,xlong,1,0.0251711492749564
2,5,xlong,4,0.0145447631483556
2,4,xlong,1,0.0297381779233412
2,2,medium,2,0.959163258943485
2,4,medium,2,0.55079424614723
2,4,medium,4,0.383288206777334
2,4,medium,5,0.009458883416896
2,4,short,5,0.0004840579315718
2,3,short,5,0.0018231725500253
2,4,short,1,0.102276423224854
2,5,long,1,0.0143176218651687
2,5,medium,1,0.0036489476551232
2,5,medium,3,0.0263261328685719
2,2,medium,5,0.0071147063488368
2,1,xlong,3,0.29590944584044
2,5,medium,4,0.0212018930160205
2,1,short,3,0.0153005211739597
2,6,long,4,0.0001215398221783
2,1,xlong,5,0.157551847763892
2,4,medium,3,0.0203510610070964
2,3,short,4,4.67077057659248e-05
2,1,long,5,0.0353950387933591
2,1,long,2,0.423932763218359
2,1,xlong,1,0.0755121474870066
2,1,xlong,2,0.151490781730073
2,2,long,1,0.0535517825776359
2,2,long,6,0.0249124179892238
2,5,short,5,0.481422011278053
2,5,short,2,0.511880246323234
2,3,short,1,0.0044724805404819
2,4,long,6,0.0382043372439329
2,6,xlong,4,0.0068811615347385
2,2,long,3,0.137989464955527
2,2,long,2,0.738599779502541
2,1,long,1,0.367927545963461
2,6,medium,3,0.227088965722291
2,1,medium,5,0.0029550853366335
2,6,short,2,0.876165808317164
2,4,long,2,0.422818389296644
2,6,xlong,6,0.556674130798276
2,6,xlong,5,0.166049841622455
2,6,xlong,3,0.119894247653155
2,1,short,2,0.469781345487989
2,1,short,1,0.512164375817711
2,2,xlong,2,0.273727479970854
2,6,xlong,1,0.0184514551387771
2,2,xlong,3,0.299145307151029
2,3,xlong,3,0.448290512193497
2,6,xlong,2,0.111751868049849
2,3,xlong,2,0.177101092230492
2,6,short,6,0.123834191682836
2,1,medium,2,0.521599656147915
2,2,medium,1,0.0154592643083461
2,1,medium,3,0.0328925699575722
2,4,medium,1,0.0361076026514438
2,1,long,6,0.0006374400021874
2,3,medium,1,0.0313962815421396
2,3,xlong,4,0.0136305505562388
2,3,medium,2,0.490215094144785
2,3,long,3,0.456231348557555
2,5,long,3,0.0958687959930363
2,2,medium,6,0.0004196454515295
2,4,long,1,0.0645917036067132
2,4,long,3,0.101901181654667
2,6,medium,6,0.405808629997679
2,2,medium,3,0.0178150132994519
2,4,xlong,4,0.078543202193261
2,6,long,5,0.100002940073473
2,1,medium,1,0.440173551773674
2,3,long,5,0.0747275950669071
2,4,long,4,0.256848264244281
2,3,medium,3,0.449600078608281
2,4,xlong,5,0.24538103429355
2,4,xlong,2,0.132761715737218
2,3,long,2,0.403512073378222
2,5,xlong,3,0.220187111852597
2,1,long,3,0.170154774717892
2,1,long,4,0.0019524373047417
2,6,long,3,0.0537627132283166
