OriginMicrotypeID,DestinationMicrotypeID,TransitLayer,Portion
1,3,nobus_norail_nobike,0.18398835369195302
1,5,nobus_rail_nobike,0.17737290738961997
1,1,bus_rail_nobike,0.0244723080482648
1,5,nobus_norail_nobike,0.745084285477168
1,4,bus_norail_nobike,0.2261240470859
1,2,bus_rail_nobike,0.135117604202064
1,6,nobus_rail_nobike,0.607763500785627
1,4,nobus_norail_nobike,0.7738759529140999
1,5,bus_norail_nobike,0.0775428071332123
1,1,bus_norail_nobike,0.975527691951735
1,2,bus_norail_nobike,0.8648823957979359
1,3,bus_norail_nobike,0.784713883203385
1,3,bus_rail_nobike,0.031297763104662
1,6,nobus_norail_nobike,0.0776111198402994
1,6,bus_rail_nobike,0.314625379374073
2,2,bus_rail_nobike,0.0478209709709195
2,1,bus_rail_nobike,0.082722469019189
2,4,bus_rail_nobike,0.0997141461313828
2,1,bus_norail_nobike,0.917277530980811
2,4,nobus_norail_nobike,0.22219582769279897
2,3,bus_rail_nobike,0.124557445480165
2,5,nobus_rail_nobike,0.14512313421430803
2,3,nobus_norail_nobike,0.103389698822728
2,5,bus_norail_nobike,0.434631935446716
2,3,bus_norail_nobike,0.757509110627057
2,5,nobus_norail_nobike,0.378210478523401
2,6,nobus_norail_nobike,0.766967495351402
2,5,bus_rail_nobike,0.0420344518155742
2,4,bus_norail_nobike,0.678090026175818
2,2,nobus_norail_nobike,0.0458183240240663
2,6,nobus_rail_nobike,0.233032504648598
2,2,bus_norail_nobike,0.831732777274522
2,2,nobus_rail_nobike,0.0746279277304921
2,3,nobus_rail_nobike,0.01454374507005
3,4,nobus_rail_nobike,0.00263688461288229
3,2,nobus_rail_nobike,0.0304877023953028
3,1,bus_norail_nobike,0.7014970365401341
3,6,nobus_rail_nobike,0.402780628771453
3,6,nobus_norail_nobike,0.296581611002354
3,6,bus_rail_nobike,0.246743332300708
3,4,bus_rail_nobike,0.0879640290047516
3,2,bus_rail_nobike,0.15586792112140602
3,1,nobus_norail_nobike,0.226390947878493
3,3,nobus_norail_nobike,0.05612234284121799
3,2,nobus_norail_nobike,0.079220701467615
3,1,bus_rail_nobike,0.0721120155813736
3,5,bus_rail_nobike,0.0743754664387064
3,3,bus_norail_nobike,0.580037422325054
3,5,bus_norail_nobike,0.35091560711442105
3,3,bus_rail_nobike,0.195054097078311
3,2,bus_norail_nobike,0.7344236750156758
3,4,nobus_norail_nobike,0.20270050585906896
3,5,nobus_rail_nobike,0.171847128998633
3,6,bus_norail_nobike,0.0538944279254845
3,4,bus_norail_nobike,0.706698580523297
3,3,nobus_rail_nobike,0.168786137755417
3,5,nobus_norail_nobike,0.40286179744824
4,3,nobus_rail_nobike,0.00304195031157858
4,1,nobus_norail_nobike,1.0
4,5,bus_norail_nobike,0.34951552441893396
4,5,nobus_rail_nobike,0.0152512590510738
4,2,nobus_rail_nobike,0.0147066880542154
4,5,bus_rail_nobike,0.0425679917889307
4,5,nobus_norail_nobike,0.592665224741062
4,4,nobus_norail_nobike,0.475271924004084
4,6,bus_norail_nobike,0.0110190055426498
4,2,nobus_norail_nobike,0.389286057889418
4,3,nobus_norail_nobike,0.28733131705425
4,3,bus_norail_nobike,0.590332709548078
4,4,bus_norail_nobike,0.510241237677739
4,2,bus_rail_nobike,0.0779377040778261
4,6,nobus_norail_nobike,0.161502561912574
4,4,nobus_rail_nobike,0.00865833043397077
4,3,bus_rail_nobike,0.11929402308609299
4,2,bus_norail_nobike,0.5180695499785399
4,4,bus_rail_nobike,0.00582850788420624
4,6,nobus_rail_nobike,0.8274784325447759
5,6,bus_rail_nobike,0.024320858118778998
5,1,bus_rail_nobike,0.0499452256714254
5,4,bus_rail_nobike,0.0324107911670177
5,1,nobus_rail_nobike,0.029868601088927003
5,1,nobus_norail_nobike,0.9201861732396479
5,4,nobus_norail_nobike,0.663748695444783
5,2,nobus_norail_nobike,0.344520504040424
5,3,bus_norail_nobike,0.447173359233035
5,2,bus_norail_nobike,0.4332750933261211
5,4,bus_norail_nobike,0.289983513691488
5,3,nobus_norail_nobike,0.32319686342289505
5,5,nobus_rail_nobike,0.25573071372737805
5,6,nobus_norail_nobike,0.5470713343046071
5,5,bus_rail_nobike,0.0339409957568097
5,2,bus_rail_nobike,0.0384120775267436
5,3,bus_rail_nobike,0.13812530323684
5,5,bus_norail_nobike,0.12132729468145
5,3,nobus_rail_nobike,0.0915044741072306
5,4,nobus_rail_nobike,0.0138569996967116
5,5,nobus_norail_nobike,0.5890009958343628
5,2,nobus_rail_nobike,0.18379232510671203
5,6,nobus_rail_nobike,0.42860780757661404
6,2,bus_norail_nobike,0.22542155882347897
6,3,bus_rail_nobike,0.067022717552955
6,1,bus_rail_nobike,0.182528143058765
6,1,nobus_norail_nobike,0.21281751382427697
6,2,nobus_norail_nobike,0.30170979988318397
6,6,nobus_rail_nobike,0.5269681909297861
6,4,nobus_norail_nobike,0.8638818155053242
6,3,bus_norail_nobike,0.0762441364477088
6,4,bus_norail_nobike,0.050511377612301
6,1,nobus_rail_nobike,0.604654343116958
6,6,nobus_norail_nobike,0.430849252389549
6,3,nobus_norail_nobike,0.59768837934102
6,3,nobus_rail_nobike,0.259044766658317
6,5,nobus_norail_nobike,0.507943482465758
6,6,bus_rail_nobike,0.0409824974334462
6,4,nobus_rail_nobike,0.085606806882375
6,6,bus_norail_nobike,0.001200059247219
6,5,nobus_rail_nobike,0.49205651753424196
6,2,nobus_rail_nobike,0.47286864129333794
