MicrotypeID,PerStartCost,DailyCostPerVehicle,geotype,VehicleRevenueHours,VehicleRevenueMiles,DirectionalRouteMiles,Headway,VehicleCapacity,VehicleSize,StopSpacing,SpeedInMetersPerSecond,CoveragePortion,coveragePortion,VehicleOperatingCostPerHour,PerEndCost,PerMileCost
1,2.901597,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,1.0,175.5,0.0,0.0
2,2.560273,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,0.22551277320554364,175.5,0.0,0.0
3,2.639381,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,0.09633728845748156,175.5,0.0,0.0
4,2.521363,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,0.3422637243261084,175.5,0.0,0.0
5,2.437784,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,0.024743345940853003,175.5,0.0,0.0
6,2.753173,4212,F,1738986.0,45943366.0,321.89,110.47430699788082,,,,11.74205760010591,0.0,0.017022519918458098,175.5,0.0,0.0
