HomeMicrotypeID,TimePeriodID,PopulationGroupTypeID,TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,Portion
1,17,HighIncVeh,home,3,2,0.0105332002181692
1,18,HighIncVeh,leisure,2,3,0.011463850998070001
1,5,LowIncVeh,leisure,1,1,0.640453137946528
1,17,LowIncVeh,leisure,1,1,0.820327407460892
1,9,LowIncVeh,school,1,1,0.363029512112646
1,12,LowIncNoVeh,work,1,1,1.0
1,18,HighIncVeh,home,5,1,0.0421705746147147
1,18,HighIncVeh,school,1,5,0.1962900373359
1,16,HighIncVeh,other,1,3,0.0541251051024288
1,12,HighIncVeh,other,2,5,0.110955513272571
1,16,HighIncVeh,school,1,5,0.775415310736609
1,17,HighIncVeh,other,3,3,0.0606011999106207
1,20,HighIncVeh,home,5,1,0.0348352153459667
1,20,LowIncVehSenior,home,1,1,0.6131438246691059
1,13,HighIncVeh,home,5,1,0.11001027848266
1,8,LowIncVehSenior,leisure,1,3,0.0325384400955852
1,16,LowIncVehSenior,leisure,1,1,0.349783381687479
1,10,LowIncVehSenior,leisure,1,1,0.647220053578978
1,21,LowIncVehSenior,home,1,1,0.43681803954049697
1,19,LowIncVehSenior,leisure,1,1,0.31688504907569104
1,18,LowIncNoVeh,leisure,1,1,0.8109963735461159
1,9,LowIncNoVeh,work,1,1,0.186482047468808
1,21,LowIncNoVeh,leisure,1,1,1.0
1,0,LowIncNoVeh,home,1,1,1.0
1,19,LowIncNoVeh,home,1,1,1.0
1,8,LowIncNoVeh,leisure,1,1,0.685152690345236
1,9,LowIncVehSenior,home,1,1,0.9288169644258729
1,6,LowIncVeh,home,1,1,0.33631300602615505
1,17,LowIncVeh,school,1,1,0.27697073197461
1,14,LowIncNoVeh,leisure,1,4,0.0269264768155931
1,17,HighIncVeh,work,1,1,0.19537271535620201
1,13,LowIncVeh,leisure,4,2,0.0259950865943009
1,12,LowIncVeh,home,1,4,0.0421866356788367
1,14,LowIncVeh,home,2,4,0.0203774582005143
1,9,LowIncVeh,leisure,4,1,0.0213799052991883
1,9,LowIncNoVehSenior,leisure,1,1,1.0
1,9,LowIncNoVehSenior,school,1,3,1.0
1,15,LowIncNoVehSenior,home,1,1,0.8551328201559399
1,13,LowIncNoVehSenior,home,3,1,0.172278080062618
1,11,LowIncVeh,leisure,5,1,0.0250184412615404
1,14,LowIncVehSenior,home,1,1,0.803709442015174
1,8,LowIncVeh,school,1,5,0.0897831154450491
1,7,LowIncVehSenior,work,1,1,0.862978922727938
1,20,HighIncVeh,leisure,1,3,0.0230353231614349
1,20,LowIncVeh,leisure,1,1,0.897235578529625
1,14,LowIncVeh,work,1,1,0.545693612231809
1,10,LowIncNoVehSenior,school,1,1,1.0
1,13,LowIncNoVehSenior,home,1,1,0.581773586139878
1,12,HighIncVeh,leisure,3,1,0.0274157608486282
1,8,LowIncNoVeh,work,1,1,1.0
1,6,HighIncVeh,leisure,3,3,0.0194687516439531
1,7,HighIncVeh,work,3,3,0.0278418826529076
1,13,LowIncVeh,work,1,3,0.262660616920811
1,19,LowIncVeh,home,3,1,0.0828739271904851
1,20,LowIncNoVeh,home,4,1,0.0502659866868503
1,2,LowIncVeh,home,1,1,1.0
1,20,LowIncVeh,work,1,1,1.0
1,14,LowIncVeh,home,1,1,0.7203313817277671
1,14,HighIncVeh,leisure,1,3,0.0218507363844596
1,23,LowIncVeh,leisure,1,3,0.418052336416425
1,14,LowIncVeh,other,3,1,0.0681233702209726
1,6,HighIncVeh,school,1,2,0.0845856696775964
1,14,LowIncVeh,school,1,3,1.0
1,5,HighIncVeh,home,1,1,1.0
1,19,HighIncVeh,other,2,1,0.0789966028527189
1,15,HighIncVeh,work,1,3,0.13512740993107303
1,22,HighIncVeh,home,3,1,0.0870495905992368
1,9,LowIncNoVehSenior,medical,1,3,0.46396605050596706
1,11,LowIncNoVehSenior,home,3,1,1.0
1,14,HighIncVehSenior,leisure,1,2,0.0868194554351756
1,8,LowIncVeh,school,3,1,0.0148545593163934
1,16,LowIncVeh,other,2,3,0.0158225818081283
1,11,HighIncVehSenior,work,1,3,0.598586185016536
1,9,HighIncVehSenior,medical,1,3,0.292092872463659
1,11,HighIncVehSenior,leisure,3,3,0.10753291804858399
1,18,HighIncVehSenior,leisure,3,3,0.0305113708585716
1,15,HighIncVeh,leisure,2,3,0.04265180632655
1,13,HighIncVeh,leisure,2,3,0.0618985505215463
1,15,HighIncVeh,home,3,2,0.0110324774194646
1,10,HighIncVeh,leisure,3,2,0.0899654997093064
1,10,HighIncVeh,leisure,2,5,0.0159052068871917
1,19,HighIncVeh,leisure,2,3,0.0689972121644327
1,9,HighIncVeh,leisure,3,2,0.019540882570834996
1,13,HighIncVeh,leisure,5,2,0.0134624282629182
1,12,HighIncVehSenior,work,1,1,0.642585604946811
1,15,LowIncVeh,leisure,2,2,0.0477604939139166
1,13,HighIncVeh,school,2,2,0.7480550935894659
1,13,LowIncVehSenior,home,2,3,0.0405180860598139
1,7,HighIncVeh,leisure,1,1,0.618520240497884
1,12,HighIncVeh,work,1,1,0.37980139760657
1,2,HighIncVeh,home,1,1,0.9222505446442659
1,9,HighIncVehSenior,home,1,1,0.875634186083025
1,6,HighIncVehSenior,work,1,1,0.488982788393991
1,22,HighIncVeh,leisure,1,1,0.25463322954217
1,9,HighIncVeh,home,1,1,0.6795519471371171
1,8,HighIncVeh,home,6,1,0.0117325180487113
1,4,HighIncVeh,leisure,1,6,0.136011265294323
1,16,HighIncVeh,leisure,1,5,0.0213064558673431
1,13,HighIncVeh,work,3,3,0.0458519388172735
1,8,HighIncVeh,leisure,5,1,0.0503761406158722
1,3,HighIncVeh,work,1,1,1.0
1,16,LowIncVehSenior,home,1,3,0.122137059678263
1,21,HighIncVeh,other,2,1,0.696187488275708
1,15,HighIncVehSenior,home,3,1,0.104364588840515
1,8,HighIncVeh,school,1,2,0.36163578827810705
1,20,HighIncVehSenior,leisure,1,2,0.216215954052185
1,11,LowIncVehSenior,home,1,3,0.0512815777684801
1,12,LowIncVeh,home,5,1,0.045166234227425994
1,20,LowIncVehSenior,home,3,1,0.180277844096849
1,8,LowIncVehSenior,home,2,3,0.0599597583941016
1,8,LowIncVehSenior,other,3,2,0.330687882003628
1,7,LowIncVehSenior,other,1,3,0.4178578217545901
1,11,LowIncVeh,leisure,1,5,0.0250125815637294
1,13,LowIncVehSenior,other,3,2,0.14305761859218302
1,8,HighIncVeh,leisure,1,3,0.05734257687781
1,23,HighIncVeh,other,1,3,0.428783507246921
1,15,HighIncVeh,leisure,1,3,0.00267558944035505
1,16,HighIncVeh,work,1,3,0.110744092802908
1,16,HighIncVeh,work,3,1,0.110744092802908
1,6,HighIncVeh,medical,1,2,1.0
1,13,LowIncVeh,other,3,2,0.11749234592024199
1,12,LowIncVeh,leisure,2,3,0.0261369878796795
1,23,LowIncVeh,home,3,1,0.15646284415083803
1,6,LowIncVeh,home,1,2,0.363024356558873
1,8,LowIncVeh,other,2,2,0.0777453756719363
1,7,LowIncNoVeh,school,3,1,0.17537025344947302
1,6,LowIncNoVeh,leisure,1,3,1.0
1,9,LowIncVeh,work,3,2,0.05899200891433701
1,19,HighIncVeh,work,1,1,1.0
1,21,LowIncVeh,other,1,2,0.157407101167219
1,7,LowIncVehSenior,leisure,1,2,0.114694242684614
1,8,LowIncNoVeh,other,1,2,1.0
1,8,LowIncNoVeh,home,2,1,0.4432313237898529
1,8,LowIncNoVeh,school,1,2,0.29279117873466903
1,12,LowIncNoVeh,home,2,1,0.19613476667848
1,9,LowIncNoVeh,medical,1,1,0.319096875573109
1,13,LowIncVehSenior,other,2,1,0.143197074550929
1,6,HighIncVehSenior,work,1,2,0.511017211606009
1,12,HighIncVehSenior,leisure,2,1,0.0571310964812511
1,17,LowIncVeh,leisure,2,1,0.0266434168222889
1,11,LowIncVeh,leisure,2,2,0.101624824406625
1,9,LowIncVehSenior,home,2,1,0.0711830355741273
1,16,LowIncVehSenior,leisure,2,1,0.0854058651862219
1,14,HighIncVeh,work,3,1,0.007778926275489209
1,16,LowIncVehSenior,leisure,3,2,0.0854058651862219
1,9,LowIncVeh,work,1,2,0.142623967531168
1,8,LowIncVehSenior,school,1,1,0.18601504672607802
1,6,HighIncVeh,leisure,3,1,0.10277061972192
1,10,LowIncVeh,leisure,2,3,0.0203134505291705
1,12,LowIncVeh,leisure,3,2,0.0210749141544839
1,9,LowIncVeh,leisure,3,2,0.0173283874662462
1,10,LowIncVeh,work,1,3,0.160934806590661
1,11,LowIncVeh,leisure,2,3,0.114534580758695
1,16,LowIncVeh,school,3,1,0.15710766008484803
1,7,HighIncVehSenior,leisure,1,3,0.3165339979653711
1,7,HighIncVehSenior,work,3,1,0.31724869023396
1,14,LowIncVehSenior,school,1,1,1.0
1,8,LowIncVehSenior,other,1,1,0.669312117996372
1,4,LowIncVeh,work,1,3,0.156961277083467
1,16,HighIncVeh,home,2,1,0.212103578815617
1,6,HighIncVeh,leisure,1,2,0.131389669143056
1,16,HighIncVeh,leisure,2,1,0.150337413431409
1,19,LowIncVehSenior,other,1,1,1.0
1,10,LowIncVehSenior,school,1,1,1.0
1,13,LowIncVehSenior,school,1,1,1.0
1,11,LowIncVehSenior,leisure,2,2,0.0160019130779648
1,9,LowIncVeh,school,1,3,0.23822986358969897
1,14,HighIncVeh,work,3,2,0.0181515442694053
1,9,HighIncVeh,school,1,2,0.34508869063696196
1,9,HighIncVeh,other,1,2,0.12493608158203699
1,23,HighIncVeh,leisure,3,1,0.144053922480689
1,21,HighIncVehSenior,home,1,1,0.48064220379899897
1,19,HighIncVeh,school,1,1,1.0
1,6,LowIncVeh,medical,1,3,1.0
1,16,HighIncVehSenior,school,1,2,0.203704064505428
1,6,HighIncVehSenior,leisure,1,2,0.09238815471294802
1,20,HighIncVehSenior,home,2,1,0.221626888600085
1,9,HighIncVehSenior,home,2,1,0.0355827465035032
1,22,HighIncVeh,other,1,2,0.459982056437557
1,5,HighIncVeh,work,1,5,0.0671536882364898
1,14,HighIncVehSenior,work,1,1,0.751434932931277
1,21,HighIncVehSenior,other,1,1,1.0
1,11,HighIncVehSenior,leisure,3,1,0.0132610128510052
1,8,HighIncVehSenior,leisure,1,3,0.12099613203948599
1,14,HighIncVehSenior,leisure,2,2,0.129730310334039
1,17,HighIncVeh,work,1,2,0.0415286831294503
1,21,LowIncVeh,leisure,1,2,0.0560710644647599
1,12,LowIncVeh,home,2,2,0.00583886833619528
1,21,LowIncVehSenior,other,1,1,1.0
1,7,LowIncVehSenior,school,1,3,0.0721239778782014
1,8,LowIncVehSenior,leisure,3,1,0.0104224186261396
1,13,LowIncNoVeh,home,1,1,0.45451503381753294
1,11,LowIncVehSenior,leisure,1,4,0.0187047325042085
1,12,LowIncVehSenior,home,4,1,0.0440705046873978
1,8,LowIncVehSenior,leisure,2,1,0.0296718748170776
1,13,LowIncVehSenior,medical,1,1,1.0
1,18,LowIncVehSenior,leisure,1,2,0.05329111225038599
1,16,HighIncVeh,other,3,1,0.055784479512967
1,9,HighIncVehSenior,work,1,1,0.664486548815384
1,20,HighIncVeh,leisure,3,2,0.0154861761126434
1,12,LowIncVeh,work,2,2,0.17805640831459998
1,5,HighIncVeh,other,1,1,1.0
1,9,HighIncVehSenior,other,1,3,0.495411202449864
1,12,HighIncVeh,home,4,1,0.0143769174592234
1,7,HighIncVeh,other,2,3,0.00898673707385328
1,7,HighIncVeh,school,3,1,0.0270143260322611
1,14,HighIncVeh,other,3,2,0.0143830184336883
1,6,HighIncVeh,work,3,1,0.0362403438464528
1,19,HighIncVeh,other,1,3,0.264049240365038
1,15,HighIncVeh,home,1,3,0.0169373001248422
1,5,LowIncVehSenior,home,1,1,1.0
1,19,HighIncVeh,leisure,2,1,0.00937919043903589
1,23,HighIncVeh,leisure,2,2,0.0806679157040697
1,8,HighIncVehSenior,work,1,3,0.347587560026208
1,12,HighIncVehSenior,leisure,3,1,0.0822534089635422
1,6,HighIncNoVeh,work,1,1,1.0
1,15,HighIncNoVeh,work,1,1,1.0
1,16,HighIncVehSenior,leisure,3,2,0.0100936453301947
1,8,HighIncVehSenior,medical,1,2,1.0
1,18,HighIncVeh,other,1,2,0.0606764269900086
1,10,HighIncVehSenior,leisure,2,1,0.0142227177689231
1,14,HighIncVeh,other,5,5,0.0514938448926428
1,12,HighIncVeh,leisure,5,5,0.0037054931722254702
1,13,LowIncVeh,other,3,3,0.054492070262645
1,16,HighIncVehSenior,work,1,1,1.0
1,17,HighIncVeh,leisure,5,1,0.0231877047862016
1,16,HighIncVeh,school,1,1,0.224584689263391
1,14,HighIncVeh,school,1,1,0.29906279874679303
1,11,HighIncVehSenior,leisure,3,2,0.0426667976342431
1,1,LowIncVeh,home,1,1,1.0
1,21,LowIncVeh,home,3,1,0.0979245377735106
1,19,LowIncNoVeh,leisure,2,1,0.30246146129126
1,8,HighIncVehSenior,leisure,3,1,0.0312140984340823
1,11,HighIncVeh,school,1,2,0.19373824385681
1,12,HighIncVehSenior,other,1,3,0.8136196889014491
1,13,HighIncNoVehSenior,leisure,1,1,1.0
1,22,HighIncVeh,leisure,1,3,0.0335886601337049
1,17,HighIncVeh,home,1,2,0.00361648465364343
1,10,HighIncVeh,home,4,1,0.00812717061812734
1,16,HighIncVeh,work,1,1,0.145232799313339
1,11,HighIncVeh,other,2,1,0.226113899023485
1,13,HighIncVehSenior,leisure,1,3,0.0480727506282789
1,13,HighIncVehSenior,leisure,3,3,0.129029141364886
1,12,HighIncVeh,home,5,1,0.0266675203978144
1,9,LowIncVeh,medical,1,3,0.18252083937935001
1,8,HighIncVeh,work,3,3,0.0288268351873283
1,18,HighIncVeh,other,3,3,0.10575488074959401
1,12,LowIncNoVeh,medical,2,1,1.0
1,9,LowIncNoVeh,medical,1,2,0.680903124426891
1,8,LowIncNoVeh,school,1,1,0.7072088212653309
1,15,LowIncNoVeh,leisure,1,1,0.739971499557616
1,17,LowIncNoVeh,other,1,1,1.0
1,12,LowIncVeh,leisure,2,2,0.0513700459548939
1,5,LowIncNoVeh,work,1,3,0.250632087292833
1,16,LowIncNoVeh,leisure,3,3,0.148805516243213
1,11,LowIncVeh,work,2,3,0.207746964207028
1,9,HighIncVeh,leisure,3,1,0.0199080792636234
1,15,HighIncVeh,leisure,3,5,0.0058444464622808105
1,15,HighIncVeh,other,1,3,0.201552036794837
1,12,HighIncVeh,leisure,1,5,0.021563639507916
1,12,HighIncVehSenior,school,1,2,0.926322606447149
1,8,LowIncVeh,leisure,2,3,0.020239788747746998
1,6,LowIncVeh,school,1,2,0.11891978147621
1,22,HighIncVeh,other,1,1,0.0808930436635783
1,9,LowIncVeh,home,3,1,0.0334525880954085
1,16,HighIncVeh,other,2,1,0.0269744356770437
1,10,LowIncVehSenior,medical,1,1,0.8313510951465881
1,11,LowIncNoVeh,medical,1,1,0.340713476123067
1,11,LowIncNoVeh,medical,1,3,0.340713476123067
1,3,HighIncVeh,home,3,1,0.1148307265005
1,19,HighIncVeh,leisure,3,2,0.0137965382501866
1,11,LowIncVehSenior,other,1,1,0.25823244487610697
1,2,HighIncVeh,home,2,3,0.0777494553557345
1,12,LowIncVehSenior,medical,1,1,0.22627095201220002
1,11,HighIncVehSenior,medical,1,3,0.55191267531465
1,14,HighIncVehSenior,home,2,1,0.33953871036101296
1,14,HighIncVehSenior,leisure,3,2,0.21731602998367605
1,6,HighIncVeh,work,1,4,0.033732367325677
1,5,HighIncVehSenior,work,3,2,0.15041507346981303
1,4,HighIncVehSenior,leisure,1,3,1.0
1,10,HighIncVehSenior,other,1,3,0.236213170067596
1,10,HighIncVehSenior,school,3,1,0.270076387126124
1,21,HighIncVeh,other,1,3,0.18249795657259
1,18,HighIncVeh,leisure,5,5,0.00309069814576129
1,19,HighIncVeh,leisure,5,1,0.00508611841530548
1,12,HighIncVeh,work,2,2,0.0864107375006046
1,11,HighIncVeh,work,3,2,0.0429254887525916
1,10,LowIncNoVeh,school,1,1,1.0
1,15,LowIncNoVeh,other,1,1,1.0
1,7,HighIncVeh,work,2,2,0.00956892580587998
1,17,HighIncVehSenior,leisure,3,1,0.0148458721834188
1,5,HighIncVehSenior,work,1,3,0.098771365410218
1,12,HighIncVeh,work,4,3,0.0078557787211851
1,10,LowIncVeh,leisure,3,2,0.0466812190118663
1,13,LowIncNoVeh,school,1,1,0.23934107104504299
1,18,LowIncNoVeh,leisure,2,2,0.189003626453884
1,19,LowIncNoVeh,leisure,2,2,0.164473741039217
1,21,HighIncVeh,leisure,3,2,0.0302541817177256
1,23,LowIncNoVeh,school,1,1,1.0
1,10,HighIncVehSenior,other,1,1,0.288324916631757
1,5,LowIncVeh,home,1,1,1.0
1,9,LowIncVehSenior,leisure,2,3,0.027527661696982002
1,0,LowIncVeh,home,3,1,0.747036590468511
1,14,LowIncVehSenior,leisure,2,1,0.157465886468087
1,12,LowIncVeh,medical,1,2,1.0
1,14,LowIncVeh,leisure,2,1,0.0748523137479344
1,16,LowIncVehSenior,home,1,1,0.49639703105616706
1,12,LowIncVehSenior,medical,1,2,0.7737290479878001
1,8,HighIncVeh,work,1,2,0.127204401735939
1,14,HighIncNoVehSenior,home,1,1,1.0
1,12,LowIncVeh,school,1,2,0.269167315504945
1,9,LowIncNoVeh,school,1,2,1.0
1,13,HighIncVeh,leisure,1,2,0.0519758053665224
1,9,HighIncVeh,school,1,1,0.5407641717082179
1,13,LowIncVehSenior,work,1,1,1.0
1,19,LowIncVeh,leisure,1,3,0.0364560586776529
1,14,LowIncVehSenior,medical,1,1,1.0
1,20,HighIncVeh,leisure,2,1,0.0073120356434404595
1,14,LowIncNoVeh,other,1,1,1.0
1,21,LowIncVeh,leisure,1,3,0.300836708740273
1,14,HighIncVeh,other,3,1,0.0355284876841863
1,22,HighIncVeh,leisure,1,2,0.0671766672047888
1,11,LowIncVehSenior,other,1,2,0.614790773087976
