OriginMicrotypeID,DestinationMicrotypeID,TransitLayer,Portion
1,3,bus_rail_nobike,0.159344905647724
1,6,bus_rail_nobike,0.0260446301382199
1,6,nobus_rail_nobike,0.22622434908463798
1,3,nobus_norail_nobike,0.16346610122428798
1,5,nobus_rail_nobike,0.0907805591512532
1,4,bus_rail_nobike,0.0482176369895766
1,4,nobus_rail_nobike,0.0814453103389998
1,6,bus_norail_nobike,0.404412869300967
1,2,nobus_rail_nobike,0.0604491894504585
1,2,bus_rail_bike,0.00858273074447842
1,2,bus_norail_bike,0.0916850974840868
1,5,bus_norail_bike,0.00403552655902414
1,1,bus_rail_bike,0.0846099889425956
1,6,nobus_norail_nobike,0.334608566314302
1,5,nobus_norail_nobike,0.50830509247533
1,2,nobus_norail_nobike,0.10547490298345098
1,3,nobus_rail_nobike,0.0286486006718314
1,4,bus_rail_bike,0.0221802196164838
1,5,bus_rail_nobike,0.11305494984383802
1,4,bus_norail_nobike,0.568741876194541
1,2,bus_rail_nobike,0.0965337967792727
1,4,bus_norail_bike,0.0106712846170128
1,1,nobus_norail_nobike,0.0244093504218831
1,6,nobus_norail_bike,0.00870958516187313
1,3,bus_rail_bike,0.0075271623919196205
1,1,bus_rail_nobike,0.23885301698229502
1,1,nobus_rail_nobike,0.0154943734451494
1,5,nobus_norail_bike,0.0036024066718418103
1,5,bus_rail_bike,0.0021379627369083197
1,2,nobus_norail_bike,0.00142178773165102
1,3,bus_norail_bike,0.0515529600297961
1,1,bus_norail_bike,0.134621174050746
1,3,bus_norail_nobike,0.57986225248153
1,1,bus_norail_nobike,0.502012096157331
1,4,nobus_norail_bike,0.0065201897811076
1,5,bus_norail_nobike,0.2780835025618039
1,4,nobus_norail_nobike,0.262223482462278
1,2,bus_norail_nobike,0.635852494826602
1,3,nobus_norail_bike,0.0095980175529109
2,3,bus_rail_nobike,0.0767106302505657
2,3,nobus_rail_nobike,0.118102567591823
2,5,bus_rail_nobike,0.047253851948792
2,6,bus_norail_nobike,0.104539702362835
2,6,bus_rail_nobike,0.0440922261514549
2,1,nobus_norail_nobike,0.0898928600903299
2,1,bus_norail_bike,0.0820803169133967
2,2,bus_norail_bike,0.0397859690091387
2,1,bus_rail_bike,0.0070133262365308395
2,6,nobus_norail_bike,0.00664387213429069
2,2,nobus_norail_bike,0.0012676105508011698
2,4,nobus_norail_bike,0.0116127454193897
2,2,nobus_rail_bike,0.000104640719218158
2,3,bus_rail_bike,0.000744690592578212
2,3,nobus_norail_bike,0.004874237134620971
2,6,bus_norail_bike,0.000283095938841348
2,5,nobus_norail_bike,0.00139995374286145
2,4,nobus_rail_bike,0.000343351174345895
