TimePeriodID,PopulationGroupTypeID,TripPurposeID,TripGenerationRatePerHour
evening_rush,D,work,0.17729908469905
evening_rush,D,other,0.43489646044171
morning_rush,D,school,0.26243645821974
evening_rush,D,medical,0.0227543542465587
other_time,A,social,1.10265265795489
evening_rush,A,home,5.08260047873757
morning_rush,A,home,0.501868748639105
other_time,A,other,0.324928063082187
other_time,A,home,1.87781281477012
morning_rush,A,school,8.48684043128101
evening_rush,A,other,0.93714902589286
other_time,A,medical,0.0433321405084406
evening_rush,A,social,3.14673154655295
morning_rush,A,other,1.44541455231257
evening_rush,A,school,0.581269310826698
other_time,A,school,0.241441311158867
morning_rush,A,social,0.82732395918935
other_time,B,medical,0.0923632774072409
other_time,B,home,1.40720096473491
evening_rush,B,social,2.92496184790795
other_time,B,social,1.62630437472862
morning_rush,B,work,1.74806104635541
other_time,B,work,0.372296629971207
other_time,B,other,0.291197737225061
evening_rush,B,other,0.604601447567287
morning_rush,B,social,1.19264174830876
evening_rush,B,home,3.67622284895598
evening_rush,B,school,0.273520822781973
evening_rush,B,work,0.342378306216616
morning_rush,B,home,0.759511486183274
morning_rush,B,school,0.546134758792289
morning_rush,B,other,0.867949170610741
morning_rush,B,medical,0.18559643647154
other_time,B,school,0.12359106592614
evening_rush,B,medical,0.0393778863469254
evening_rush,C,home,2.17179095771587
evening_rush,C,social,1.78329126190364
other_time,C,home,0.78826774410177
other_time,C,social,0.59246226674157
morning_rush,C,school,3.00114358685445
morning_rush,C,social,0.317597959277727
morning_rush,C,home,0.0999564636063982
morning_rush,C,other,0.435050682341959
evening_rush,C,other,0.333139747968783
other_time,C,medical,0.0205970193600329
other_time,C,school,0.0953787560738497
evening_rush,C,school,0.237650245207772
other_time,C,other,0.12035478397199
other_time,C,work,0.00329920482619074
evening_rush,C,medical,0.0229790963553709
other_time,D,other,0.155541509257747
evening_rush,D,social,1.92048849588862
other_time,D,social,0.892076771004925
morning_rush,D,work,1.62343345339073
other_time,D,work,0.26505951436619
morning_rush,D,social,0.677730521664866
other_time,D,home,0.769599826315926
morning_rush,D,home,0.429802459749163
evening_rush,D,home,2.51127602193062
morning_rush,D,other,0.525653177510088
evening_rush,D,work,0.185482261400838
morning_rush,D,school,0.274549120359248
evening_rush,D,other,0.454968953138543
other_time,D,medical,0.0332448779152386
evening_rush,D,school,0.150481714362711
other_time,D,school,0.0590525442425541
morning_rush,D,medical,0.0501587177613062
evening_rush,D,medical,0.0238045734388954
other_time,A,other,0.586807358943137
other_time,A,social,1.99134752445953
other_time,A,home,3.39125641525803
evening_rush,A,home,9.17897744873062
morning_rush,A,school,15.3269015055562
evening_rush,A,social,5.68287395868521
other_time,A,school,0.436033554002587
morning_rush,A,social,1.49411467534426
other_time,A,medical,0.0782561490316068
evening_rush,A,other,1.69245444546667
evening_rush,A,medical,0.0636049107000273
morning_rush,A,other,2.61036208437921
morning_rush,A,medical,0.0963114686460044
evening_rush,A,school,1.04974961499289
other_time,A,work,0.0190156362932211
morning_rush,B,social,2.71853917142406
evening_rush,B,home,8.37967967492589
other_time,B,work,0.848622793392165
morning_rush,B,work,3.98457662185362
other_time,B,social,3.70704124153592
other_time,B,home,3.20761112892653
evening_rush,B,social,6.66723546256413
morning_rush,B,other,1.97842631490665
other_time,B,other,0.663763830503974
morning_rush,B,medical,0.423053430202392
other_time,B,school,0.281716747241755
other_time,B,medical,0.210535299463361
morning_rush,B,home,1.73125058657698
evening_rush,B,work,0.780426174260275
morning_rush,B,school,1.24487402588283
evening_rush,B,other,1.37814454394384
evening_rush,B,school,0.623470603798141
evening_rush,B,medical,0.0897589965082182
other_time,C,social,1.11435159290016
evening_rush,C,home,4.08488244574148
evening_rush,C,social,3.35416037418982
other_time,C,home,1.48263858406156
other_time,C,medical,0.0387405622624399
morning_rush,C,school,5.64479684913358
other_time,C,school,0.179396182214743
other_time,C,other,0.226373142664365
evening_rush,C,other,0.626596544028183
morning_rush,C,other,0.818278982603177
evening_rush,C,school,0.446992060366791
morning_rush,C,social,0.597364273963715
evening_rush,C,medical,0.0432209679239934
morning_rush,C,home,0.18800630975718
evening_rush,C,work,0.0141950938499246
other_time,C,work,0.00620541485888959
other_time,D,school,0.116486199159574
other_time,D,home,1.51810154484096
morning_rush,D,work,3.20236147315248
other_time,D,social,1.7596978038082
other_time,D,work,0.522852584518286
evening_rush,D,home,4.95370695009737
evening_rush,D,social,3.7883279761305
morning_rush,D,other,1.03689589516752
morning_rush,D,home,0.847822148356097
morning_rush,D,school,0.541571644769322
evening_rush,D,school,0.296838064709447
other_time,D,other,0.306818943322042
evening_rush,D,other,0.897465211135278
morning_rush,D,social,1.33688147624782
evening_rush,D,work,0.365879640229565
morning_rush,D,medical,0.0989423650018106
other_time,D,medical,0.0655783678678415
evening_rush,D,medical,0.0469565590793577
evening_rush,A,social,5.86246264450919
other_time,A,social,2.05427756435421
morning_rush,A,school,15.8112582094261
evening_rush,A,home,9.46904907608146
other_time,A,home,3.49842600714692
evening_rush,A,other,1.74593894501532
morning_rush,A,other,2.69285405933177
other_time,A,school,0.449812971513477
evening_rush,A,school,1.08292352579425
other_time,A,work,0.019616563422141
other_time,A,medical,0.0807291792385769
other_time,A,other,0.605351490519974
morning_rush,A,home,0.934997710423159
morning_rush,A,social,1.54133129372541
evening_rush,B,social,7.48885707242058
other_time,B,home,3.60289379658389
other_time,B,social,4.16387004408486
morning_rush,B,other,2.22223318552988
other_time,B,medical,0.236480138617155
other_time,B,work,0.953200894703079
morning_rush,B,work,4.4756068662519
morning_rush,B,social,3.05355216789385
evening_rush,B,home,9.41233045548586
other_time,B,other,0.7455612576453
other_time,B,school,0.316433470341148
morning_rush,B,medical,0.475187458215932
evening_rush,B,other,1.54797705476003
morning_rush,B,home,1.94459731806638
evening_rush,B,work,0.876600220200335
evening_rush,B,school,0.700302586719259
morning_rush,B,school,1.39828324728462
evening_rush,B,medical,0.100820242451049
evening_rush,C,social,2.31174632778342
morning_rush,C,social,0.411713964934723
morning_rush,C,school,3.89049327738837
other_time,C,home,1.02186059095705
other_time,C,social,0.768030718676889
other_time,C,school,0.123643004265552
evening_rush,C,home,2.81537283250828
morning_rush,C,home,0.12957725561535
evening_rush,C,other,0.431861359643192
morning_rush,C,other,0.563972267900924
other_time,C,other,0.156020351707107
evening_rush,C,school,0.308074790356698
other_time,C,work,0.00427688107068396
evening_rush,C,medical,0.029788651326987
other_time,C,medical,0.0267006769370987
evening_rush,C,work,0.00978350836549686
morning_rush,C,medical,0.0174587738136851
morning_rush,C,work,0.0294206241939931
other_time,D,social,1.13861656791156
other_time,D,work,0.338312984206455
other_time,D,other,0.198527912837965
morning_rush,D,work,2.07209545973298
other_time,D,home,0.982291145097345
evening_rush,D,home,3.20530763506838
other_time,D,school,0.0753726668346699
morning_rush,D,school,0.350425195798376
evening_rush,D,social,2.45124645207274
morning_rush,D,social,0.865032277073716
evening_rush,D,other,0.58070695792847
other_time,D,medical,0.0424326358703928
morning_rush,D,medical,0.0640208880272565
evening_rush,D,work,0.236743274513008
morning_rush,D,home,0.548585298379926
morning_rush,D,other,0.670925907211002
evening_rush,D,school,0.192069762054336
evening_rush,D,medical,0.0303833510641251
other_time,A,home,20.2419561131226
morning_rush,A,school,91.4842257960067
morning_rush,B,social,10.8645817443658
evening_rush,B,home,33.4892047084766
other_time,B,home,12.819147018619
other_time,B,social,14.8151084309389
evening_rush,B,social,26.6454592427365
other_time,B,work,3.39150224718355
evening_rush,B,school,2.49168649522371
morning_rush,B,medical,1.69072368828901
morning_rush,B,home,6.91890472484672
other_time,B,medical,0.841399673448888
other_time,B,school,1.12587475705254
morning_rush,B,school,4.97511154439497
morning_rush,B,work,15.9242724474485
morning_rush,B,other,7.90673706284982
other_time,B,other,2.652717485651
other_time,C,other,2.41574637614454
other_time,C,home,15.8220129138253
morning_rush,C,school,60.2385838349418
evening_rush,C,social,35.7940022106351
other_time,C,school,1.91443062537671
other_time,C,social,11.891829528076
evening_rush,C,home,43.5919201771538
evening_rush,C,school,4.77008640374564
evening_rush,D,social,28.7822835022116
morning_rush,D,work,24.3303315810003
other_time,D,home,11.533961505991
other_time,D,work,3.97243623368659
other_time,D,social,13.3695185281081
evening_rush,D,home,37.6363922878221
other_time,D,other,2.33109431553605
evening_rush,D,other,6.81860132043065
morning_rush,D,other,7.87794293552029
morning_rush,D,social,10.1571199486067
morning_rush,D,home,6.44143210070329
evening_rush,D,school,2.25526337385442
morning_rush,D,school,4.11465657533468
other_time,D,school,0.885018094903841
other_time,D,medical,0.498239642258345
evening_rush,D,work,2.77981515833036
morning_rush,D,medical,0.751726676730408
other_time,A,social,15.2482386166404
morning_rush,A,other,19.988185612779
evening_rush,A,social,43.5151660300193
morning_rush,A,school,117.361861021169
other_time,A,home,25.9676858985736
evening_rush,A,home,70.2856918121279
other_time,A,other,4.49332852315372
other_time,B,other,4.92015164030658
morning_rush,B,home,12.8329008329077
other_time,B,social,27.4784557504115
evening_rush,B,home,62.1144039537772
morning_rush,B,social,20.1511808098433
other_time,B,home,23.7764283502324
evening_rush,B,social,49.4209054333954
other_time,B,medical,1.56059361988826
other_time,B,work,6.2904193284226
other_time,B,school,2.08822634247929
morning_rush,B,medical,3.13588498331888
morning_rush,B,other,14.6650917557874
morning_rush,B,work,29.5356876964133
evening_rush,B,work,5.78491165827677
evening_rush,B,school,4.62147796096581
other_time,C,home,14.5874551564643
other_time,C,school,1.76505170675485
evening_rush,C,social,33.0010729331268
other_time,C,other,2.22725086392814
other_time,C,social,10.9639355569952
morning_rush,C,school,55.5382962437918
morning_rush,C,social,5.87737608625308
evening_rush,C,home,40.1905360734952
other_time,C,medical,0.381162490181147
morning_rush,C,work,0.419990789255422
other_time,C,work,0.0610541314346035
evening_rush,C,other,6.16498793803622
other_time,D,home,19.7591622050318
evening_rush,D,home,64.4759894196814
evening_rush,D,work,4.76218154403634
other_time,D,school,1.51615003071668
other_time,D,work,6.80529511476077
other_time,D,social,22.9037078945383
morning_rush,D,school,7.04893688502504
evening_rush,D,school,3.86355674898953
morning_rush,D,work,41.6809929495155
other_time,D,medical,0.853548705121488
other_time,D,other,3.99346492286972
morning_rush,D,social,17.4004552118748
evening_rush,D,other,11.6811426353254
evening_rush,D,social,49.3077602223668
morning_rush,D,home,11.0350031638639
morning_rush,D,other,13.4959313176203
morning_rush,D,medical,1.2878046568519
evening_rush,A,social,3.76243700522334
other_time,A,social,1.3184032710836
evening_rush,A,home,6.07708787389764
morning_rush,A,school,10.1474186862416
other_time,A,home,2.24523519679114
evening_rush,A,school,0.695003413129013
morning_rush,A,other,1.72823169662072
morning_rush,A,social,0.989202362296118
other_time,A,other,0.388505136358124
evening_rush,A,other,1.12051635872491
evening_rush,A,work,0.00745448196131984
morning_rush,A,home,0.600066934121966
other_time,A,school,0.288682943001245
other_time,A,work,0.0125896041664165
evening_rush,B,school,0.310810418730325
other_time,B,work,0.423052513063975
other_time,B,social,1.84802143599605
evening_rush,B,home,4.17740905942209
other_time,B,home,1.59904725584863
morning_rush,B,work,1.98637741820841
morning_rush,B,social,1.35523678752089
evening_rush,B,work,0.389055369302506
evening_rush,B,social,3.32372726680176
morning_rush,B,other,0.986278274576551
other_time,B,other,0.330897259373883
other_time,B,medical,0.104955332593207
morning_rush,B,home,0.863057081541777
evening_rush,B,other,0.687027872949695
other_time,B,school,0.140440462854452
morning_rush,B,medical,0.210899139406865
morning_rush,B,school,0.620590313150388
evening_rush,B,medical,0.044746345889574
other_time,C,school,0.55548817848545
other_time,C,home,4.59089037595427
evening_rush,C,home,12.6485629799855
morning_rush,C,school,17.478732718471
other_time,C,social,3.45051454769253
other_time,C,other,0.700949168060505
morning_rush,C,other,2.5337456791308
evening_rush,C,social,10.3859313704707
evening_rush,C,other,1.94021393649752
evening_rush,C,school,1.38408076663184
evening_rush,C,work,0.0439541506891478
morning_rush,C,social,1.84969818387315
morning_rush,C,home,0.582148857692941
other_time,C,medical,0.119957538109172
other_time,C,work,0.019214648573652
other_time,D,work,0.767807141666665
other_time,D,social,2.58410990199825
other_time,D,home,2.22932666380138
evening_rush,D,social,5.56314602083962
evening_rush,D,home,7.27450085670472
morning_rush,D,social,1.96320564422695
morning_rush,D,other,1.52267789630985
morning_rush,D,work,4.7026563166939
other_time,D,other,0.450562515815668
evening_rush,D,other,1.31792443780671
morning_rush,D,school,0.795296014384537
morning_rush,D,home,1.24502377849147
evening_rush,D,work,0.537292937009217
morning_rush,D,medical,0.14529650748838
other_time,D,medical,0.0963015975796739
other_time,D,school,0.171059564911069
evening_rush,D,medical,0.0689555382851178
evening_rush,D,school,0.435905631436071
other_time,A,home,0.245248984579208
other_time,A,social,0.144010330838065
morning_rush,A,school,1.10841132922625
morning_rush,A,home,0.0655458307812465
other_time,A,other,0.0424367524310194
evening_rush,A,home,0.663805570303759
evening_rush,A,social,0.410974251781292
other_time,A,medical,0.005659330565725
evening_rush,A,other,0.122394972061022
morning_rush,A,social,0.108051430533068
evening_rush,A,school,0.0759158245838019
morning_rush,A,other,0.188776244608845
other_time,A,school,0.0315330878197429
evening_rush,A,medical,0.0045997818664638
morning_rush,A,medical,0.00696505571872767
other_time,B,social,0.353464943968557
evening_rush,B,home,0.798999205507877
other_time,B,home,0.305844476520899
evening_rush,B,social,0.635718314324443
other_time,B,other,0.0632896236838827
morning_rush,B,medical,0.0403379804159499
morning_rush,B,home,0.165074071667577
evening_rush,B,work,0.0744133328935425
other_time,B,work,0.0809158540660102
other_time,B,school,0.0268615825373321
morning_rush,B,other,0.188642181454301
morning_rush,B,work,0.379927834792141
other_time,B,medical,0.020074459111598
morning_rush,B,social,0.259211655143497
evening_rush,B,other,0.131405547515261
evening_rush,B,school,0.0594476801521218
morning_rush,B,school,0.118698255329978
evening_rush,B,medical,0.00855848548863355
morning_rush,C,other,0.188630243484979
other_time,C,social,0.256881108723976
morning_rush,C,school,1.30124251839873
evening_rush,C,social,0.773203395812891
other_time,C,home,0.34177888355637
evening_rush,C,home,0.941649958913096
morning_rush,C,medical,0.00583938775514957
other_time,C,other,0.0521836952030658
other_time,C,school,0.0413545334181619
evening_rush,C,other,0.144443473655978
morning_rush,C,home,0.0433393460423355
evening_rush,C,school,0.10304092244262
other_time,C,medical,0.00893050151314085
morning_rush,C,work,0.00984023474389684
morning_rush,C,social,0.137704830311703
evening_rush,C,medical,0.00996332776044551
other_time,C,work,0.00143047657417995
evening_rush,C,work,0.00327226296425838
other_time,D,social,0.38607223696469
other_time,D,work,0.114712234379617
morning_rush,D,social,0.293307646900893
evening_rush,D,other,0.196901082055763
evening_rush,D,social,0.831147400954551
other_time,D,home,0.333066767536968
morning_rush,D,work,0.702588168737791
evening_rush,D,home,1.08682793110997
other_time,D,other,0.0673151239577236
other_time,D,medical,0.0143876903889064
morning_rush,D,other,0.22749174141179
evening_rush,D,school,0.0651253501655996
morning_rush,D,home,0.186009548148373
other_time,D,school,0.0255567105827636
morning_rush,D,school,0.118819138104424
evening_rush,D,work,0.080272857565412
morning_rush,D,medical,0.0217076478155276
evening_rush,D,medical,0.0103021233331653
evening_rush,A,home,1.2190342739053
morning_rush,A,school,2.03552284036035
evening_rush,A,social,0.754726566070731
other_time,A,social,0.26446528462801
other_time,A,home,0.450383261631441
other_time,A,other,0.077932241006917
other_time,A,medical,0.0103929798658087
morning_rush,A,other,0.34667487374655
evening_rush,A,school,0.139414304789712
other_time,A,school,0.057908394466684
morning_rush,A,social,0.198429183268276
morning_rush,A,home,0.120370508788247
evening_rush,A,other,0.224770132356363
other_time,A,work,0.002525413371046
morning_rush,A,medical,0.0127908562697113
morning_rush,A,work,0.00218088129708039
other_time,B,home,0.577554772207625
morning_rush,B,work,0.717453316714442
evening_rush,B,social,1.20048643805663
other_time,B,social,0.66748096130221
other_time,B,work,0.152800986287835
evening_rush,B,home,1.5088250387273
other_time,B,other,0.119515724480816
evening_rush,B,other,0.248145403589818
morning_rush,B,other,0.356230700576813
morning_rush,B,social,0.489493647696247
evening_rush,B,school,0.112260622650755
evening_rush,B,work,0.140521666493471
morning_rush,B,home,0.311724831338707
morning_rush,B,medical,0.0761739867120262
other_time,B,medical,0.0379084814323858
other_time,B,school,0.0507252423191139
morning_rush,B,school,0.224149033516593
evening_rush,B,medical,0.0161617897862944
other_time,C,social,0.388290222319484
evening_rush,C,social,1.16874035599468
other_time,C,home,0.516617976850944
evening_rush,C,home,1.42335679610593
morning_rush,C,school,1.96690114454278
evening_rush,C,other,0.218334422399055
morning_rush,C,home,0.0655098554874338
morning_rush,C,other,0.285125206531486
other_time,C,other,0.0788785859439082
morning_rush,C,social,0.20814858454092
evening_rush,C,medical,0.0150601294519568
other_time,C,school,0.0625096997386085
evening_rush,C,school,0.155752141066321
other_time,C,medical,0.0134989545754724
other_time,C,work,0.00216224567766086
morning_rush,C,work,0.0148740674445204
morning_rush,C,medical,0.00882656253283708
evening_rush,D,home,1.68428069816051
morning_rush,D,work,1.08881604666936
other_time,D,work,0.177772025063004
other_time,D,home,0.516160757101915
other_time,D,social,0.598304476911243
other_time,D,school,0.0396057858938738
evening_rush,D,social,1.28804706309336
evening_rush,D,other,0.305141855909741
morning_rush,D,social,0.454545189865999
other_time,D,other,0.10431970023119
morning_rush,D,home,0.28826301077844
morning_rush,D,school,0.184136582390704
evening_rush,D,work,0.12440057962582
other_time,D,medical,0.0222969142763893
evening_rush,D,school,0.100926160531078
morning_rush,D,other,0.352548860848176
morning_rush,D,medical,0.0336408102622271
evening_rush,D,medical,0.0159654228451768
other_time,A,social,0.283276603587393
other_time,A,home,0.482418858289934
evening_rush,A,home,1.30574373590938
evening_rush,A,other,0.240757949654371
morning_rush,A,social,0.21254337849265
other_time,A,school,0.0620273973833458
morning_rush,A,school,2.1803088354409
evening_rush,A,social,0.808409990651187
other_time,A,other,0.0834755328036558
evening_rush,A,school,0.14933079329439
morning_rush,A,other,0.371333730709282
morning_rush,A,home,0.128932419049187
other_time,A,medical,0.0111322287221157
morning_rush,A,medical,0.0137006651975318
other_time,A,work,0.00270504510038189
evening_rush,A,medical,0.00904803549017562
other_time,B,work,0.134056510106612
morning_rush,B,social,0.42944624719833
other_time,B,medical,0.0332581539408003
other_time,B,social,0.585599415348175
evening_rush,B,other,0.217704791129977
morning_rush,B,other,0.31253099650943
other_time,B,home,0.506704695032046
evening_rush,B,social,1.05321978755448
morning_rush,B,work,0.629441537909817
evening_rush,B,home,1.32373372690303
other_time,B,school,0.0445026509632811
other_time,B,other,0.104854433966681
morning_rush,B,school,0.196652115323399
evening_rush,B,work,0.123283524943973
morning_rush,B,home,0.273484772697218
morning_rush,B,medical,0.0668295347275166
evening_rush,B,school,0.0984893334824872
evening_rush,B,medical,0.0141791829258617
morning_rush,C,school,0.955264008298254
other_time,C,social,0.188580740412428
evening_rush,C,home,0.691281065171569
other_time,C,home,0.250905624156462
evening_rush,C,social,0.567621611398741
evening_rush,C,other,0.106038382289359
morning_rush,C,other,0.138476632856629
other_time,C,other,0.0383089279228578
other_time,C,medical,0.00655603129388557
morning_rush,C,social,0.101091430925161
other_time,C,school,0.030359058204577
evening_rush,C,medical,0.00731424640515476
other_time,C,work,0.0010501369012361
morning_rush,C,home,0.0318161425192074
evening_rush,C,school,0.0756440734140885
morning_rush,C,medical,0.00428679271859041
morning_rush,C,work,0.00722388175235621
evening_rush,C,work,0.0024022232529644
other_time,D,home,0.286233780068746
morning_rush,D,home,0.159854483499254
evening_rush,D,home,0.934007524396358
other_time,D,social,0.33178607575652
evening_rush,D,other,0.169214543477958
other_time,D,other,0.0578498495322768
morning_rush,D,work,0.603796256397974
evening_rush,D,social,0.714278593835181
morning_rush,D,social,0.252065245405167
other_time,D,medical,0.0123646169713355
other_time,D,work,0.0985823854761056
morning_rush,D,other,0.195503807120267
other_time,D,school,0.0219631454987938
evening_rush,D,school,0.0559679829184137
evening_rush,D,work,0.0689855779601837
morning_rush,D,school,0.102111811681617
evening_rush,D,medical,0.00885352725578975
morning_rush,D,medical,0.0186553048705163
other_time,A,social,2.75774521220501
morning_rush,A,school,21.2256719260278
evening_rush,A,social,7.8700067460009
other_time,A,home,4.69642843735959
other_time,A,other,0.812648302084447
evening_rush,A,home,12.7116341076854
morning_rush,A,social,2.06914541123815
other_time,A,school,0.603847109126637
morning_rush,A,other,3.61499610283848
evening_rush,A,school,1.45376030009951
morning_rush,A,home,1.2551787081181
other_time,B,social,5.21653093827043
other_time,B,home,4.51373524106062
other_time,B,work,1.19417798945704
evening_rush,B,social,9.38210227431659
morning_rush,B,school,1.75178085355653
evening_rush,B,home,11.7918456874074
morning_rush,B,home,2.43620765412252
morning_rush,B,other,2.78403217238631
other_time,B,medical,0.29626427970184
morning_rush,B,work,5.60707741551763
morning_rush,B,social,3.82551549082793
other_time,B,other,0.934045329394353
morning_rush,B,medical,0.595318790216062
evening_rush,B,school,0.877344890953415
other_time,B,school,0.396430477047146
evening_rush,B,other,1.93931849755008
evening_rush,B,work,1.09821202889504
evening_rush,B,medical,0.126308436233968
other_time,C,social,1.84059547819691
other_time,C,home,2.44890202608475
morning_rush,C,school,9.32361709002042
evening_rush,C,home,6.74707714019601
other_time,C,other,0.37390477604009
evening_rush,C,other,1.03496129313238
other_time,C,medical,0.063988515094662
evening_rush,C,school,0.738305190518758
evening_rush,C,social,5.54012975546951
evening_rush,C,medical,0.0713888853671009
other_time,C,work,0.0102496003975573
morning_rush,C,social,0.986677803037431
morning_rush,C,other,1.3515667809683
other_time,C,school,0.296312047197682
morning_rush,C,home,0.310533556748419
other_time,D,social,3.38447429448028
other_time,D,school,0.224041051744279
other_time,D,other,0.59011315720562
morning_rush,D,work,6.15918827884148
evening_rush,D,work,0.703706190091731
other_time,D,home,2.91980568697978
evening_rush,D,social,7.28619347397428
other_time,D,work,1.00561649180622
evening_rush,D,home,9.52759831756899
morning_rush,D,social,2.57126023646544
other_time,D,medical,0.126128645408523
morning_rush,D,other,1.99428986934685
evening_rush,D,school,0.570916663905719
morning_rush,D,school,1.04161936576524
evening_rush,D,other,1.72611907039053
morning_rush,D,home,1.63063922748125
morning_rush,D,medical,0.190298521859275
evening_rush,D,medical,0.0903128178130366
evening_rush,A,home,6.13892259031162
other_time,A,medical,0.0523379040643967
other_time,A,social,1.33181809971178
morning_rush,A,school,10.2506692512849
other_time,A,home,2.26808059323054
other_time,A,other,0.392458198323093
evening_rush,A,work,0.00753033174128948
other_time,A,school,0.291620308444109
morning_rush,A,home,0.606172649469643
morning_rush,A,other,1.74581655289986
evening_rush,A,social,3.8007200167695
morning_rush,A,social,0.999267552864012
other_time,A,work,0.012717704108288
evening_rush,A,school,0.702075112576074
evening_rush,A,other,1.13191767671087
morning_rush,B,other,1.30570472638584
other_time,B,home,2.11693151263246
other_time,B,social,2.44654108849592
evening_rush,B,home,5.53034867900368
evening_rush,B,social,4.40018452534991
morning_rush,B,home,1.14257582221781
morning_rush,B,social,1.79415802259025
morning_rush,B,work,2.62970649379292
other_time,B,work,0.560066747951231
morning_rush,B,school,0.821581216901111
other_time,B,other,0.438065124873707
other_time,B,medical,0.138947270115207
evening_rush,B,other,0.909535943346587
evening_rush,B,school,0.411472748824753
other_time,B,school,0.185924987756222
morning_rush,B,medical,0.279203152104793
evening_rush,B,work,0.515058931762613
evening_rush,B,medical,0.0592383679358615
other_time,C,social,1.13774646407497
other_time,C,home,1.5137653297798
evening_rush,C,other,0.639751409619545
other_time,C,school,0.183162453649097
evening_rush,C,social,3.42457814031838
evening_rush,C,home,4.1706411050293
evening_rush,C,school,0.456376281410734
morning_rush,C,school,5.76330459474533
morning_rush,C,social,0.60990543271725
other_time,C,other,0.231125655734577
evening_rush,C,medical,0.0441283556668519
morning_rush,C,home,0.191953343552298
morning_rush,C,other,0.835458059211516
other_time,C,medical,0.0395538876699181
morning_rush,C,medical,0.0258631037672877
other_time,C,work,0.00633569230645186
evening_rush,C,work,0.014493107864576
morning_rush,C,work,0.0435831670968311
evening_rush,D,social,4.18595065269248
other_time,D,social,1.94439557947575
other_time,D,work,0.577731160347368
other_time,D,home,1.6774413916958
morning_rush,D,other,1.14572842597014
evening_rush,D,home,5.47364773368637
evening_rush,D,work,0.404282345265736
other_time,D,other,0.339022641162439
morning_rush,D,work,3.53848114079922
other_time,D,medical,0.0724614694156678
other_time,D,school,0.128712583618417
evening_rush,D,other,0.991663105726593
morning_rush,D,social,1.47720047560087
evening_rush,D,school,0.327994170130871
morning_rush,D,medical,0.10932734968246
morning_rush,D,home,0.936809510063416
morning_rush,D,school,0.598414972036674
evening_rush,D,medical,0.0518851166965749
evening_rush,B,social,245.951525330453
morning_rush,B,work,146.989363649092
other_time,B,home,118.327431850293
other_time,B,work,31.3053396174374
morning_rush,B,home,63.865109442841
evening_rush,B,home,309.122875500782
morning_rush,B,social,100.285772061991
other_time,B,social,136.751199644598
other_time,D,home,432.029933442746
other_time,D,work,148.79634900409
evening_rush,D,other,255.405731422646
other_time,D,social,500.784764788742
morning_rush,D,work,911.346160477441
evening_rush,D,home,1409.75397279478
other_time,A,social,7.42997711017291
other_time,A,home,12.6532196066244
evening_rush,A,social,21.2035432863426
evening_rush,A,home,34.2479609918274
morning_rush,A,school,57.1866667959252
morning_rush,A,other,9.73960109823862
morning_rush,A,home,3.3817297657593
other_time,A,other,2.18945472423849
other_time,B,other,1.6929110407819
other_time,B,home,8.18092225750183
evening_rush,B,work,1.9904550778509
evening_rush,B,home,21.3721380827978
other_time,B,social,9.45470475796352
morning_rush,B,social,6.93355794124477
other_time,B,medical,0.536964378829187
