OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,A_1,B_1,C_1,D_1,E_1,F_1,A_2,B_2,C_2,D_2,E_2,F_2,A_3,B_3,C_3,D_3,E_3,F_3,A_4,B_4,C_4,D_4,E_4,F_4,A_5,B_5,C_5,D_5,E_5,F_5,A_6,B_6,C_6,D_6,E_6,F_6
A_1,A_4,long,A_2,0.165782955,0,0,0,0,0,0.510641607,0,0,0,0,0,0.112366903,0,0,0,0,0,0.208305863,0,0,0,0,0,0.002902671,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,long,A_3,0.207682207,0,0,0,0,0,0.052253607,0,0,0,0,0,0.497691612,0,0,0,0,0,0.233904541,0,0,0,0,0,0.008468032,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,long,A_4,0.049192497,0,0,0,0,0,0.028197888,0,0,0,0,0,0.027190854,0,0,0,0,0,0.894856937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,long,A_5,0.014654947,0,0,0,0,0,0.37916826,0,0,0,0,0,0.05206455,0,0,0,0,0,0.389438724,0,0,0,0,0,0.164673519,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,long,A_6,0.137849977,0,0,0,0,0,0.862150023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,medium,A_1,0.470861415,0,0,0,0,0,0.26604104,0,0,0,0,0,0.049919682,0,0,0,0,0,0.121901303,0,0,0,0,0,0.091276559,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,medium,A_2,0.130248965,0,0,0,0,0,0.384314102,0,0,0,0,0,0.0479081,0,0,0,0,0,0.437528834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,medium,A_3,0.063809176,0,0,0,0,0,0.337484557,0,0,0,0,0,0.098412597,0,0,0,0,0,0.50029367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,medium,A_4,0.077368055,0,0,0,0,0,0.079462576,0,0,0,0,0,0,0,0,0,0,0,0.841284124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,medium,A_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513443009,0,0,0,0,0,0.486556991,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,short,A_1,0.340888411,0,0,0,0,0,0.086586231,0,0,0,0,0,0.028570269,0,0,0,0,0,0.543955089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,short,A_2,0.004154802,0,0,0,0,0,0,0,0,0,0,0,0.045272125,0,0,0,0,0,0.950573073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,short,A_3,0.054753726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945246274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,short,A_4,0.682114816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267826776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,xlong,A_1,0.692593127,0,0,0,0,0,0.141714326,0,0,0,0,0,0.120498682,0,0,0,0,0,0.036128631,0,0,0,0,0,0.008710487,0,0,0,0,0,0.000354746,0,0,0,0,0
A_1,A_4,xlong,A_2,0.179381358,0,0,0,0,0,0.520142523,0,0,0,0,0,0.151163188,0,0,0,0,0,0.111535925,0,0,0,0,0,0.03414131,0,0,0,0,0,0.003635696,0,0,0,0,0
A_1,A_4,xlong,A_3,0.1809002,0,0,0,0,0,0.156114432,0,0,0,0,0,0.493753082,0,0,0,0,0,0.117955133,0,0,0,0,0,0.04790041,0,0,0,0,0,0.003376742,0,0,0,0,0
A_1,A_4,xlong,A_4,0.076937981,0,0,0,0,0,0.137127085,0,0,0,0,0,0.11432344,0,0,0,0,0,0.592281769,0,0,0,0,0,0.079098023,0,0,0,0,0,0,0,0,0,0,0
A_1,A_4,xlong,A_5,0.031572933,0,0,0,0,0,0.321608009,0,0,0,0,0,0.135683073,0,0,0,0,0,0.199341317,0,0,0,0,0,0.310061838,0,0,0,0,0,0.00173283,0,0,0,0,0
A_1,A_4,xlong,A_6,0.070713236,0,0,0,0,0,0.109537637,0,0,0,0,0,0.178528541,0,0,0,0,0,0.163870197,0,0,0,0,0,0.020916664,0,0,0,0,0,0.456433726,0,0,0,0,0
A_1,A_5,long,A_1,0.382983235,0,0,0,0,0,0.300243851,0,0,0,0,0,0.153914905,0,0,0,0,0,0.032699635,0,0,0,0,0,0.130158375,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,long,A_2,0.180531007,0,0,0,0,0,0.484240639,0,0,0,0,0,0.175011595,0,0,0,0,0,0.006434959,0,0,0,0,0,0.1537818,0,0,0,0,0,0,0,0,0,0,0
A_1,A_5,long,A_3,0.13462064,0,0,0,0,0,0.18200457,0,0,0,0,0,0.343707248,0,0,0,0,0,0.014750951,0,0,0,0,0,0.324916593,0,0,0,0,0,0,0,0,0,0,0
