TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
other,2,6,medium,0.0401979176233755
other,2,6,xlong,0.20593118207511701
school,2,6,xlong,0.283595134761197
school,2,6,medium,0.716404865238803
social,2,6,xlong,0.730816845313883
social,2,6,long,0.108263403216414
social,2,6,medium,0.0948427392040334
social,2,6,short,0.06607701226567
work,2,6,long,0.510421603914354
work,2,6,medium,0.00163316933946524
work,2,6,xlong,0.48794522674617996
home,3,1,long,0.24914919945697603
home,3,1,xlong,0.34798389429926896
home,3,1,medium,0.211924946371793
home,3,1,short,0.190941959871963
medical,3,1,long,0.6055502046917571
medical,3,1,medium,0.0278923942898714
medical,3,1,xlong,0.264199450932682
medical,3,1,short,0.10235795008568901
other,3,1,medium,0.17773661160141396
other,3,1,long,0.250289904507015
other,3,1,xlong,0.352352395726678
other,3,1,short,0.21962108816489398
school,3,1,xlong,0.33617507100894706
school,3,1,medium,0.319767586921182
school,3,1,long,0.23630575395163503
school,3,1,short,0.107751588118235
social,3,1,long,0.24735894944074102
social,3,1,short,0.287848097442214
social,3,1,xlong,0.20119087868164998
social,3,1,medium,0.263602074435395
work,3,1,long,0.249403916640545
work,3,1,xlong,0.5604500805589029
work,3,1,medium,0.107644585010513
work,3,1,short,0.0825014177900391
home,3,2,medium,0.240567667107128
home,3,2,long,0.349583913976143
home,3,2,xlong,0.271192813795759
home,3,2,short,0.13865560512097
medical,3,2,medium,0.299985174413144
medical,3,2,xlong,0.14928964877398498
medical,3,2,long,0.44906201033507503
medical,3,2,short,0.101663166477795
other,3,2,medium,0.38974233627155797
other,3,2,long,0.341560486808284
other,3,2,xlong,0.136820837398836
other,3,2,short,0.13187633952132302
school,3,2,xlong,0.16051950071953303
school,3,2,medium,0.37122239397246004
school,3,2,short,0.244530082069971
school,3,2,long,0.223728023238036
social,3,2,short,0.148131007439779
social,3,2,medium,0.321563824817475
social,3,2,xlong,0.19981372150132198
social,3,2,long,0.33049144624142496
work,3,2,medium,0.164066282123414
work,3,2,long,0.34539016488305396
work,3,2,xlong,0.418071113846142
work,3,2,short,0.0724724391473902
home,3,3,long,0.22612326270949198
home,3,3,xlong,0.135433030754658
home,3,3,medium,0.21912775702349802
home,3,3,short,0.41931594951235296
medical,3,3,xlong,0.22159816244447803
medical,3,3,long,0.37018910391911
medical,3,3,medium,0.28855694364317896
medical,3,3,short,0.11965578999323402
other,3,3,long,0.25481549097021106
other,3,3,medium,0.147165262290216
other,3,3,short,0.383606149474978
other,3,3,xlong,0.21441309726459498
school,3,3,long,0.208301399284743
