OriginMicrotypeID,DestinationMicrotypeID,TransitLayer,Portion
1,1,nobus_rail_bike,1.7045076292570098e-05
1,4,bus_norail_nobike,0.458317484607342
1,6,bus_norail_nobike,0.0167940863901204
1,1,bus_rail_nobike,0.01498368735135
1,3,bus_rail_nobike,0.0551714729057262
1,2,bus_rail_nobike,0.0472088669907987
1,4,bus_rail_bike,0.00239405631756423
1,6,bus_rail_bike,0.004656422642693571
1,6,bus_rail_nobike,0.0376256002831187
1,5,nobus_rail_nobike,0.0152730129333993
1,5,bus_rail_nobike,0.0337528366758592
1,4,nobus_rail_nobike,0.0145460800046505
1,1,nobus_norail_bike,0.00025344591905815
1,6,nobus_rail_nobike,0.13904099209700596
1,2,bus_rail_bike,0.00615522065060538
1,3,nobus_norail_bike,0.0098174361576646
1,6,bus_norail_bike,0.24780684307336398
1,5,bus_rail_bike,0.00100278355735329
1,3,nobus_rail_bike,0.00138100119445477
1,1,nobus_rail_nobike,0.00149110746399615
1,2,nobus_norail_nobike,0.0772253972971955
1,6,nobus_norail_nobike,0.265987598362679
1,6,nobus_norail_bike,0.288088457151018
1,2,nobus_norail_bike,0.00324868482081283
1,1,nobus_norail_nobike,0.0140471830538995
1,4,bus_norail_bike,0.317129005227982
1,4,nobus_norail_nobike,0.17371192391036402
1,5,nobus_norail_bike,0.0052204767026031796
1,2,nobus_rail_nobike,0.00690785288376855
1,4,bus_rail_nobike,0.0338729505666533
1,3,bus_rail_bike,0.0116556528251184
1,1,bus_rail_bike,0.0142890034850021
1,3,nobus_rail_nobike,0.008304587669214691
1,1,bus_norail_bike,0.41092226729539605
1,2,bus_norail_nobike,0.6898549853486049
1,5,nobus_norail_nobike,0.266172124344577
1,3,bus_norail_bike,0.15286667580038402
1,5,bus_norail_bike,0.0402902579483838
1,4,nobus_norail_bike,2.8499365444325604e-05
1,1,bus_norail_nobike,0.543996260355006
1,2,bus_norail_bike,0.16939899200821398
1,5,bus_norail_nobike,0.638288507837824
1,3,bus_norail_nobike,0.659052723619629
1,3,nobus_norail_nobike,0.10175044982780801
2,3,nobus_norail_nobike,0.21310019271531197
2,4,nobus_norail_bike,0.00262355272919158
2,2,bus_norail_bike,0.0649318102474142
2,1,bus_rail_nobike,0.0421919016109438
2,6,nobus_rail_nobike,0.128052870783236
2,6,bus_rail_nobike,0.0275980041319074
2,1,bus_rail_bike,0.00560715996442528
2,2,nobus_rail_nobike,0.011518087728337
2,2,nobus_norail_nobike,0.219215097703063
2,5,bus_rail_bike,0.000763004168608217
2,6,bus_norail_nobike,0.23022891155777997
2,2,bus_rail_bike,0.00347443005017618
2,3,nobus_rail_nobike,0.0183426322507404
2,1,bus_norail_nobike,0.7183244451411271
2,4,nobus_norail_nobike,0.39105572415980705
2,6,nobus_norail_nobike,0.51737130735837
2,6,bus_norail_bike,0.0825177722090739
2,5,nobus_norail_nobike,0.40772580820781895
2,3,bus_norail_nobike,0.647577854631654
2,4,nobus_rail_nobike,0.013808539091173999
2,3,bus_norail_bike,0.0553221929743517
2,1,bus_norail_bike,0.147328184345169
2,4,bus_rail_nobike,0.036146784160568005
2,1,nobus_norail_nobike,0.0756102993875609
2,6,nobus_norail_bike,0.0142311339596327
2,4,bus_norail_nobike,0.527974490542758
2,5,nobus_norail_bike,0.00113648650010237
2,5,bus_norail_nobike,0.48459964922232396
2,2,bus_norail_nobike,0.6608800676967971
2,1,nobus_norail_bike,0.00386109572226609
2,3,nobus_norail_bike,0.00132612076213105
2,5,nobus_rail_nobike,0.0375500833704875
2,4,bus_norail_bike,0.027743389649012
2,2,nobus_norail_bike,0.00151371619626386
2,5,bus_rail_nobike,0.0567550739513733
2,4,bus_rail_bike,0.000647519667490388
2,3,bus_rail_bike,0.0072732653880721405
2,2,bus_rail_nobike,0.0384667903779486
2,1,nobus_rail_nobike,0.00707691382850776
2,5,bus_norail_bike,0.0114698945792861
2,3,bus_rail_nobike,0.0570577412777387
3,6,bus_rail_bike,0.00193122604266009
3,6,nobus_norail_nobike,0.669204108950376
3,2,nobus_rail_nobike,0.016505344986468
3,2,bus_rail_bike,0.00539642441180867
3,1,nobus_rail_nobike,0.0149312343038426
3,1,nobus_rail_bike,0.00150426365100707
3,4,nobus_norail_bike,0.000399541604905046
3,1,nobus_norail_nobike,0.110126564308128
3,2,nobus_norail_bike,0.00105841355783693
3,4,bus_norail_bike,0.0204212479316678
3,2,nobus_norail_nobike,0.26899431439586696
3,6,nobus_norail_bike,0.0060592506823008
3,3,bus_rail_nobike,0.0862748766669534
3,3,bus_norail_bike,0.0462925779760926
3,1,bus_rail_bike,0.0140174816696736
3,6,bus_rail_nobike,0.00483815360172179
3,5,bus_norail_nobike,0.42824719743294604
3,3,nobus_norail_nobike,0.211815103920632
3,3,nobus_rail_nobike,0.0472943295946758
3,2,bus_rail_nobike,0.055558970481944
3,3,bus_rail_bike,0.0241083929011936
3,1,bus_rail_nobike,0.0547340057218456
3,5,bus_rail_nobike,0.0792804320361874
3,4,bus_norail_nobike,0.616206634604588
3,5,bus_rail_bike,0.00028771676071736403
3,5,nobus_norail_bike,0.000107651295182242
3,2,bus_norail_bike,0.0567612176793514
3,4,bus_rail_nobike,0.0319426694467928
3,3,nobus_norail_bike,0.0019380958790203
3,1,nobus_norail_bike,0.0102724451521123
3,1,bus_norail_bike,0.15277041534818
3,6,nobus_rail_nobike,0.10049472732723899
3,5,bus_norail_bike,0.0136526247934247
3,4,bus_rail_bike,0.000996149752228466
3,6,bus_norail_bike,0.11961220405829501
3,2,bus_norail_nobike,0.595725314486724
3,4,nobus_rail_nobike,0.0309303863412473
3,5,nobus_norail_nobike,0.400132807959765
3,5,nobus_rail_nobike,0.0782915697217777
3,6,bus_norail_nobike,0.0978603293374078
3,1,bus_norail_nobike,0.64164358984521
3,4,nobus_norail_nobike,0.29910337031857004
3,3,bus_norail_nobike,0.581608770936468
3,3,nobus_rail_bike,0.000667852124964579
4,1,bus_rail_bike,0.000487513857886513
4,1,bus_rail_nobike,0.0578026802199016
4,2,nobus_norail_nobike,0.331951668080935
4,5,nobus_rail_nobike,0.0317992752328453
4,3,nobus_norail_bike,0.0014472826278194401
4,2,nobus_norail_bike,0.00253283299369071
4,4,nobus_norail_bike,0.00011902219229126699
4,5,nobus_norail_bike,0.00148188333801835
4,2,bus_rail_bike,0.00105459555216404
4,3,nobus_rail_nobike,0.0334150188153709
4,4,bus_rail_bike,0.000978836498986987
4,6,nobus_rail_nobike,0.35083013950511893
4,1,nobus_rail_nobike,0.0210691759521073
4,3,bus_rail_bike,0.00065852130091399
4,6,bus_norail_nobike,0.056162155304712996
4,6,nobus_norail_nobike,0.54574527676066
4,2,nobus_rail_nobike,0.0150070301121778
4,4,nobus_rail_nobike,0.0404070360250749
4,4,nobus_rail_bike,0.0005258518989730299
4,6,bus_rail_nobike,0.0423423998833155
4,6,bus_norail_bike,0.00452245217707927
4,4,nobus_norail_nobike,0.40685861553257396
4,5,bus_norail_nobike,0.439229496645141
4,4,bus_norail_nobike,0.473386941498342
4,5,bus_norail_bike,0.00425997191382799
4,5,bus_rail_nobike,0.0343875183726223
4,3,bus_rail_nobike,0.04157332663106
4,2,bus_rail_nobike,0.0386012753205284
4,2,bus_norail_nobike,0.5861729224741179
4,4,bus_rail_nobike,0.0723963332199834
4,6,nobus_norail_bike,0.000397576369113905
4,3,bus_norail_nobike,0.610321455323567
4,4,bus_norail_bike,0.00532736313377531
4,1,bus_norail_nobike,0.620193681957279
4,5,bus_rail_bike,0.00013522770181883
4,2,bus_norail_bike,0.0246796754663858
4,1,bus_norail_bike,0.0741620363990317
4,3,nobus_norail_nobike,0.293709979249724
4,5,nobus_norail_nobike,0.4887066267957261
4,3,bus_norail_bike,0.0188744160515442
4,1,nobus_norail_nobike,0.22628491161379397
5,5,nobus_norail_nobike,0.5142127891659201
5,5,nobus_rail_nobike,0.10791929541567599
5,4,nobus_norail_nobike,0.46570799138245295
5,3,nobus_norail_nobike,0.435923967281824
5,2,nobus_norail_nobike,0.40670098612798794
5,4,bus_rail_nobike,0.045418025502694
5,1,bus_rail_nobike,0.0176208616342386
5,3,bus_rail_nobike,0.0538123898042461
5,5,bus_rail_nobike,0.0472378531089507
5,2,bus_rail_nobike,0.0635691032236755
5,4,nobus_norail_bike,0.00178649963325489
5,3,nobus_norail_bike,0.00011360311786337
5,6,nobus_rail_bike,0.00301252733446014
5,4,nobus_rail_bike,0.000573915514629615
5,5,bus_norail_nobike,0.325957282371278
5,1,bus_norail_nobike,0.669330519679467
5,2,bus_norail_bike,0.0110089346201297
5,1,bus_norail_bike,0.0216295833382503
5,3,bus_norail_bike,0.0183880852127496
5,3,bus_norail_nobike,0.42956663081560603
5,2,bus_norail_nobike,0.47454413045356
5,4,bus_norail_nobike,0.449877622506511
5,5,nobus_norail_bike,6.12865009456609e-05
5,5,bus_norail_bike,0.004469476534292
5,1,bus_rail_bike,5.15454832423231e-05
5,4,bus_norail_bike,0.00669756330028131
5,4,nobus_rail_nobike,0.0298006068340582
5,2,nobus_rail_nobike,0.0424992969101811
5,2,nobus_norail_bike,0.00129691595779219
5,5,bus_rail_bike,0.00014201690293808302
5,2,bus_rail_bike,0.000380632706672922
5,4,bus_rail_bike,0.00013777532611790802
5,6,bus_rail_nobike,0.0141034756683257
5,1,nobus_norail_bike,0.0009271747443427
5,1,nobus_norail_nobike,0.254325578264494
5,3,nobus_rail_nobike,0.0619074329053054
5,6,nobus_norail_nobike,0.6431610363146519
5,6,bus_norail_nobike,0.132171075918812
5,6,nobus_rail_nobike,0.20755188476375
5,1,nobus_rail_nobike,0.0361147368559654
5,3,bus_rail_bike,0.000287890862405923
6,3,nobus_norail_bike,0.0046232479313735204
6,1,bus_rail_nobike,0.0188729378547006
6,6,bus_rail_nobike,0.0575726739564945
6,5,nobus_norail_bike,0.00136929283520558
6,5,nobus_rail_bike,0.00224617201654091
6,6,nobus_rail_nobike,0.6299694771251569
6,1,bus_norail_bike,0.34152210514022
6,6,bus_rail_bike,0.00035372077805114
6,2,nobus_norail_nobike,0.46891447925608204
6,2,nobus_rail_nobike,0.0709064937448925
6,1,bus_norail_nobike,0.008679152840886441
6,3,bus_rail_nobike,0.00337189132767947
6,2,nobus_norail_bike,0.015218802632313
6,1,nobus_norail_bike,0.19714851951614998
6,4,nobus_norail_bike,0.000416972473870364
6,3,nobus_norail_nobike,0.664476040190765
6,1,bus_rail_bike,0.00678443686404359
6,2,bus_rail_nobike,0.200248417485058
6,4,bus_rail_bike,0.0166275307901047
6,2,bus_norail_nobike,0.154273063942871
6,6,bus_norail_bike,0.009514730960846509
6,3,bus_norail_bike,0.11283742925643402
6,4,bus_norail_nobike,0.0217502826311216
6,5,bus_norail_bike,0.0171617958846205
6,4,bus_norail_bike,0.0286457278234016
6,4,bus_rail_nobike,0.0535818310214451
6,3,bus_rail_bike,0.00339126256460283
6,1,nobus_norail_nobike,0.24625370796380397
6,5,bus_norail_nobike,0.10510747957205
6,3,nobus_rail_nobike,0.113946067669129
6,4,nobus_norail_nobike,0.763635861422272
6,1,nobus_rail_nobike,0.18073913982019604
6,3,bus_norail_nobike,0.0973540610600162
6,6,bus_norail_nobike,0.00866673903191207
6,6,nobus_norail_nobike,0.29392265814753904
6,2,bus_norail_bike,0.0904387429387838
6,5,nobus_norail_nobike,0.646869515109047
6,5,bus_rail_nobike,0.0132531550818678
6,4,nobus_rail_nobike,0.11534179383778499
6,5,nobus_rail_nobike,0.21399258950066802
