OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,From,1,2,3,4,5,6
2,2,medium,2,0,0.0,0,0.0,0.0,0.0
2,6,xlong,6,0,0.0,0,0.0,0.0,0.0
2,6,xlong,5,0,0.0,0,0.0,0.0,1.0
2,6,xlong,4,0,0.0,0,0.0,0.0,1.0
2,6,xlong,2,0,0.0,0,0.0384755159989201,0.96152448400108,0.0
2,6,long,6,0,0.0,0,0.0,0.0,0.0
2,6,long,2,0,0.0,0,0.0,1.0,0.0
2,5,xlong,6,0,0.0,0,0.0,1.0,0.0
2,6,long,5,0,0.0,0,0.0,0.0,1.0
2,5,xlong,4,0,0.0,0,0.0,0.0,1.0
2,5,xlong,2,0,0.0,0,0.0430758816474659,0.956924118352534,0.0
2,5,medium,5,0,0.0,0,0.0,0.0,0.0
2,5,medium,2,0,0.0,0,0.0,1.0,0.0
2,5,long,5,0,0.0,0,0.0,0.0,0.0
2,5,long,2,0,0.0,0,0.0,1.0,0.0
2,2,short,2,0,0.0,0,0.0,0.0,0.0
2,5,xlong,5,0,0.0,0,0.0,0.0,0.0
4,6,long,4,0,0.0,0,0.0,0.0,1.0
4,6,xlong,6,0,0.9668513289428,0,0.0,0.0,0.0
4,6,xlong,5,0,0.0,0,0.0,0.0,1.0
4,6,xlong,4,0,0.0,0,0.0,0.0,1.0
4,6,xlong,2,0,0.0,0,0.0,1.0,0.0
4,6,long,6,0,0.0,0,0.0,0.0,0.0
4,5,xlong,6,0,1.0,0,0.0,0.0,0.0
4,4,xlong,4,0,0.0,0,0.0,0.0,0.0
4,5,xlong,4,0,0.0,0,0.0,0.0,1.0
4,5,xlong,2,0,0.0,0,0.0,1.0,0.0
4,2,xlong,6,0,0.0274760517966495,0,0.0,0.97252394820335,0.0
4,2,xlong,5,0,1.0,0,0.0,0.0,0.0
4,2,xlong,4,0,0.0,0,0.0,0.0,1.0
4,2,xlong,2,0,0.0,0,0.0,0.0,0.0
4,5,xlong,5,0,0.0,0,0.0,0.0,0.0
5,5,xlong,6,0,0.0,0,0.0,1.0,0.0
5,6,long,2,0,0.0,0,0.0,0.0,1.0
5,6,long,5,0,0.253061700705551,0,0.0,0.0,0.746938299294449
5,6,long,6,0,0.0,0,0.0,0.0,0.0
5,6,medium,5,0,0.0,0,0.0,0.0,1.0
5,6,short,6,0,0.0,0,0.0,0.0,0.0
5,6,short,5,0,0.0,0,0.0,0.0,1.0
5,6,xlong,5,0,0.0,0,0.0,0.0322032112175571,0.967796788782443
5,6,xlong,6,0,0.0,0,0.0,0.0,0.0
5,5,xlong,5,0,0.0,0,0.0,0.400425962080116,0.433550142461991
5,6,medium,6,0,0.0,0,0.0,0.0,0.0
5,5,short,5,0,0.0,0,0.0,0.0,0.0
5,4,xlong,4,0,0.0,0,0.0,0.0,0.0
5,5,long,5,0,0.0,0,0.0,0.0,0.0
5,5,medium,5,0,0.0,0,0.0,0.0,0.0
5,2,long,5,0,1.0,0,0.0,0.0,0.0
5,2,medium,2,0,0.0,0,0.0,0.0,0.0
5,2,medium,5,0,1.0,0,0.0,0.0,0.0
5,2,xlong,2,0,0.0,0,0.0,0.0,0.0
5,2,long,2,0,0.0,0,0.0,0.0,0.0
5,4,xlong,2,0,0.0,0,0.0,0.0,1.0
5,4,xlong,5,0,1.0,0,0.0,0.0,0.0
5,4,xlong,6,0,0.0,0,1.0,0.0,0.0
5,2,xlong,5,0,1.0,0,0.0,0.0,0.0
6,6,xlong,2,0,0.0,0,0.0,0.904586124105295,0.0954138758947047
6,5,medium,5,0,0.0,0,0.0,0.0,0.0
6,6,long,6,0,0.0,0,0.0,0.0,0.0
6,5,xlong,6,0,0.0244403641965092,0,0.0,0.875472889119273,0.0
6,5,xlong,5,0,0.0,0,0.0,0.548069586962194,0.0
6,5,xlong,2,0,0.0,0,0.0,1.0,0.0
6,5,short,6,0,0.0,0,0.0,1.0,0.0
6,5,short,5,0,0.0,0,0.0,0.0,0.0
6,5,medium,6,0,0.0,0,0.0,1.0,0.0
6,5,long,6,0,0.387716527331961,0,0.0,0.61228347266804,0.0
6,4,xlong,2,0,0.0,0,0.71317806730697,0.0,0.28682193269303
6,5,long,2,0,0.0,0,0.0,1.0,0.0
6,4,xlong,6,0,0.0,0,0.222891703510816,0.777108296489184,0.0
6,4,xlong,5,0,1.0,0,0.0,0.0,0.0
6,4,xlong,4,0,0.0,0,0.0,0.0,0.0
6,4,long,6,0,0.0,0,1.0,0.0,0.0
6,4,long,4,0,0.0,0,0.0,0.0,0.0
6,2,xlong,6,0,0.0,0,0.0,1.0,0.0
6,2,xlong,5,0,1.0,0,0.0,0.0,0.0
6,2,xlong,2,0,0.0,0,0.0,0.0,0.0
6,6,xlong,5,0,0.0,0,0.0,0.0,1.0
6,5,long,5,0,0.0,0,0.0,0.0,0.0
6,6,xlong,6,0,0.816639290054225,0,0.0,0.0779187198719736,0.0
