FromMicrotypeID,ToMicrotypeID,DistanceBinID,ThroughMicrotypeID,Portion
2,5,xlong,6,0.0144983157110292
2,6,xlong,6,0.192872618710143
2,6,xlong,5,0.513525310616637
2,6,xlong,2,0.279675899598167
2,5,xlong,5,0.88586063970068
2,5,xlong,2,0.0991903495029692
2,5,medium,5,0.694694158723778
2,5,medium,2,0.305305841276222
2,2,short,2,1.0
2,5,long,5,0.790540875375978
2,5,long,2,0.209459124624022
2,5,xlong,4,0.000450695085322
2,6,long,6,0.297127063183549
2,6,xlong,4,0.0139261710750536
2,6,long,2,0.569034416569306
2,6,long,5,0.133838520247145
2,2,medium,2,1.0
4,2,xlong,4,0.320860460944362
4,2,xlong,6,0.186681921366705
4,6,xlong,5,0.264019792446576
4,6,xlong,2,0.317547316328933
4,2,xlong,5,0.317394912154894
4,2,xlong,2,0.17506270553404
4,6,xlong,6,0.209397884599584
4,6,xlong,4,0.209035006624907
4,5,xlong,5,0.740619515143443
4,6,long,4,0.529765028730513
4,4,xlong,4,1.0
4,5,xlong,4,0.11074624255477
4,5,xlong,6,0.0653860238073987
4,5,xlong,2,0.0832482184943878
4,6,long,6,0.470234971269487
5,4,xlong,2,0.0981585793377206
5,4,xlong,6,0.181653948815517
5,4,xlong,4,0.13729545008746
5,4,xlong,5,0.582892021759302
5,6,medium,5,0.783390070791922
5,6,medium,6,0.216609929208078
5,6,long,2,0.102164840812988
5,5,short,5,1.0
5,5,long,5,1.0
5,6,short,5,0.8025872647404
5,6,xlong,6,0.699969687543994
5,6,short,6,0.1974127352596
5,2,long,5,0.616566458467677
5,2,long,2,0.383433541532323
5,6,xlong,5,0.300030312456006
5,6,long,5,0.400004232663774
5,6,long,6,0.497830926523238
5,2,xlong,5,0.796365933793095
5,5,xlong,5,0.986026464351946
5,5,medium,5,1.0
5,5,xlong,6,0.0139735356480546
5,2,medium,5,0.702567425749657
5,2,medium,2,0.297432574250343
5,2,xlong,2,0.203634066206905
6,5,xlong,2,0.0013529742539042
6,6,xlong,2,0.0022974355369165
6,4,xlong,4,0.0747048662843167
6,4,xlong,2,0.312761027679417
6,4,xlong,5,0.20121495836362
6,4,xlong,6,0.411319147672647
6,6,long,6,1.0
6,5,long,6,0.457824721719677
6,6,xlong,5,0.0539677113918213
6,5,long,2,0.184775095487075
6,5,short,6,0.1974127352596
6,5,xlong,6,0.462070385580602
6,5,xlong,5,0.233568645309077
6,6,xlong,6,0.943734853071262
6,4,long,4,0.529323441079609
6,5,medium,5,0.79207023046967
6,5,medium,6,0.20792976953033
6,2,xlong,6,0.21127230145918
6,2,xlong,5,0.599486812993272
6,2,xlong,2,0.189240885547548
6,5,short,5,0.8025872647404
6,5,long,5,0.357400182793247
6,4,long,6,0.470676558920391
