MicrotypeID,PerStartCost,DailyCostPerVehicle,DirectionalRouteMiles,PopulationMicrotypeID,SpeedInMetersPerSecond,StopSpacingKM,Headway,VehicleCapacity,VehicleSize,VehicleRevenueHoursPerDay,VehicleRevenueMilesPerDay,CoveragePortion,StopSpacing,VehicleOperatingCostPerHour,PerEndCost,PerMileCost
1,2.901597,4212,3.17952645079896,27309.0,11.742057600105907,0.5333191,40323.12205422647,,,47.0606778761662,1243.32567822444,0.1575784330720966,1200.0,210.6,0.0,0.0
2,2.560273,4212,166.847190263166,1433053.0,11.742057600105896,0.9888103,40323.12205422646,,,2469.53186174791,65244.1170733666,0.339239264686945,1200.0,210.6,0.0,0.0
3,2.639381,4212,59.1377482802948,507935.0,11.74205760010592,1.1532378,40323.122054226464,,,875.307239995257,23125.2930670816,0.112991619404815,1200.0,210.6,0.0,0.0
4,2.521363,4212,2.33263072400151,20035.0,11.742057600105896,1.4470049,40323.12205422655,,,34.5256392123106,912.154599700708,0.1256031119915514,1200.0,210.6,0.0,0.0
5,2.437784,4212,88.1180217403728,756847.0,11.742057600105912,0.9336389,40323.12205422644,,,1304.24888749287,34457.7725140845,0.1062085130098973,1200.0,210.6,0.0,0.0
6,2.753173,4212,2.27488254136588,19539.0,11.742057600105932,1.5972792,40323.12205422644,,,33.6708991549456,889.572683980641,0.0063524392304964,1200.0,210.6,0.0,0.0
