TripPurposeID,OriginMicrotypeID,DestinationMicrotypeID,DistanceBinID,Portion
home,1,1,short,1.0
home,6,2,xlong,0.666346569985402
home,6,2,long,0.333653430014598
home,5,4,long,0.796205538207568
home,5,4,short,0.114790968834967
home,3,4,long,0.326686481849039
home,3,4,medium,0.62188478131156
home,3,4,xlong,0.0514287368394012
home,3,5,long,0.438027999478566
home,3,5,xlong,0.286262731093528
home,3,5,medium,0.224028902428802
home,5,4,medium,0.0890034929574645
home,3,5,short,0.0516803669991044
home,2,3,long,0.232241005935556
home,2,3,xlong,0.266621235648962
home,2,3,medium,0.390353609448309
home,6,3,medium,1.0
home,3,6,xlong,0.972534835027714
home,2,6,xlong,0.520689117966237
home,6,5,xlong,1.0
home,4,2,long,0.801509028179604
home,4,2,short,0.0204087058605814
home,4,2,medium,0.0946982449201994
home,2,3,short,0.110784148967173
home,5,6,long,0.153261355248746
home,5,6,xlong,0.846738644751254
home,2,4,long,0.385336616731228
home,2,6,long,0.479310882033763
home,3,1,medium,0.307471248434178
home,3,1,long,0.511568089924664
home,3,1,short,0.180960661641159
home,3,2,medium,0.185993989797586
home,3,2,long,0.336269707809139
home,3,2,short,0.0872534881371182
home,3,2,xlong,0.390482814256158
home,5,5,xlong,0.176444819775652
home,5,5,long,0.278396061874787
home,5,5,medium,0.168124906428178
home,5,5,short,0.377034211921384
home,2,5,short,0.26230207533752
home,2,5,xlong,0.250311122107614
home,2,5,long,0.321857612839238
home,2,5,medium,0.165529189715628
home,3,3,short,0.419479619259175
home,3,3,long,0.11706178814463
home,3,3,medium,0.35972778240991
home,3,3,xlong,0.103730810186285
home,2,4,xlong,0.18790418481219
home,2,4,medium,0.0680134952391
home,2,4,short,0.358745703217482
home,4,2,xlong,0.0833840210396154
home,2,2,xlong,0.19806013268827
home,3,6,long,0.0274651649722855
home,2,2,long,0.179541339831139
home,1,3,short,0.0187292023240759
home,2,1,short,0.259324454310608
home,2,1,long,0.174814339943284
home,1,6,xlong,1.0
home,5,2,long,0.255555749156536
home,6,6,medium,0.0523376177102203
home,5,2,short,0.164395534572533
home,5,2,xlong,0.331219697843931
home,4,5,xlong,0.74830445882523
home,4,5,medium,0.0577464715976667
home,1,5,medium,1.0
home,4,5,short,0.193949069577103
home,6,6,short,0.593986920433299
home,5,3,long,0.35875191430155
home,5,3,medium,0.0983543091267613
home,2,2,medium,0.322615679647172
home,5,3,xlong,0.47843749160955
home,1,3,medium,0.92911317923116
home,1,3,long,0.0521576184447639
home,2,1,xlong,0.290168437618531
home,4,4,medium,0.561547249691852
home,2,1,medium,0.275692768127577
home,6,6,long,0.353675461856481
home,1,2,short,0.0281427251746639
home,1,2,long,0.420120083954643
home,2,2,short,0.299782847833419
home,4,4,short,0.438452750308148
home,1,2,medium,0.551737190870693
home,5,3,short,0.0644562849621385
home,4,3,medium,0.650413464885036
home,5,1,long,1.0
home,5,2,medium,0.248829018427
home,4,3,long,0.349586535114964
leisure,5,5,short,0.398950127575787
leisure,5,2,short,0.213526453520139
leisure,5,2,long,0.3115897819356
leisure,3,2,long,0.34712215729795
leisure,5,4,long,0.0784292311154079
leisure,5,1,long,0.887970922965686
leisure,5,1,xlong,0.0729223593809156
leisure,5,1,short,0.0391067176533982
leisure,3,2,medium,0.320496573298451
leisure,3,2,short,0.116791730348501
leisure,3,1,short,0.0201029993048386
leisure,3,1,xlong,0.0259569558150612
leisure,5,5,medium,0.212858333992749
leisure,5,2,medium,0.298541696709499
leisure,5,2,xlong,0.176342067834762
leisure,3,1,long,0.115235597498891
leisure,3,2,xlong,0.215589539055097
leisure,4,5,long,0.67988433292383
leisure,3,3,medium,0.175339442141253
leisure,5,3,medium,0.185954511855608
leisure,4,2,short,0.0779303437942179
leisure,4,2,xlong,0.0939869633791504
leisure,4,2,medium,0.362459174448685
leisure,4,2,long,0.465623518377946
leisure,5,3,xlong,0.294732242072091
leisure,5,3,long,0.365021944301015
leisure,5,3,short,0.154291301771286
leisure,3,6,long,0.5
leisure,3,6,medium,0.5
leisure,3,5,short,0.131319086915879
leisure,4,3,short,0.84132166927224
leisure,3,5,long,0.437681665250787
leisure,3,3,short,0.566294401843048
leisure,3,5,xlong,0.221810326009199
leisure,4,3,medium,0.15867833072776
leisure,3,4,long,0.546421612034368
leisure,3,4,medium,0.453578387965632
leisure,4,4,short,0.947386689523932
leisure,4,4,medium,0.052613310476068
leisure,5,4,xlong,0.52279020480448
leisure,4,5,short,0.139027128876942
leisure,5,4,medium,0.398780564080112
leisure,3,3,xlong,0.0868247858762229
leisure,4,5,xlong,0.0560410240495886
leisure,4,5,medium,0.125047514149639
leisure,4,6,xlong,1.0
leisure,3,3,long,0.171541370139477
leisure,3,5,medium,0.209188921824134
leisure,5,5,xlong,0.160563055163075
leisure,3,1,medium,0.838704447381209
leisure,5,5,long,0.227628483268388
leisure,2,4,long,0.660672889064003
leisure,2,4,short,0.0729950095097083
leisure,6,6,long,0.244772392081197
leisure,6,6,xlong,0.347398233302275
leisure,6,6,short,0.371828275387091
leisure,1,3,xlong,0.231707167301473
leisure,5,6,xlong,1.0
leisure,1,3,short,0.355063060333882
leisure,1,3,long,0.0401876379367581
leisure,1,4,long,1.0
leisure,1,5,long,0.652338422863625
leisure,1,5,xlong,0.189822783763053
leisure,2,3,short,0.138358506105814
leisure,2,3,xlong,0.239546967372234
leisure,2,4,medium,0.208961661727415
leisure,2,3,long,0.353768989012707
leisure,6,2,xlong,1.0
leisure,1,5,short,0.157838793373323
leisure,6,3,short,1.0
leisure,2,6,xlong,1.0
leisure,2,1,short,0.0797068918982493
leisure,2,1,medium,0.596093596186799
leisure,2,1,long,0.167835553164277
leisure,2,1,xlong,0.156363958750674
leisure,6,5,long,0.120409457001247
leisure,6,5,xlong,0.879590542998753
leisure,2,2,xlong,0.131754238515764
leisure,2,2,short,0.394398807873568
leisure,2,2,medium,0.269463262318318
leisure,2,2,long,0.204383691292351
leisure,2,3,medium,0.268325537509245
leisure,2,4,xlong,0.0573704396988738
leisure,1,3,medium,0.373042134427887
leisure,2,5,medium,0.260121071793652
leisure,1,1,short,1.0
leisure,1,2,long,0.248964139216408
leisure,1,2,medium,0.556145333567311
leisure,1,2,short,0.194890527216281
leisure,2,5,short,0.17772905081534
leisure,2,5,long,0.366234311725352
leisure,2,5,xlong,0.195915565665657
leisure,6,6,medium,0.0360010992294379
medical,5,3,medium,0.455152279678069
medical,5,5,xlong,0.484844875117671
medical,5,2,xlong,0.618907658685623
medical,3,5,short,0.629497459726196
medical,3,5,xlong,0.370502540273804
medical,5,5,medium,0.293581568152303
medical,2,2,medium,0.073876264821965
medical,5,2,short,0.15518338621737
medical,5,2,long,0.19841894963413
medical,5,2,medium,0.0274900054628765
medical,2,2,long,0.33672398410812
medical,3,1,medium,1.0
medical,2,1,long,1.0
medical,2,5,long,0.0499043081919998
medical,5,3,long,0.544847720321931
medical,2,2,short,0.167902289023261
medical,2,2,xlong,0.421497462046654
medical,5,5,short,0.0361365402210502
medical,5,5,long,0.185437016508976
medical,2,4,long,1.0
medical,2,5,medium,0.0716838558864841
medical,3,2,xlong,0.596101766921611
medical,5,4,xlong,1.0
medical,1,2,long,0.652946404681771
medical,3,3,xlong,0.345348644238318
medical,3,3,long,0.482544074516211
medical,3,3,medium,0.0888429944721576
medical,3,3,short,0.0832642867733139
medical,2,5,xlong,0.871959478965933
medical,2,5,short,0.0064523569555833
medical,1,2,short,0.347053595318229
medical,4,2,long,0.736154640232627
medical,2,3,xlong,0.914420168631681
medical,3,2,long,0.383633889794548
medical,2,3,medium,0.0736698733594927
medical,1,3,long,0.920105768151081
medical,2,3,long,0.0119099580088261
medical,4,2,medium,0.263845359767373
medical,1,3,xlong,0.0798942318489187
medical,3,2,medium,0.0202643432838415
other,2,1,short,0.190197033382883
other,2,1,long,0.809802966617117
other,5,2,long,0.322565168900915
other,1,5,long,1.0
other,1,3,long,1.0
other,4,2,medium,1.0
other,5,1,short,1.0
other,4,4,short,1.0
other,5,2,xlong,0.151106807060041
other,5,2,medium,0.336323486435059
other,1,2,xlong,1.0
other,6,6,medium,1.0
other,4,3,medium,1.0
other,3,5,xlong,0.744553430491318
other,2,2,medium,0.376894794020269
other,3,3,xlong,0.0238996294952362
other,3,3,short,0.256932465223225
other,3,3,medium,0.358579598523715
other,5,5,long,0.297582200063601
other,5,4,long,1.0
other,3,2,medium,0.331994126566473
other,3,2,long,0.520124393462265
other,3,2,short,0.079512084424534
other,3,2,xlong,0.0683693955467274
other,2,5,long,0.276240804377046
other,2,5,medium,0.522088761552754
other,2,5,xlong,0.169901379232075
other,2,5,short,0.0317690548381247
other,5,5,xlong,0.0863695732910007
other,5,5,medium,0.270284056875247
other,5,5,short,0.345764169770152
other,5,2,short,0.190004537603985
other,2,2,long,0.213010589718952
other,5,6,xlong,1.0
other,3,3,long,0.360588306757824
other,2,3,medium,0.253507315784721
other,2,2,xlong,0.214352792475853
other,2,2,short,0.195741823784926
other,6,3,xlong,1.0
other,5,3,medium,0.21693198961267
other,5,3,long,0.200290310524734
other,5,3,xlong,0.552621649922647
other,5,3,short,0.0301560499399481
other,3,5,short,0.0140559573405005
other,3,5,medium,0.0458335128098498
other,2,3,long,0.32062269337834
other,3,5,long,0.195557099358332
other,2,3,xlong,0.319370844971768
other,2,3,short,0.106499145865171
other,6,2,long,1.0
school,6,2,xlong,1.0
school,5,2,medium,0.237796461032149
school,5,5,medium,0.170923904348794
school,6,6,long,1.0
school,5,5,long,0.220200929151508
school,5,5,short,0.590151597058772
school,5,3,xlong,0.30243392710117
school,5,3,long,0.520011934525601
school,6,4,xlong,1.0
school,5,3,medium,0.17755413837323
school,5,5,xlong,0.0187235694409252
school,5,2,xlong,0.114966029825572
school,3,3,medium,0.328036927479057
school,5,2,long,0.410908199416487
school,2,5,medium,0.53549369753144
school,2,3,short,0.103562674647079
school,3,3,long,0.126940549038915
school,3,3,xlong,0.0492385222212095
school,3,3,short,0.495784001260818
school,2,3,long,0.322031099072621
school,2,3,medium,0.19983130035437
school,3,2,xlong,0.0319473141600495
school,3,2,short,0.0673326101127707
school,3,2,medium,0.679996286175349
school,3,2,long,0.22072378955183
school,5,2,short,0.236329309725792
school,2,5,xlong,0.28946161286755
school,2,5,short,0.063392828732644
school,2,5,long,0.111651860868366
